,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
64,AUXRR164,,,,,,,,,,,,
65,AUXRR165,,,,,,,,,,,,
66,AUXRR166,,,,,,,,,,,,
67,AUXRR167,,,,,,,,,,,,
68,AUXRR168,,,,,,,,,,,,
69,AUXRR169,,,,,,,,,,,,
70,AUXRR170,,,,,,,,,,,,
71,AUXRR171,,,,,,,,,,,,
72,AUXRR172,,,,,,,,,,,,
73,AUXRR173,,,,,,,,,,,,
74,AUXRR174,,,,,,,,,,,,
75,AUXRR175,,,,,,,,,,,,
76,AUXRR176,,,,,,,,,,,,
77,AUXRR177,,,,,,,,,,,,
78,AUXRR178,,,,,,,,,,,,
79,AUXRR179,,,,,,,,,,,,
80,AUXRR180,,,,,,,,,,,,
81,AUXRR181,,,,,,,,,,,,
82,AUXRR182,,,,,,,,,,,,
83,AUXRR183,,,,,,,,,,,,
84,AUXRR184,,,,,,,,,,,,
85,AUXLR101,,,,,,,,,,,,
86,AUXLR102,,,,,,,,,,,,
87,AUXLR103,,,,,,,,,,,,
88,AUXLR104,,,,,,,,,,,,
89,AUXLR105,,,,,,,,,,,,
90,AUXLR106,,,,,,,,,,,,
91,AUXLR107,,,,,,,,,,,,
92,AUXLR108,,,,,,,,,,,,
93,AUXLR109,,,,,,,,,,,,
94,AUXLR110,,,,,,,,,,,,
95,AUXLR111,,,,,,,,,,,,
96,AUXLR112,,,,,,,,,,,,
97,AUXLR113,,,,,,,,,,,,
98,AUXLR114,,,,,,,,,,,,
99,AUXLR115,,,,,,,,,,,,
100,AUXLR116,,,,,,,,,,,,
101,AUXLR117,,,,,,,,,,,,
102,AUXLR118,,,,,,,,,,,,
103,AUXLR119,,,,,,,,,,,,
104,AUXLR120,,,,,,,,,,,,
105,AUXLR121,,,,,,,,,,,,
106,AUXLR122,,,,,,,,,,,,
107,AUXLR123,,,,,,,,,,,,
108,AUXLR124,,,,,,,,,,,,
109,AUXLR125,,,,,,,,,,,,
110,AUXLR126,,,,,,,,,,,,
111,AUXLR127,,,,,,,,,,,,
112,AUXLR128,,,,,,,,,,,,
113,AUXLR129,,,,,,,,,,,,
114,AUXLR130,,,,,,,,,,,,
115,AUXLR131,,,,,,,,,,,,
116,AUXLR132,,,,,,,,,,,,
117,AUXLR133,,,,,,,,,,,,
118,AUXLR134,,,,,,,,,,,,
119,AUXLR135,,,,,,,,,,,,
120,AUXLR136,,,,,,,,,,,,
121,AUXLR137,,,,,,,,,,,,
122,AUXLR138,,,,,,,,,,,,
123,AUXLR139,,,,,,,,,,,,
124,AUXLR140,,,,,,,,,,,,
125,AUXLR141,,,,,,,,,,,,
126,AUXLR142,,,,,,,,,,,,
127,AUXLR143,,,,,,,,,,,,
128,AUXLR144,,,,,,,,,,,,
129,AUXLR145,,,,,,,,,,,,
130,AUXLR146,,,,,,,,,,,,
131,AUXLR147,,,,,,,,,,,,
132,AUXLR148,,,,,,,,,,,,
133,AUXLR149,,,,,,,,,,,,
134,AUXLR150,,,,,,,,,,,,
135,AUXLR151,,,,,,,,,,,,
136,AUXLR152,,,,,,,,,,,,
137,AUXLR153,,,,,,,,,,,,
138,AUXLR154,,,,,,,,,,,,
139,AUXLR155,,,,,,,,,,,,
140,AUXLR156,,,,,,,,,,,,
141,AUXLR157,,,,,,,,,,,,
142,AUXLR158,,,,,,,,,,,,
143,AUXLR159,,,,,,,,,,,,
144,AUXLR160,,,,,,,,,,,,
145,AUXLR161,,,,,,,,,,,,
146,AUXLR162,,,,,,,,,,,,
147,AUXLR163,,,,,,,,,,,,
148,AUXLR164,,,,,,,,,,,,
149,AUXLR165,,,,,,,,,,,,
150,AUXLR166,,,,,,,,,,,,
151,AUXLR167,,,,,,,,,,,,
152,AUXLR168,,,,,,,,,,,,
153,AUXLR169,,,,,,,,,,,,
154,AUXLR170,,,,,,,,,,,,
155,AUXLR171,,,,,,,,,,,,
156,AUXLR172,,,,,,,,,,,,
157,AUXLR173,,,,,,,,,,,,
158,AUXLR174,,,,,,,,,,,,
159,AUXLR175,,,,,,,,,,,,
160,AUXLR176,,,,,,,,,,,,
161,AUXLR177,,,,,,,,,,,,
162,AUXLR178,,,,,,,,,,,,
163,AUXLR179,,,,,,,,,,,,
164,AUXLR180,,,,,,,,,,,,
165,AUXLR181,,,,,,,,,,,,
166,AUXLR182,,,,,,,,,,,,
167,AUXLR183,,,,,,,,,,,,
168,AUXLR184,,,,,,,,,,,,
169,AUXRR201,,,,,,,,,,,,
170,AUXRR202,,,,,,,,,,,,
171,AUXRR203,,,,,,,,,,,,
172,AUXRR204,,,,,,,,,,,,
173,AUXRR205,,,,,,,,,,,,
174,AUXRR206,,,,,,,,,,,,
175,AUXRR207,,,,,,,,,,,,
176,AUXRR208,,,,,,,,,,,,
177,AUXRR209,,,,,,,,,,,,
178,AUXRR210,,,,,,,,,,,,
179,AUXRR211,,,,,,,,,,,,
180,AUXRR212,,,,,,,,,,,,
181,AUXRR213,,,,,,,,,,,,
182,AUXRR214,,,,,,,,,,,,
183,AUXRR215,,,,,,,,,,,,
184,AUXRR216,,,,,,,,,,,,
185,AUXRR217,,,,,,,,,,,,
186,AUXRR218,,,,,,,,,,,,
187,AUXRR219,,,,,,,,,,,,
188,AUXRR220,,,,,,,,,,,,
189,AUXRR221,,,,,,,,,,,,
190,AUXRR222,,,,,,,,,,,,
191,AUXRR223,,,,,,,,,,,,
192,AUXRR224,,,,,,,,,,,,
193,AUXRR225,,,,,,,,,,,,
194,AUXRR226,,,,,,,,,,,,
195,AUXRR227,,,,,,,,,,,,
196,AUXRR228,,,,,,,,,,,,
197,AUXRR229,,,,,,,,,,,,
198,AUXRR230,,,,,,,,,,,,
199,AUXRR231,,,,,,,,,,,,
200,AUXRR232,,,,,,,,,,,,
201,AUXRR233,,,,,,,,,,,,
202,AUXRR234,,,,,,,,,,,,
203,AUXRR235,,,,,,,,,,,,
204,AUXRR236,,,,,,,,,,,,
205,AUXRR237,,,,,,,,,,,,
206,AUXRR238,,,,,,,,,,,,
207,AUXRR239,,,,,,,,,,,,
208,AUXRR240,,,,,,,,,,,,
209,AUXRR241,,,,,,,,,,,,
210,AUXRR242,,,,,,,,,,,,
211,AUXRR243,,,,,,,,,,,,
212,AUXRR244,,,,,,,,,,,,
213,AUXRR245,,,,,,,,,,,,
214,AUXRR246,,,,,,,,,,,,
215,AUXRR247,,,,,,,,,,,,
216,AUXRR248,,,,,,,,,,,,
217,AUXRR249,,,,,,,,,,,,
218,AUXRR250,,,,,,,,,,,,
219,AUXRR251,,,,,,,,,,,,
220,AUXRR252,,,,,,,,,,,,
221,AUXRR253,,,,,,,,,,,,
222,AUXRR254,,,,,,,,,,,,
223,AUXRR255,,,,,,,,,,,,
224,AUXRR256,,,,,,,,,,,,
225,AUXRR257,,,,,,,,,,,,
226,AUXRR258,,,,,,,,,,,,
227,AUXRR259,,,,,,,,,,,,
228,AUXRR260,,,,,,,,,,,,
229,AUXRR261,,,,,,,,,,,,
230,AUXRR262,,,,,,,,,,,,
231,AUXRR263,,,,,,,,,,,,
232,AUXRR264,,,,,,,,,,,,
233,AUXRR265,,,,,,,,,,,,
234,AUXRR266,,,,,,,,,,,,
235,AUXRR267,,,,,,,,,,,,
236,AUXRR268,,,,,,,,,,,,
237,AUXRR269,,,,,,,,,,,,
238,AUXRR270,,,,,,,,,,,,
239,AUXRR271,,,,,,,,,,,,
240,AUXRR272,,,,,,,,,,,,
241,AUXRR273,,,,,,,,,,,,
242,AUXRR274,,,,,,,,,,,,
243,AUXRR275,,,,,,,,,,,,
244,AUXRR276,,,,,,,,,,,,
245,AUXRR277,,,,,,,,,,,,
246,AUXRR278,,,,,,,,,,,,
247,AUXRR279,,,,,,,,,,,,
248,AUXRR280,,,,,,,,,,,,
249,AUXRR281,,,,,,,,,,,,
250,AUXRR282,,,,,,,,,,,,
251,AUXRR283,,,,,,,,,,,,
252,AUXRR284,,,,,,,,,,,,
253,AUXLR201,,,,,,,,,,,,
254,AUXLR202,,,,,,,,,,,,
255,AUXLR203,,,,,,,,,,,,
256,AUXLR204,,,,,,,,,,,,
257,AUXLR205,,,,,,,,,,,,
258,AUXLR206,,,,,,,,,,,,
259,AUXLR207,,,,,,,,,,,,
260,AUXLR208,,,,,,,,,,,,
261,AUXLR209,,,,,,,,,,,,
262,AUXLR210,,,,,,,,,,,,
263,AUXLR211,,,,,,,,,,,,
264,AUXLR212,,,,,,,,,,,,
265,AUXLR213,,,,,,,,,,,,
266,AUXLR214,,,,,,,,,,,,
267,AUXLR215,,,,,,,,,,,,
268,AUXLR216,,,,,,,,,,,,
269,AUXLR217,,,,,,,,,,,,
270,AUXLR218,,,,,,,,,,,,
271,AUXLR219,,,,,,,,,,,,
272,AUXLR220,,,,,,,,,,,,
273,AUXLR221,,,,,,,,,,,,
274,AUXLR222,,,,,,,,,,,,
275,AUXLR223,,,,,,,,,,,,
276,AUXLR224,,,,,,,,,,,,
277,AUXLR225,,,,,,,,,,,,
278,AUXLR226,,,,,,,,,,,,
279,AUXLR227,,,,,,,,,,,,
280,AUXLR228,,,,,,,,,,,,
281,AUXLR229,,,,,,,,,,,,
282,AUXLR230,,,,,,,,,,,,
283,AUXLR231,,,,,,,,,,,,
284,AUXLR232,,,,,,,,,,,,
285,AUXLR233,,,,,,,,,,,,
286,AUXLR234,,,,,,,,,,,,
287,AUXLR235,,,,,,,,,,,,
288,AUXLR236,,,,,,,,,,,,
289,AUXLR237,,,,,,,,,,,,
290,AUXLR238,,,,,,,,,,,,
291,AUXLR239,,,,,,,,,,,,
292,AUXLR240,,,,,,,,,,,,
293,AUXLR241,,,,,,,,,,,,
294,AUXLR242,,,,,,,,,,,,
295,AUXLR243,,,,,,,,,,,,
296,AUXLR244,,,,,,,,,,,,
297,AUXLR245,,,,,,,,,,,,
298,AUXLR246,,,,,,,,,,,,
299,AUXLR247,,,,,,,,,,,,
300,AUXLR248,,,,,,,,,,,,
301,AUXLR249,,,,,,,,,,,,
302,AUXLR250,,,,,,,,,,,,
303,AUXLR251,,,,,,,,,,,,
304,AUXLR252,,,,,,,,,,,,
305,AUXLR253,,,,,,,,,,,,
306,AUXLR254,,,,,,,,,,,,
307,AUXLR255,,,,,,,,,,,,
308,AUXLR256,,,,,,,,,,,,
309,AUXLR257,,,,,,,,,,,,
310,AUXLR258,,,,,,,,,,,,
311,AUXLR259,,,,,,,,,,,,
312,AUXLR260,,,,,,,,,,,,
313,AUXLR261,,,,,,,,,,,,
314,AUXLR262,,,,,,,,,,,,
315,AUXLR263,,,,,,,,,,,,
316,AUXLR264,,,,,,,,,,,,
317,AUXLR265,,,,,,,,,,,,
318,AUXLR266,,,,,,,,,,,,
319,AUXLR267,,,,,,,,,,,,
320,AUXLR268,,,,,,,,,,,,
321,AUXLR269,,,,,,,,,,,,
322,AUXLR270,,,,,,,,,,,,
323,AUXLR271,,,,,,,,,,,,
324,AUXLR272,,,,,,,,,,,,
325,AUXLR273,,,,,,,,,,,,
326,AUXLR274,,,,,,,,,,,,
327,AUXLR275,,,,,,,,,,,,
328,AUXLR276,,,,,,,,,,,,
329,AUXLR277,,,,,,,,,,,,
330,AUXLR278,,,,,,,,,,,,
331,AUXLR279,,,,,,,,,,,,
332,AUXLR280,,,,,,,,,,,,
333,AUXLR281,,,,,,,,,,,,
334,AUXLR282,,,,,,,,,,,,
335,AUXLR283,,,,,,,,,,,,
336,AUXLR284,,,,,,,,,,,,
