,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
47,OHX13CTC,,,,,,,,,,,,
48,OHX14CTC,,,,,,,,,,,,
49,OHX15CTC,,,,,,,,,,,,
50,OHX18CTC,,,,,,,,,,,,
51,OHX19CTC,,,,,,,,,,,,
52,OHX20CTC,,,,,,,,,,,,
53,OHX21CTC,,,,,,,,,,,,
54,OHX22CTC,,,,,,,,,,,,
55,OHX23CTC,,,,,,,,,,,,
56,OHX24CTC,,,,,,,,,,,,
57,OHX25CTC,,,,,,,,,,,,
58,OHX26CTC,,,,,,,,,,,,
59,OHX27CTC,,,,,,,,,,,,
60,OHX28CTC,,,,,,,,,,,,
61,OHX29CTC,,,,,,,,,,,,
62,OHX30CTC,,,,,,,,,,,,
63,OHX31CTC,,,,,,,,,,,,
64,OHX02CSC,,,,,,,,,,,,
65,OHX03CSC,,,,,,,,,,,,
66,OHX04CSC,,,,,,,,,,,,
67,OHX05CSC,,,,,,,,,,,,
68,OHX06CSC,,,,,,,,,,,,
69,OHX07CSC,,,,,,,,,,,,
70,OHX08CSC,,,,,,,,,,,,
71,OHX09CSC,,,,,,,,,,,,
72,OHX10CSC,,,,,,,,,,,,
73,OHX11CSC,,,,,,,,,,,,
74,OHX12CSC,,,,,,,,,,,,
75,OHX13CSC,,,,,,,,,,,,
76,OHX14CSC,,,,,,,,,,,,
77,OHX15CSC,,,,,,,,,,,,
78,OHX18CSC,,,,,,,,,,,,
79,OHX19CSC,,,,,,,,,,,,
80,OHX20CSC,,,,,,,,,,,,
81,OHX21CSC,,,,,,,,,,,,
82,OHX22CSC,,,,,,,,,,,,
83,OHX23CSC,,,,,,,,,,,,
84,OHX24CSC,,,,,,,,,,,,
85,OHX25CSC,,,,,,,,,,,,
86,OHX26CSC,,,,,,,,,,,,
87,OHX27CSC,,,,,,,,,,,,
88,OHX28CSC,,,,,,,,,,,,
89,OHX29CSC,,,,,,,,,,,,
90,OHX30CSC,,,,,,,,,,,,
91,OHX31CSC,,,,,,,,,,,,
92,OHX02RTC,,,,,,,,,,,,
93,OHX03RTC,,,,,,,,,,,,
94,OHX04RTC,,,,,,,,,,,,
95,OHX05RTC,,,,,,,,,,,,
96,OHX06RTC,,,,,,,,,,,,
97,OHX07RTC,,,,,,,,,,,,
98,OHX08RTC,,,,,,,,,,,,
99,OHX09RTC,,,,,,,,,,,,
100,OHX10RTC,,,,,,,,,,,,
101,OHX11RTC,,,,,,,,,,,,
102,OHX12RTC,,,,,,,,,,,,
103,OHX13RTC,,,,,,,,,,,,
104,OHX14RTC,,,,,,,,,,,,
105,OHX15RTC,,,,,,,,,,,,
106,OHX18RTC,,,,,,,,,,,,
107,OHX19RTC,,,,,,,,,,,,
108,OHX20RTC,,,,,,,,,,,,
109,OHX21RTC,,,,,,,,,,,,
110,OHX22RTC,,,,,,,,,,,,
111,OHX23RTC,,,,,,,,,,,,
112,OHX24RTC,,,,,,,,,,,,
113,OHX25RTC,,,,,,,,,,,,
114,OHX26RTC,,,,,,,,,,,,
115,OHX27RTC,,,,,,,,,,,,
116,OHX28RTC,,,,,,,,,,,,
117,OHX29RTC,,,,,,,,,,,,
118,OHX30RTC,,,,,,,,,,,,
119,OHX31RTC,,,,,,,,,,,,
120,OHX02RSC,,,,,,,,,,,,
121,OHX03RSC,,,,,,,,,,,,
122,OHX04RSC,,,,,,,,,,,,
123,OHX05RSC,,,,,,,,,,,,
124,OHX06RSC,,,,,,,,,,,,
125,OHX07RSC,,,,,,,,,,,,
126,OHX08RSC,,,,,,,,,,,,
127,OHX09RSC,,,,,,,,,,,,
128,OHX10RSC,,,,,,,,,,,,
129,OHX11RSC,,,,,,,,,,,,
130,OHX12RSC,,,,,,,,,,,,
131,OHX13RSC,,,,,,,,,,,,
132,OHX14RSC,,,,,,,,,,,,
133,OHX15RSC,,,,,,,,,,,,
134,OHX18RSC,,,,,,,,,,,,
135,OHX19RSC,,,,,,,,,,,,
136,OHX20RSC,,,,,,,,,,,,
137,OHX21RSC,,,,,,,,,,,,
138,OHX22RSC,,,,,,,,,,,,
139,OHX23RSC,,,,,,,,,,,,
140,OHX24RSC,,,,,,,,,,,,
141,OHX25RSC,,,,,,,,,,,,
142,OHX26RSC,,,,,,,,,,,,
143,OHX27RSC,,,,,,,,,,,,
144,OHX28RSC,,,,,,,,,,,,
145,OHX29RSC,,,,,,,,,,,,
146,OHX30RSC,,,,,,,,,,,,
147,OHX31RSC,,,,,,,,,,,,
148,OHXRCAR,,,,,,,,,,,,
149,OHXRCARO,,,,,,,,,,,,
150,OHXRRES,,,,,,,,,,,,
151,OHXRRESO,,,,,,,,,,,,
152,OHX02SE,,,,,,,,,,,,
153,OHX03SE,,,,,,,,,,,,
154,OHX04SE,,,,,,,,,,,,
155,OHX05SE,,,,,,,,,,,,
156,OHX07SE,,,,,,,,,,,,
157,OHX10SE,,,,,,,,,,,,
158,OHX12SE,,,,,,,,,,,,
159,OHX13SE,,,,,,,,,,,,
160,OHX14SE,,,,,,,,,,,,
161,OHX15SE,,,,,,,,,,,,
162,OHX18SE,,,,,,,,,,,,
163,OHX19SE,,,,,,,,,,,,
164,OHX20SE,,,,,,,,,,,,
165,OHX21SE,,,,,,,,,,,,
166,OHX28SE,,,,,,,,,,,,
167,OHX29SE,,,,,,,,,,,,
168,OHX30SE,,,,,,,,,,,,
169,OHX31SE,,,,,,,,,,,,
