,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
722,URXEQU,,,,,,,,,,
723,URXETD,,,,,,,,,,
724,URXETL,,,,,,,,,,
725,URXGNS,,,,,,,,,,
726,URXP09,,,,,,,,,,
727,URDP09LC,,,,,,,,,,
728,SSAFB,,,,,,,,,,
729,SSAFBLC,,,,,,,,,,
730,SSAMH,,,,,,,,,,
731,SSINHBIN,,,,,,,,,,
732,WTANA6YR,,,,,,,,,,
733,SSCYT,,,,,,,,,,
734,SSNUC,,,,,,,,,,
735,SSTOT,,,,,,,,,,
736,SS80,,,,,,,,,,
737,SS160,,,,,,,,,,
738,SS320,,,,,,,,,,
739,SS640,,,,,,,,,,
740,SS1280,,,,,,,,,,
741,SSNUCPOS,,,,,,,,,,
742,SSNUCSIG,,,,,,,,,,
743,SSNUHOMP,,,,,,,,,,
744,SSNUHOMS,,,,,,,,,,
745,SSNUSPP,,,,,,,,,,
746,SSNUSPS,,,,,,,,,,
747,SSNUCENP,,,,,,,,,,
748,SSNUCENS,,,,,,,,,,
749,SSNUDOTP,,,,,,,,,,
750,SSNUDOTS,,,,,,,,,,
751,SSNUENVP,,,,,,,,,,
752,SSNUENVS,,,,,,,,,,
753,SSCYHOMP,,,,,,,,,,
754,SSCYHOMS,,,,,,,,,,
755,SSCYSPP,,,,,,,,,,
756,SSCYSPS,,,,,,,,,,
757,SSCYMIP,,,,,,,,,,
758,SSCYMIS,,,,,,,,,,
759,SSCYGOP,,,,,,,,,,
760,SSCYGOS,,,,,,,,,,
761,SSCYCEP,,,,,,,,,,
762,SSCYCES,,,,,,,,,,
763,SSCYGWP,,,,,,,,,,
764,SSCYGWS,,,,,,,,,,
765,SSCYCFP,,,,,,,,,,
766,SSCYCFS,,,,,,,,,,
767,SSCYRRP,,,,,,,,,,
768,SSCYRRS,,,,,,,,,,
769,SSCYLYP,,,,,,,,,,
770,SSCYLYS,,,,,,,,,,
771,SSMIHOMP,,,,,,,,,,
772,SSMIHOMS,,,,,,,,,,
773,SSMISPP,,,,,,,,,,
774,SSMISPS,,,,,,,,,,
775,SSMISAP,,,,,,,,,,
776,SSMISAS,,,,,,,,,,
777,SSMIMBP,,,,,,,,,,
778,SSMIMBS,,,,,,,,,,
779,SSMICHP,,,,,,,,,,
780,SSMICHS,,,,,,,,,,
781,SSU1RNP,,,,,,,,,,
782,SSSM,,,,,,,,,,
783,SSRIBOP,,,,,,,,,,
784,SSROSSA,,,,,,,,,,
785,SSLASSB,,,,,,,,,,
786,SSSUAR2,,,,,,,,,,
787,SSRPA,,,,,,,,,,
788,SSJO_1,,,,,,,,,,
789,SSPL_7,,,,,,,,,,
790,SSPL_12,,,,,,,,,,
791,SSEJ,,,,,,,,,,
792,SSOJ,,,,,,,,,,
793,SSSRP,,,,,,,,,,
794,SSKU,,,,,,,,,,
795,SSPM_SCL,,,,,,,,,,
796,SSMI_2,,,,,,,,,,
797,SSTOPOI,,,,,,,,,,
798,SSRNAPOL,,,,,,,,,,
799,SSU3RNP,,,,,,,,,,
800,SSNOR_90,,,,,,,,,,
801,SSTOMIC,,,,,,,,,,
802,SSMSI,,,,,,,,,,
803,SSTSUM,,,,,,,,,,
804,SSNDFSPS,,,,,,,,,,
805,SSNDSPSG,,,,,,,,,,
806,SSNFSPOS,,,,,,,,,,
807,SSNFSPSG,,,,,,,,,,
808,SSNUCSPP,,,,,,,,,,
809,SSNUCSPS,,,,,,,,,,
810,SSNPSPOS,,,,,,,,,,
811,SSNPSSIG,,,,,,,,,,
812,SSCENPOS,,,,,,,,,,
813,SSCENSIG,,,,,,,,,,
814,SSCYTSG,,,,,,,,,,
815,SSCYFLPS,,,,,,,,,,
816,SSCYFLSG,,,,,,,,,,
817,SSCYRRPS,,,,,,,,,,
818,SSCYRRSG,,,,,,,,,,
819,SSMTCNPS,,,,,,,,,,
820,SSMTCNSG,,,,,,,,,,
821,SSMISFPS,,,,,,,,,,
822,SSMISFSG,,,,,,,,,,
823,SSMTNMPS,,,,,,,,,,
824,SSMTNMSG,,,,,,,,,,
825,SSMTBRPS,,,,,,,,,,
826,SSMTBRSG,,,,,,,,,,
827,WTSSCB2Y,,,,,,,,,,
828,WTSSCB4Y,,,,,,,,,,
829,SSBNP,,,,,,,,,,
830,SSBNPL,,,,,,,,,,
831,SSPRIS,,,,,,,,,,
832,SSB2M,,,,,,,,,,
833,SSB2ML,,,,,,,,,,
834,SSCYST,,,,,,,,,,
835,SSCYSTL,,,,,,,,,,
836,SSGALB,,,,,,,,,,
837,SSGALBL,,,,,,,,,,
838,SSALB,,,,,,,,,,
839,SSALBL,,,,,,,,,,
840,SSGALBP,,,,,,,,,,
841,SSTESTO,,,,,,,,,,
842,SSSHBG,,,,,,,,,,
843,SSSE2,,,,,,,,,,
844,SS3adlG,,,,,,,,,,
845,WTSSMC2Y,,,,,,,,,,
846,WTSSMC4Y,,,,,,,,,,
847,SSCMVOD,,,,,,,,,,
848,SSCMV,,,,,,,,,,
849,SSCMIGM,,,,,,,,,,
850,SSCMIGGA,,,,,,,,,,
851,SSgB1,,,,,,,,,,
852,SSgB2,,,,,,,,,,
853,SSgB3,,,,,,,,,,
854,SSgB4,,,,,,,,,,
855,SSgH1,,,,,,,,,,
856,SSgH2,,,,,,,,,,
857,SSCYPC,,,,,,,,,,
858,WTSCY4YR,,,,,,,,,,
859,SSDFSS,,,,,,,,,,
860,SSDFSE,,,,,,,,,,
861,SSDFSR,,,,,,,,,,
862,SSMETSI,,,,,,,,,,
863,SSFOLSI,,,,,,,,,,
864,SSFOLTSI,,,,,,,,,,
865,SSMET,,,,,,,,,,
866,SSFOL,,,,,,,,,,
867,SSFOLTOT,,,,,,,,,,
868,WTSSHS2Y,,,,,,,,,,
869,WTSSHS4Y,,,,,,,,,,
870,SSXHE1,,,,,,,,,,
871,SSISR,,,,,,,,,,
872,SSMUMPS,,,,,,,,,,
873,SSGI1C1,,,,,,,,,,
874,SSGI1C2,,,,,,,,,,
875,SSGI1CM,,,,,,,,,,
876,SSGI1OD1,,,,,,,,,,
877,SSGI1OD2,,,,,,,,,,
878,SSGI1ODM,,,,,,,,,,
879,SSGI4C1,,,,,,,,,,
880,SSGI4C2,,,,,,,,,,
881,SSGI4CM,,,,,,,,,,
882,SSGI4OD1,,,,,,,,,,
883,SSGI4OD2,,,,,,,,,,
884,SSGI4ODM,,,,,,,,,,
885,SSGII3C1,,,,,,,,,,
886,SSGII3C2,,,,,,,,,,
887,SSGII3CM,,,,,,,,,,
888,SSGII3O1,,,,,,,,,,
889,SSGII3O2,,,,,,,,,,
890,SSGII3OM,,,,,,,,,,
891,SSII4FC1,,,,,,,,,,
892,SSII4FC2,,,,,,,,,,
893,SSII4FCM,,,,,,,,,,
894,SSII4FO1,,,,,,,,,,
895,SSII4FO2,,,,,,,,,,
896,SSII4FOM,,,,,,,,,,
897,SSII4UC1,,,,,,,,,,
898,SSII4UC2,,,,,,,,,,
899,SSII4UCM,,,,,,,,,,
900,SSII4UO1,,,,,,,,,,
901,SSII4UO2,,,,,,,,,,
902,SSII4UOM,,,,,,,,,,
903,SSII4NC1,,,,,,,,,,
904,SSII4NC2,,,,,,,,,,
905,SSII4NCM,,,,,,,,,,
906,SSII4NO1,,,,,,,,,,
907,SSII4NO2,,,,,,,,,,
908,SSII4NOM,,,,,,,,,,
909,SSGIV1C1,,,,,,,,,,
910,SSGIV1C2,,,,,,,,,,
911,SSGIV1CM,,,,,,,,,,
912,SSGIV1O1,,,,,,,,,,
913,SSGIV1O2,,,,,,,,,,
914,SSGIV1OM,,,,,,,,,,
915,SSIMP,,,,,,,,,,
916,SSRES,,,,,,,,,,
917,SSSPIKE,,,,,,,,,,
918,SSSPIKE2,,,,,,,,,,
919,SSTOTAL,,,,,,,,,,
920,SSA1,,,,,,,,,,
921,SSA2,,,,,,,,,,
922,SSBETA,,,,,,,,,,
923,SSGAM,,,,,,,,,,
924,SSAG_R,,,,,,,,,,
925,SSK_FLC,,,,,,,,,,
926,SSL_FLC,,,,,,,,,,
927,SSKL_R,,,,,,,,,,
928,SSK_FLCX,,,,,,,,,,
929,SSKL_RX,,,,,,,,,,
930,SSIS,,,,,,,,,,
931,SSTTGV,,,,,,,,,,
932,SSTTGR,,,,,,,,,,
933,SSEMA,,,,,,,,,,
934,SSSERO,,,,,,,,,,
935,SSOL_H,,,,,,,,,,
936,SSOL_L,,,,,,,,,,
937,SEPAHLC,,,,,,,,,,
938,SEPAH,,,,,,,,,,
939,SMPAHLC,,,,,,,,,,
940,SMPAH,,,,,,,,,,
941,SPFDELC,,,,,,,,,,
942,SPFDE,,,,,,,,,,
943,SPFDOLC,,,,,,,,,,
944,SPFDO,,,,,,,,,,
945,SPFHPLC,,,,,,,,,,
946,SPFHP,,,,,,,,,,
947,SPFHSLC,,,,,,,,,,
948,SPFHS,,,,,,,,,,
949,SPFNALC,,,,,,,,,,
950,SPFNA,,,,,,,,,,
951,SPFOALC,,,,,,,,,,
952,SPFOA,,,,,,,,,,
953,SPFOSLC,,,,,,,,,,
954,SPFOS,,,,,,,,,,
955,SPFSALC,,,,,,,,,,
956,SPFSA,,,,,,,,,,
957,SPFUALC,,,,,,,,,,
958,SPFUA,,,,,,,,,,
959,SSTFR,,,,,,,,,,
960,SSFER,,,,,,,,,,
961,SSTNT,,,,,,,,,,
962,SSTNTLC,,,,,,,,,,
963,SSTNIA,,,,,,,,,,
964,SSTNIALC,,,,,,,,,,
965,SSTNIS,,,,,,,,,,
966,SSTNISLC,,,,,,,,,,
967,SSTNIO,,,,,,,,,,
968,SSTNIOLC,,,,,,,,,,
969,SSPRISTP,,,,,,,,,,
970,SSUCYSH,,,,,,,,,,
971,SSUCTVL,,,,,,,,,,
972,VARICELL,,,,,,,,,,
973,TeloMean,,,,,,,,,,
974,TeloStd,,,,,,,,,,
975,WTTFA2YR,,,,,,,,,,
976,LBXHDT,,,,,,,,,,
977,LBDHDTLC,,,,,,,,,,
978,LBXOD1,,,,,,,,,,
979,LBDOD1LC,,,,,,,,,,
980,LBXOD9,,,,,,,,,,
981,LBDOD9LC,,,,,,,,,,
982,LBXOTT,,,,,,,,,,
983,LBDOTTLC,,,,,,,,,,
984,URXPREG,,,,,,,,,,
985,LB2DAY,,,,,,,,,,
986,LB2BCD,,,,,,,,,,
987,LB2BCDSI,,,,,,,,,,
988,LB2BPB,,,,,,,,,,
989,LB2BPBSI,,,,,,,,,,
990,LB2RBF,,,,,,,,,,
991,LB2RBFSI,,,,,,,,,,
992,LB2THG,,,,,,,,,,
993,LB2THGSI,,,,,,,,,,
994,LB2HCY,,,,,,,,,,
995,LB2FER,,,,,,,,,,
996,LB2FERSI,,,,,,,,,,
997,LB2B12,,,,,,,,,,
998,LB2B12SI,,,,,,,,,,
999,LB2FOL,,,,,,,,,,
1000,LB2FOLSI,,,,,,,,,,
1001,LB2MMA,,,,,,,,,,
1002,LB2COTLC,,,,,,,,,,
1003,LB2COT,,,,,,,,,,
1004,LBDHCY,,,,,,,,,,
1005,LBDCOTLC,,,,,,,,,,
1006,URXUUR,,,,,,,,,,
1007,URXUIO,,,,,,,,,,
1008,WTUIO2YR,,,,,,,,,,
1009,LBXALC,,,,,,,,,,
1010,LBDALCSI,,,,,,,,,,
1011,LBXBEC,,,,,,,,,,
1012,LBDBECSI,,,,,,,,,,
1013,LBXCBC,,,,,,,,,,
1014,LBDCBCSI,,,,,,,,,,
1015,LBXCRY,,,,,,,,,,
1016,LBDCRYSI,,,,,,,,,,
1017,LBXLUZ,,,,,,,,,,
1018,LBDLUZSI,,,,,,,,,,
1019,LBXLYC,,,,,,,,,,
1020,LBDLYCSI,,,,,,,,,,
1021,LB2GH,,,,,,,,,,
1022,LB2GLU,,,,,,,,,,
1023,LB2GLUSI,,,,,,,,,,
1024,LB2CP,,,,,,,,,,
1025,LB2CPSI,,,,,,,,,,
1026,LB2IN,,,,,,,,,,
1027,LB2INSI,,,,,,,,,,
1028,LB2BAP,,,,,,,,,,
1029,LB2CRP,,,,,,,,,,
1030,LB2FB,,,,,,,,,,
1031,LB2FBSI,,,,,,,,,,
1032,UR2NT,,,,,,,,,,
1033,LBDBAP,,,,,,,,,,
1034,URDNT,,,,,,,,,,
1035,LB2P1,,,,,,,,,,
1036,LB2P2,,,,,,,,,,
1037,LB2P3,,,,,,,,,,
1038,KIQ110,,,,,,,,,,
1039,KIQ115,,,,,,,,,,
1040,KIQ185,,,,,,,,,,
1041,KIQ190,,,,,,,,,,
1042,KIQ195,,,,,,,,,,
1043,KIQ201,,,,,,,,,,
1044,KIQ221,,,,,,,,,,
1045,KIQ241,,,,,,,,,,
1046,KIQ281,,,,,,,,,,
1047,KIQ301,,,,,,,,,,
1048,KIQ311,,,,,,,,,,
1049,LBXP1,,,,,,,,,,
1050,LBXP2,,,,,,,,,,
1051,LBDP3,,,,,,,,,,
1052,LB2TC,,,,,,,,,,
1053,LB2TCSI,,,,,,,,,,
1054,LB2HDL,,,,,,,,,,
1055,LB2HDLSI,,,,,,,,,,
1056,LB2TR,,,,,,,,,,
1057,LB2TRSI,,,,,,,,,,
1058,LB2LDL,,,,,,,,,,
1059,LB2LDLSI,,,,,,,,,,
1060,UR2UCR,,,,,,,,,,
1061,UR2UCRSI,,,,,,,,,,
1062,UR2UMA,,,,,,,,,,
1063,UR2UMASI,,,,,,,,,,
1064,LBDTO1,,,,,,,,,,
1065,LB2ME,,,,,,,,,,
1066,LB2RU,,,,,,,,,,
1067,LB2RUIU,,,,,,,,,,
1068,LB2VAR,,,,,,,,,,
1069,LB2WBCSI,,,,,,,,,,
1070,LB2LYPCT,,,,,,,,,,
1071,LB2MOPCT,,,,,,,,,,
1072,LB2NEPCT,,,,,,,,,,
1073,LB2EOPCT,,,,,,,,,,
1074,LB2BAPCT,,,,,,,,,,
1075,LB2LYMNO,,,,,,,,,,
1076,LB2MONO,,,,,,,,,,
1077,LB2NENO,,,,,,,,,,
1078,LB2EONO,,,,,,,,,,
1079,LB2BANO,,,,,,,,,,
1080,LB2RBCSI,,,,,,,,,,
1081,LB2HGB,,,,,,,,,,
1082,LB2HCT,,,,,,,,,,
1083,LB2MCVSI,,,,,,,,,,
1084,LB2MCHSI,,,,,,,,,,
1085,LB2MC,,,,,,,,,,
1086,LB2RDW,,,,,,,,,,
1087,LB2PLTSI,,,,,,,,,,
1088,LB2MPSI,,,,,,,,,,
1089,URXCMH,,,,,,,,,,
1090,URDCMHLC,,,,,,,,,,
1091,URXDPY,,,,,,,,,,
1092,URDDPYLC,,,,,,,,,,
1093,URXMET,,,,,,,,,,
1094,URDMETLC,,,,,,,,,,
1095,URXACE,,,,,,,,,,
1096,URDACELC,,,,,,,,,,
1097,LBX087,,,,,,,,,,
1098,LBX087LA,,,,,,,,,,
1099,LBD087LC,,,,,,,,,,
1100,LBX110,,,,,,,,,,
1101,LBX110LA,,,,,,,,,,
1102,LBD110LC,,,,,,,,,,
1103,LBX149,,,,,,,,,,
1104,LBX149LA,,,,,,,,,,
1105,LBD149LC,,,,,,,,,,
1106,LBX151,,,,,,,,,,
1107,LBX151LA,,,,,,,,,,
1108,LBD151LC,,,,,,,,,,
1109,LBX189,,,,,,,,,,
1110,LBX189LA,,,,,,,,,,
1111,LBD189LC,,,,,,,,,,
1112,LBX194,,,,,,,,,,
1113,LBX194LA,,,,,,,,,,
1114,LBD194LC,,,,,,,,,,
1115,LBX195,,,,,,,,,,
1116,LBX195LA,,,,,,,,,,
1117,LBD195LC,,,,,,,,,,
1118,LBX196,,,,,,,,,,
1119,LBX196LA,,,,,,,,,,
1120,LBD196LC,,,,,,,,,,
1121,LBD199,,,,,,,,,,
1122,LBX199LA,,,,,,,,,,
1123,LBD199LC,,,,,,,,,,
1124,LBX206,,,,,,,,,,
1125,LBX206LA,,,,,,,,,,
1126,LBD206LC,,,,,,,,,,
1127,LBXD02,,,,,,,,,,
1128,LBXD02LA,,,,,,,,,,
1129,LBDD02LC,,,,,,,,,,
1130,LBXF09,,,,,,,,,,
1131,LBXF09LA,,,,,,,,,,
1132,LBDF09LC,,,,,,,,,,
1133,LBXBHC,,,,,,,,,,
1134,LBXBHCLA,,,,,,,,,,
1135,LBXDIE,,,,,,,,,,
1136,LBXDIELA,,,,,,,,,,
1137,LBDDIELC,,,,,,,,,,
1138,LBXALD,,,,,,,,,,
1139,LBXALDLA,,,,,,,,,,
1140,LBDALDLC,,,,,,,,,,
1141,LBXEND,,,,,,,,,,
1142,LBXENDLA,,,,,,,,,,
1143,LBDENDLC,,,,,,,,,,
1144,LBXBVPH,,,,,,,,,,
1145,LBXTV,,,,,,,,,,
1146,LBXBV,,,,,,,,,,
1147,LBXMS1,,,,,,,,,,
1148,LBXM1,,,,,,,,,,
1149,LBXMT1,,,,,,,,,,
1150,LBXMZ1,,,,,,,,,,
1151,LBXMC1,,,,,,,,,,
1152,LBXME1,,,,,,,,,,
1153,LBXMP1,,,,,,,,,,
1154,LBXMI1,,,,,,,,,,
1155,LBXMV1,,,,,,,,,,
1156,LBXMF1,,,,,,,,,,
1157,LBXMO1,,,,,,,,,,
1158,LBXMG1,,,,,,,,,,
1159,LBXMD1,,,,,,,,,,
1160,LBXML1,,,,,,,,,,
1161,LBXMR1,,,,,,,,,,
1162,LBXMY1,,,,,,,,,,
1163,LBAMMT1,,,,,,,,,,
1164,LBXMS2,,,,,,,,,,
1165,LBXMT2,,,,,,,,,,
1166,LBXMZ2,,,,,,,,,,
1167,LBXMC2,,,,,,,,,,
1168,LBXME2,,,,,,,,,,
1169,LBXMP2,,,,,,,,,,
1170,LBXMI2,,,,,,,,,,
1171,LBXMV2,,,,,,,,,,
1172,LBXMF2,,,,,,,,,,
1173,LBXMO2,,,,,,,,,,
1174,LBXMG2,,,,,,,,,,
1175,LBXMD2,,,,,,,,,,
1176,LBXML2,,,,,,,,,,
1177,LBXMR2,,,,,,,,,,
1178,LBXMY2,,,,,,,,,,
1179,LBAMMT2,,,,,,,,,,
1180,LBXETA,,,,,,,,,,
1181,LBXETB,,,,,,,,,,
1182,LBXETC,,,,,,,,,,
1183,LBXETD,,,,,,,,,,
1184,LBXETE,,,,,,,,,,
1185,LBXETH,,,,,,,,,,
1186,LBXTSS,,,,,,,,,,
1187,LBXPVL,,,,,,,,,,
1188,LBXSCC,,,,,,,,,,
1189,LBXSY1,,,,,,,,,,
1190,LBDSY3,,,,,,,,,,
1191,LBDSY4,,,,,,,,,,
1192,LB2EPP,,,,,,,,,,
1193,LB2EPPSI,,,,,,,,,,
1194,LB2SAL,,,,,,,,,,
1195,LB2SALSI,,,,,,,,,,
1196,LB2SATSI,,,,,,,,,,
1197,LB2SASSI,,,,,,,,,,
1198,LB2SAPSI,,,,,,,,,,
1199,LB2SBU,,,,,,,,,,
1200,LB2SBUSI,,,,,,,,,,
1201,LB2SCA,,,,,,,,,,
1202,LB2SCASI,,,,,,,,,,
1203,LB2SCH,,,,,,,,,,
1204,LB2SCHSI,,,,,,,,,,
1205,LB2SC3SI,,,,,,,,,,
1206,LB2SGTSI,,,,,,,,,,
1207,LB2SGL,,,,,,,,,,
1208,LB2SGLSI,,,,,,,,,,
1209,LB2SIR,,,,,,,,,,
1210,LB2SIRSI,,,,,,,,,,
1211,LB2SLDSI,,,,,,,,,,
1212,LB2SPH,,,,,,,,,,
1213,LB2SPHSI,,,,,,,,,,
1214,LB2STB,,,,,,,,,,
1215,LB2STBSI,,,,,,,,,,
1216,LB2STP,,,,,,,,,,
1217,LB2STPSI,,,,,,,,,,
1218,LB2STR,,,,,,,,,,
1219,LB2STRSI,,,,,,,,,,
1220,LB2SUA,,,,,,,,,,
1221,LB2SUASI,,,,,,,,,,
1222,LB2SCR,,,,,,,,,,
1223,LB2SCRSI,,,,,,,,,,
1224,LB2SNASI,,,,,,,,,,
1225,LB2SKSI,,,,,,,,,,
1226,LB2SCLSI,,,,,,,,,,
1227,LB2FSH,,,,,,,,,,
1228,LB2FSHSI,,,,,,,,,,
1229,LB2LH,,,,,,,,,,
1230,LB2LHSI,,,,,,,,,,
1231,LBDSAPSI,,,,,,,,,,
1232,LBDSLDSI,,,,,,,,,,
1233,LBDSPH,,,,,,,,,,
1234,LBDSTB,,,,,,,,,,
1235,LBDSCR,,,,,,,,,,
1236,LBDTIB,,,,,,,,,,
1237,LBDPCT,,,,,,,,,,
1238,PFCANA,,,,,,,,,,
1239,PFCRACE,,,,,,,,,,
1240,PFCGENDR,,,,,,,,,,
1241,PFCAGE,,,,,,,,,,
1242,PFCPOOL,,,,,,,,,,
1243,PFCAMNT,,,,,,,,,,
1244,PFCCMT,,,,,,,,,,
1245,URXMNM,,,,,,,,,,
1246,URXMC1,,,,,,,,,,
1247,URXMHH,,,,,,,,,,
1248,URXMOH,,,,,,,,,,
1249,URXMIB,,,,,,,,,,
1250,URXP01,,,,,,,,,,
1251,URXP02,,,,,,,,,,
1252,URXP03,,,,,,,,,,
1253,URXP04,,,,,,,,,,
1254,URXP05,,,,,,,,,,
1255,URXP06,,,,,,,,,,
1256,URXP07,,,,,,,,,,
1257,URXP10,,,,,,,,,,
1258,POOLID,,,,,,,,,,
1259,RIAGENDR,,,,,,,,,,
1260,RIDRAETN,,,,,,,,,,
1261,RIDAGGRP,,,,,,,,,,
1262,RIANSMP,,,,,,,,,,
1263,SSBB1,,,,,,,,,,
1264,SSBR2,,,,,,,,,,
1265,SSBR3,,,,,,,,,,
1266,SSBR4,,,,,,,,,,
1267,SSBR5,,,,,,,,,,
1268,SSBR6,,,,,,,,,,
1269,SSBR66,,,,,,,,,,
1270,SSBR7,,,,,,,,,,
1271,SSBR8,,,,,,,,,,
1272,SSBR9,,,,,,,,,,
1273,SSCA125,,,,,,,,,,
1274,SSCA153,,,,,,,,,,
1275,SSCA125L,,,,,,,,,,
1276,SSCA125I,,,,,,,,,,
1277,SSCA153L,,,,,,,,,,
1278,SSCA153I,,,,,,,,,,
1279,SSHE4L,,,,,,,,,,
1280,SSHE4I,,,,,,,,,,
1281,SSHE4,,,,,,,,,,
1282,SSATG,,,,,,,,,,
1283,SST3F,,,,,,,,,,
1284,SST4F,,,,,,,,,,
1285,SSTGN,,,,,,,,,,
1286,SSTPO,,,,,,,,,,
1287,SSTSH1,,,,,,,,,,
1288,SSTT3,,,,,,,,,,
1289,SSTT4,,,,,,,,,,
1290,SSXNO3,,,,,,,,,,
1291,SSXSCN,,,,,,,,,,
1292,SSXUP8,,,,,,,,,,
1293,SS028,,,,,,,,,,
1294,SS044,,,,,,,,,,
1295,SS049,,,,,,,,,,
1296,SS052,,,,,,,,,,
1297,SS066,,,,,,,,,,
1298,SS074,,,,,,,,,,
1299,SS087,,,,,,,,,,
1300,SS099,,,,,,,,,,
1301,SS101,,,,,,,,,,
1302,SS110,,,,,,,,,,
1303,SS128,,,,,,,,,,
1304,SS138,,,,,,,,,,
1305,SS146,,,,,,,,,,
1306,SS149,,,,,,,,,,
1307,SS151,,,,,,,,,,
1308,SS153,,,,,,,,,,
1309,SS170,,,,,,,,,,
1310,SS172,,,,,,,,,,
1311,SS177,,,,,,,,,,
1312,SS178,,,,,,,,,,
1313,SS180,,,,,,,,,,
1314,SS183,,,,,,,,,,
1315,SS187,,,,,,,,,,
1316,SS194,,,,,,,,,,
1317,SS195,,,,,,,,,,
1318,SS196,,,,,,,,,,
1319,SS199,,,,,,,,,,
1320,SS206,,,,,,,,,,
1321,SS209,,,,,,,,,,
1322,SSHCB,,,,,,,,,,
1323,SSBHC,,,,,,,,,,
1324,SSGHC,,,,,,,,,,
1325,SSOXY,,,,,,,,,,
1326,SSTNA,,,,,,,,,,
1327,SSPDE,,,,,,,,,,
1328,SSODT,,,,,,,,,,
1329,SSPDT,,,,,,,,,,
1330,SSMIR,,,,,,,,,,
1331,LBDVIDMS,,,,,,,,,,
1332,LB2ALC,,,,,,,,,,
1333,LB2ALCSI,,,,,,,,,,
1334,LB2BEC,,,,,,,,,,
1335,LB2BECSI,,,,,,,,,,
1336,LB2CBC,,,,,,,,,,
1337,LB2CBCSI,,,,,,,,,,
1338,LB2CRY,,,,,,,,,,
1339,LB2CRYSI,,,,,,,,,,
1340,LB2GTC,,,,,,,,,,
1341,LB2GTCSI,,,,,,,,,,
1342,LB2LUZ,,,,,,,,,,
1343,LB2LUZSI,,,,,,,,,,
1344,LB2LYC,,,,,,,,,,
1345,LB2LYCSI,,,,,,,,,,
1346,LB2RPL,,,,,,,,,,
1347,LB2RPLSI,,,,,,,,,,
1348,LB2RST,,,,,,,,,,
1349,LB2RSTSI,,,,,,,,,,
1350,LB2VIA,,,,,,,,,,
1351,LB2VIASI,,,,,,,,,,
1352,LB2VIE,,,,,,,,,,
1353,LB2VIESI,,,,,,,,,,
1354,WTSC2YR,,,,,,,,,,
1355,URXUP8,,,,,,,,,,
1356,LBXV1A,,,,,,,,,,
1357,LBDV1ALC,,,,,,,,,,
1358,LBXV1D,,,,,,,,,,
1359,LBDV1DLC,,,,,,,,,,
1360,LBXV1E,,,,,,,,,,
1361,LBDV1ELC,,,,,,,,,,
1362,LBXV2A,,,,,,,,,,
1363,LBDV2ALC,,,,,,,,,,
1364,LBXV2C,,,,,,,,,,
1365,LBDV2CLC,,,,,,,,,,
1366,LBXV2E,,,,,,,,,,
1367,LBDV2ELC,,,,,,,,,,
1368,LBXV2T,,,,,,,,,,
1369,LBDV2TLC,,,,,,,,,,
1370,LBXV3B,,,,,,,,,,
1371,LBDV3BLC,,,,,,,,,,
1372,LBXV4T,,,,,,,,,,
1373,LBDV4TLC,,,,,,,,,,
1374,LBXVCB,,,,,,,,,,
1375,LBDVCBLC,,,,,,,,,,
1376,LBXVDM,,,,,,,,,,
1377,LBDVDMLC,,,,,,,,,,
1378,LBXVDP,,,,,,,,,,
1379,LBDVDPLC,,,,,,,,,,
1380,LBXVHE,,,,,,,,,,
1381,LBDVHELC,,,,,,,,,,
1382,LBXVMC,,,,,,,,,,
1383,LBDVMCLC,,,,,,,,,,
1384,LBXVTE,,,,,,,,,,
1385,LBDVTELC,,,,,,,,,,
1386,LBX2DF,,,,,,,,,,
1387,LBD2DFLC,,,,,,,,,,
1388,LBXV2P,,,,,,,,,,
1389,LBDV2PLC,,,,,,,,,,
1390,LBXVNB,,,,,,,,,,
1391,LBDVNBLC,,,,,,,,,,
1392,VTQ210,,,,,,,,,,
1393,VTQ220,,,,,,,,,,
1394,VTQ230A,,,,,,,,,,
1395,VTQ230B,,,,,,,,,,
1396,VTQ240A,,,,,,,,,,
1397,VTQ240B,,,,,,,,,,
1398,VTQ250A,,,,,,,,,,
1399,VTQ250B,,,,,,,,,,
1400,VTQ260A,,,,,,,,,,
1401,VTQ260B,,,,,,,,,,
1402,VTQ270A,,,,,,,,,,
1403,VTQ270B,,,,,,,,,,
1404,VTQ280A,,,,,,,,,,
1405,VTQ280B,,,,,,,,,,
1406,VTQ280C,,,,,,,,,,
1407,VTQ280D,,,,,,,,,,
1408,VTQ280E,,,,,,,,,,
1409,VTQ280F,,,,,,,,,,
1410,VTQ280G,,,,,,,,,,
1411,VTQ280H,,,,,,,,,,
1412,LBXACR,,,,,,,,,,
1413,LBDACRLC,,,,,,,,,,
1414,LBXGLY,,,,,,,,,,
1415,LBDGLYLC,,,,,,,,,,
1416,WTSA2YR,,,,,,,,,,
1417,URDUBALC,,,,,,,,,,
1418,URDUBELC,,,,,,,,,,
1419,URXUCD,,,,,,,,,,
1420,URDUCOLC,,,,,,,,,,
1421,URDUCSLC,,,,,,,,,,
1422,URDUMOLC,,,,,,,,,,
1423,URDUPBLC,,,,,,,,,,
1424,URDUPTLC,,,,,,,,,,
1425,URDUSBLC,,,,,,,,,,
1426,URDUTLLC,,,,,,,,,,
1427,URDUTULC,,,,,,,,,,
