,Column,Code,Label,English_Text,Target,Class,Other For
28378,URDPM3LC,1,Below Lower Detection Limit,['N-Acetyl-S-(4-hydroxy-2-methyl-2-buten-1-yl)-L-cysteine comment code'],"['Both males and females 3 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28379,URDPM3LC,.,Missing,['N-Acetyl-S-(4-hydroxy-2-methyl-2-buten-1-yl)-L-cysteine comment code'],"['Both males and females 3 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28389,LBXVBZN,0.106 To 1.92,Range Of Values,['Blood Benzonitrile (ng/mL)'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28390,LBXVBZN,.,Missing,['Blood Benzonitrile (ng/mL)'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28393,LBXVBZN,0.106 To 1.93,Range Of Values,['Blood Benzonitrile (ng/mL)'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28395,LBXVBZN,0.106 To 1.14,Range Of Values,['Blood Benzonitrile (ng/mL)'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28397,LBDVZBLC,0,At Or Above Detection Limit,['Blood Benzonitrile Comment Code'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28398,LBDVZBLC,1,Below Lower Detection Limit,['Blood Benzonitrile Comment Code'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28399,LBDVZBLC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,['Blood Benzonitrile Comment Code'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28400,LBDVZBLC,.,Missing,['Blood Benzonitrile Comment Code'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28407,LBXVIBN,0.028 To 1.04,Range Of Values,['Blood Isobutyronitrile (ng/mL)'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28408,LBXVIBN,.,Missing,['Blood Isobutyronitrile (ng/mL)'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28411,LBXVIBN,0.028 To 1.62,Range Of Values,['Blood Isobutyronitrile (ng/mL)'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28415,LBDVIBLC,0,At Or Above Detection Limit,['Blood Isobutyronitrile Comment Code'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28416,LBDVIBLC,1,Below Lower Detection Limit,['Blood Isobutyronitrile Comment Code'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28417,LBDVIBLC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,['Blood Isobutyronitrile Comment Code'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28418,LBDVIBLC,.,Missing,['Blood Isobutyronitrile Comment Code'],"['Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
28425,LBDSATLC,0,At Or Above Detection Limit,['Alanine Aminotransferase (ALT) Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28426,LBDSATLC,1,Below Lower Detection Limit,['Alanine Aminotransferase (ALT) Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28427,LBDSATLC,.,Missing,['Alanine Aminotransferase (ALT) Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28431,LBDSGTLC,0,At Or Above Detection Limit,['Gamma Glutamyl Transferase (GGT) Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28432,LBDSGTLC,1,Below Lower Detection Limit,['Gamma Glutamyl Transferase (GGT) Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28433,LBDSGTLC,.,Missing,['Gamma Glutamyl Transferase (GGT) Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28437,LBDSTBLC,0,At Or Above Detection Limit,['Total Bilirubin Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28438,LBDSTBLC,1,Below Lower Detection Limit,['Total Bilirubin Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28439,LBDSTBLC,.,Missing,['Total Bilirubin Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28443,LBXNRBC,0 To 2,Range Of Values,['Nucleated red blood cells'],['Both males and females 1 YEARS - 150 YEARS'],,
28444,LBXNRBC,.,Missing,['Nucleated red blood cells'],['Both males and females 1 YEARS - 150 YEARS'],,
28445,LBXNRBC,0 To 3,Range Of Values,['Nucleated red blood cells'],['Both males and females 1 YEARS - 150 YEARS'],,
28447,LBXNRBC,0 To 4,Range Of Values,['Nucleated red blood cells'],['Both males and females 1 YEARS - 150 YEARS'],,
28449,LBXUIB,12 To 602,Range Of Values,['Unsaturated Iron Binding Capacity (UIBC) Serum (ug/dL)'],['Both males and females 12 YEARS - 150 YEARS'],,
28450,LBXUIB,.,Missing,['Unsaturated Iron Binding Capacity (UIBC) Serum (ug/dL)'],['Both males and females 12 YEARS - 150 YEARS'],,
28453,LBDUIBLC,0,At Or Above Detection Limit,"['Unsaturated Iron Binding Capacity (UIBC) Serum Comment  Code', 'Unsaturated Iron Binding Capacity (UIBC) Serum Comment Code']",['Both males and females 12 YEARS - 150 YEARS'],,
28454,LBDUIBLC,1,Below Lower Detection Limit,"['Unsaturated Iron Binding Capacity (UIBC) Serum Comment  Code', 'Unsaturated Iron Binding Capacity (UIBC) Serum Comment Code']",['Both males and females 12 YEARS - 150 YEARS'],,
28455,LBDUIBLC,.,Missing,"['Unsaturated Iron Binding Capacity (UIBC) Serum Comment  Code', 'Unsaturated Iron Binding Capacity (UIBC) Serum Comment Code']",['Both males and females 12 YEARS - 150 YEARS'],,
28459,LBDUIBSI,0.18 To 107.82,Range Of Values,['Unsaturated Iron Binding Capacity (UIBC) Serum (umol/L)'],['Both males and females 12 YEARS - 150 YEARS'],,
28460,LBDUIBSI,.,Missing,['Unsaturated Iron Binding Capacity (UIBC) Serum (umol/L)'],['Both males and females 12 YEARS - 150 YEARS'],,
28463,WTFOL2YR,3748.376146 To 903457.15327,Range Of Values,['Folate and Folate Forms Weight'],['Both males and females 1 YEARS - 150 YEARS'],,
28464,WTFOL2YR,0,No Lab Result,['Folate and Folate Forms Weight'],['Both males and females 1 YEARS - 150 YEARS'],,
28465,WTFOL2YR,.,Missing,['Folate and Folate Forms Weight'],['Both males and females 1 YEARS - 150 YEARS'],,
28469,URXBCPP,0.0707 To 26.1,Range Of Values,['Bis (1-chloro-2-propyl) Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28470,URXBCPP,.,Missing,['Bis (1-chloro-2-propyl) Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28473,URDBCPLC,0,At Or Above The Detection Limit,['Bis (1-chloro-2-propyl) Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28474,URDBCPLC,1,Below Lower Detection Limit,['Bis (1-chloro-2-propyl) Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28475,URDBCPLC,.,Missing,['Bis (1-chloro-2-propyl) Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28479,URXBCEP,0.0707 To 268,Range Of Values,['Bis-2-chloroethyl Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28480,URXBCEP,.,Missing,['Bis-2-chloroethyl Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28483,URDCEPLC,0,At Or Above The Detection Limit,['Bis-2-chloroethyl Phosphate Comt Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28484,URDCEPLC,1,Below Lower Detection Limit,['Bis-2-chloroethyl Phosphate Comt Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28485,URDCEPLC,.,Missing,['Bis-2-chloroethyl Phosphate Comt Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28489,URXBDCP,0.0707 To 260,Range Of Values,['Bis (13-dichloro-2-propyl) Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28490,URXBDCP,.,Missing,['Bis (13-dichloro-2-propyl) Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28493,URDBDCLC,0,At Or Above The Detection Limit,['Bis (13-dichloro-2-propyl) Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28494,URDBDCLC,1,Below Lower Detection Limit,['Bis (13-dichloro-2-propyl) Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28495,URDBDCLC,.,Missing,['Bis (13-dichloro-2-propyl) Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28499,URXDBUP,0.0707 To 62.3,Range Of Values,['Dibutyl Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28500,URXDBUP,.,Missing,['Dibutyl Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28503,URDDUPLC,0,At Or Above The Detection Limit,['Dibutyl Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28504,URDDUPLC,1,Below Lower Detection Limit,['Dibutyl Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28505,URDDUPLC,.,Missing,['Dibutyl Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28509,URXDPHP,0.0707 To 270,Range Of Values,['Diphenyl Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28510,URXDPHP,.,Missing,['Diphenyl Phosphate'],['Both males and females 3 YEARS - 150 YEARS'],,
28513,URDDPHLC,0,At Or Above The Detection Limit,['Diphenyl Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28514,URDDPHLC,1,Below Lower Detection Limit,['Diphenyl Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28515,URDDPHLC,.,Missing,['Diphenyl Phosphate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28519,URXTBBA,0.0354 To 1.36,Range Of Values,['2345-tetrabromobenzoic Acid'],['Both males and females 3 YEARS - 150 YEARS'],,
28520,URXTBBA,.,Missing,['2345-tetrabromobenzoic Acid'],['Both males and females 3 YEARS - 150 YEARS'],,
28523,URDBBALC,0,At Or Above The Detection Limit,['2345-tetrabromobenzoic Acid Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28524,URDBBALC,1,Below Lower Detection Limit,['2345-tetrabromobenzoic Acid Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28525,URDBBALC,.,Missing,['2345-tetrabromobenzoic Acid Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28529,LBDBGESI,0.25 To 5.04,Range Of Values,['Mercury ethyl (nmol/L)'],['Both males and females 1 YEARS - 150 YEARS'],,
28530,LBDBGESI,.,Missing,['Mercury ethyl (nmol/L)'],['Both males and females 1 YEARS - 150 YEARS'],,
28533,LBDBGESI,0.25 To 1.25,Range Of Values,['Mercury ethyl (nmol/L)'],['Both males and females 1 YEARS - 150 YEARS'],,
28535,LBDBGMSI,0.9 To 278.94,Range Of Values,['Mercury methyl (nmol/L)'],['Both males and females 1 YEARS - 150 YEARS'],,
28536,LBDBGMSI,.,Missing,['Mercury methyl (nmol/L)'],['Both males and females 1 YEARS - 150 YEARS'],,
28539,LBDBGMSI,0.9 To 180.14,Range Of Values,['Mercury methyl (nmol/L)'],['Both males and females 1 YEARS - 150 YEARS'],,
28541,LBDHCOLC,0,At Or Above Detection Limit,['Hydroxycotinine Serum Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28542,LBDHCOLC,1,Below Lower Detection Limit,['Hydroxycotinine Serum Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28543,LBDHCOLC,.,Missing,['Hydroxycotinine Serum Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28544,LBXHCOT,0.011 To 1520,Range Of Values,['Hydroxycotinine Serum (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28545,LBXHCOT,.,Missing,['Hydroxycotinine Serum (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28546,WTSAPRP,5616.660506 To 955677.30961,Range Of Values,"['Subsample A Weights Pre-Pandemic', 'Subsample A Weights']","['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28547,WTSAPRP,0,No Lab Result,"['Subsample A Weights Pre-Pandemic', 'Subsample A Weights']","['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28548,WTSAPRP,.,Missing,"['Subsample A Weights Pre-Pandemic', 'Subsample A Weights']","['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28549,WTSAPRP,2395.195359 To 955677.30961,Range Of Values,"['Subsample A Weights Pre-Pandemic', 'Subsample A Weights']","['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28550,WTSAPRP,0,Participants 3+ Years With No Lab Result,"['Subsample A Weights Pre-Pandemic', 'Subsample A Weights']","['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28553,WTSAPRP,0,No Lab Specimen,"['Subsample A Weights Pre-Pandemic', 'Subsample A Weights']","['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28574,WTSAPRP,0,Participants 3+ Years With No Lab Specimen,"['Subsample A Weights Pre-Pandemic', 'Subsample A Weights']","['Both males and females 6 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28576,WTFOLPRP,2613.502065 To 856106.12264,Range Of Values,['Folate & Folate Form Weight Pre-Pandemic'],['Both males and females 1 YEARS - 150 YEARS'],,
28577,WTFOLPRP,0,No Lab Result,['Folate & Folate Form Weight Pre-Pandemic'],['Both males and females 1 YEARS - 150 YEARS'],,
28578,WTFOLPRP,.,Missing,['Folate & Folate Form Weight Pre-Pandemic'],['Both males and females 1 YEARS - 150 YEARS'],,
28582,WTSBPRP,2462.026927 To 981259.61533,Range Of Values,['Subsample B Weights Pre-Pandemic'],['Both males and females 3 YEARS - 150 YEARS'],,
28583,WTSBPRP,0,Participants 3+ Years With No Lab Specimen,['Subsample B Weights Pre-Pandemic'],['Both males and females 3 YEARS - 150 YEARS'],,
28584,WTSBPRP,.,Missing,['Subsample B Weights Pre-Pandemic'],['Both males and females 3 YEARS - 150 YEARS'],,
28586,WTSBPRP,0,Participants 6+ Years With No Lab Specimen,['Subsample B Weights Pre-Pandemic'],['Both males and females 3 YEARS - 150 YEARS'],,
28588,WTSAFPRP,4808.069916 To 741259.18875,Range Of Values,['Fasting Subsample Weight'],['Both males and females 12 YEARS - 150 YEARS'],,
28589,WTSAFPRP,0,No Lab Result Or Not Fasting For 8 -< 24 Hours,['Fasting Subsample Weight'],['Both males and females 12 YEARS - 150 YEARS'],,
28590,WTSAFPRP,.,Missing,['Fasting Subsample Weight'],['Both males and females 12 YEARS - 150 YEARS'],,
28592,WTSAFPRP,0,No Lab Result Or Not Fasting For 8 To <24 Hours,['Fasting Subsample Weight'],['Both males and females 12 YEARS - 150 YEARS'],,
28595,WTSAFPRP,0,No Lab Result,['Fasting Subsample Weight'],['Both males and females 12 YEARS - 150 YEARS'],,
28597,WTSBAPRP,8385.781276 To 1308993.8579,Range Of Values,['Subsample BA Weights Pre-Pandemic'],['Both males and females 12 YEARS - 150 YEARS'],,
28598,WTSBAPRP,0,No Lab Result,['Subsample BA Weights Pre-Pandemic'],['Both males and females 12 YEARS - 150 YEARS'],,
28599,WTSBAPRP,.,Missing,['Subsample BA Weights Pre-Pandemic'],['Both males and females 12 YEARS - 150 YEARS'],,
28600,WTSSAGPP,0 To 297408.07273,Range Of Values,['Surplus specimen AGP weights pre-pandemic'],['Both males and females 3 YEARS - 5 YEARS'],,
28601,WTSSAGPP,.,Missing,['Surplus specimen AGP weights pre-pandemic'],['Both males and females 3 YEARS - 5 YEARS'],,
28602,WTSSBPP,0 To 1018359.9145,Range Of Values,['Surplus specimen B weights pre-pandemic'],['Both males and females 3 YEARS - 150 YEARS'],,
28603,WTSSBPP,.,Missing,['Surplus specimen B weights pre-pandemic'],['Both males and females 3 YEARS - 150 YEARS'],,
28604,LBDLDLM,14 To 358,Range Of Values,"['LDL-Cholesterol Martin-Hopkins equation (mg/dL).  LBDLDLM = (LBXTC-(LBDHDD + LBXTR/Adjustable Factor) round to 0 decimal places) for LBXTR less than 400 mg/dL and missing for LBXTR greater than 400 mg/dL.  LBDHDD from public release file P_HDL', 'LDL-Cholesterol Martin-Hopkins equation (mg/dL).  LBDLDLM = (LBXTC-(LBDHDD + LBXTR/Adjustable Factor) round to 0 decimal places) for LBXTR less than 400 mg/dL and missing for LBXTR greater than 400 mg/dL.  LBDHDD from public release file HDL_J']",['Both males and females 12 YEARS - 150 YEARS'],,
28605,LBDLDLM,.,Missing,"['LDL-Cholesterol Martin-Hopkins equation (mg/dL).  LBDLDLM = (LBXTC-(LBDHDD + LBXTR/Adjustable Factor) round to 0 decimal places) for LBXTR less than 400 mg/dL and missing for LBXTR greater than 400 mg/dL.  LBDHDD from public release file P_HDL', 'LDL-Cholesterol Martin-Hopkins equation (mg/dL).  LBDLDLM = (LBXTC-(LBDHDD + LBXTR/Adjustable Factor) round to 0 decimal places) for LBXTR less than 400 mg/dL and missing for LBXTR greater than 400 mg/dL.  LBDHDD from public release file HDL_J']",['Both males and females 12 YEARS - 150 YEARS'],,
28606,LBDLDLM,21 To 358,Range Of Values,"['LDL-Cholesterol Martin-Hopkins equation (mg/dL).  LBDLDLM = (LBXTC-(LBDHDD + LBXTR/Adjustable Factor) round to 0 decimal places) for LBXTR less than 400 mg/dL and missing for LBXTR greater than 400 mg/dL.  LBDHDD from public release file P_HDL', 'LDL-Cholesterol Martin-Hopkins equation (mg/dL).  LBDLDLM = (LBXTC-(LBDHDD + LBXTR/Adjustable Factor) round to 0 decimal places) for LBXTR less than 400 mg/dL and missing for LBXTR greater than 400 mg/dL.  LBDHDD from public release file HDL_J']",['Both males and females 12 YEARS - 150 YEARS'],,
28608,LBDLDLN,14 To 359,Range Of Values,"['LBDLDLN =  (LBXTC/0.948 – LBDHDD/0.971 – (LBXTR/8.56 + (LBXTR * (LBXTC – LBDHDD))/2140 – LBXTR^2/16100) – 9.44) round 0 decimal places) for LBXTR less than 800 mg/dL and missing for LBXTR GE 800 mg/dL.  ^2 stands for power=2 or squared.  LBDHDD from public release file P_HDL', 'LBDLDLN =  (LBXTC/0.948 – LBDHDD/0.971 – (LBXTR/8.56 + (LBXTR * (LBXTC – LBDHDD))/2140 – LBXTR^2/16100) – 9.44) round 0 decimal places) for LBXTR less than 800 mg/dL and missing for LBXTR GE 800 mg/dL.  ^2 stands for power=2 or squared.  LBDHDD from public release file HDL_J']",['Both males and females 12 YEARS - 150 YEARS'],,
28609,LBDLDLN,.,Missing,"['LBDLDLN =  (LBXTC/0.948 – LBDHDD/0.971 – (LBXTR/8.56 + (LBXTR * (LBXTC – LBDHDD))/2140 – LBXTR^2/16100) – 9.44) round 0 decimal places) for LBXTR less than 800 mg/dL and missing for LBXTR GE 800 mg/dL.  ^2 stands for power=2 or squared.  LBDHDD from public release file P_HDL', 'LBDLDLN =  (LBXTC/0.948 – LBDHDD/0.971 – (LBXTR/8.56 + (LBXTR * (LBXTC – LBDHDD))/2140 – LBXTR^2/16100) – 9.44) round 0 decimal places) for LBXTR less than 800 mg/dL and missing for LBXTR GE 800 mg/dL.  ^2 stands for power=2 or squared.  LBDHDD from public release file HDL_J']",['Both males and females 12 YEARS - 150 YEARS'],,
28610,LBDLDLN,20 To 359,Range Of Values,"['LBDLDLN =  (LBXTC/0.948 – LBDHDD/0.971 – (LBXTR/8.56 + (LBXTR * (LBXTC – LBDHDD))/2140 – LBXTR^2/16100) – 9.44) round 0 decimal places) for LBXTR less than 800 mg/dL and missing for LBXTR GE 800 mg/dL.  ^2 stands for power=2 or squared.  LBDHDD from public release file P_HDL', 'LBDLDLN =  (LBXTC/0.948 – LBDHDD/0.971 – (LBXTR/8.56 + (LBXTR * (LBXTC – LBDHDD))/2140 – LBXTR^2/16100) – 9.44) round 0 decimal places) for LBXTR less than 800 mg/dL and missing for LBXTR GE 800 mg/dL.  ^2 stands for power=2 or squared.  LBDHDD from public release file HDL_J']",['Both males and females 12 YEARS - 150 YEARS'],,
28612,LBDLDMSI,0.362 To 9.258,Range Of Values,['LDL-Cholesterol Martin-Hopkins equation (mmol/L)'],['Both males and females 12 YEARS - 150 YEARS'],,
28613,LBDLDMSI,.,Missing,['LDL-Cholesterol Martin-Hopkins equation (mmol/L)'],['Both males and females 12 YEARS - 150 YEARS'],,
28614,LBDLDMSI,0.543 To 9.258,Range Of Values,['LDL-Cholesterol Martin-Hopkins equation (mmol/L)'],['Both males and females 12 YEARS - 150 YEARS'],,
28616,LBDLDNSI,0.362 To 9.284,Range Of Values,['LDL-Cholesterol NIH equation 2 (mmol/L)'],['Both males and females 12 YEARS - 150 YEARS'],,
28617,LBDLDNSI,.,Missing,['LDL-Cholesterol NIH equation 2 (mmol/L)'],['Both males and females 12 YEARS - 150 YEARS'],,
28618,LBDLDNSI,0.517 To 9.284,Range Of Values,['LDL-Cholesterol NIH equation 2 (mmol/L)'],['Both males and females 12 YEARS - 150 YEARS'],,
28620,URDUCMLC,0,At Or Above Detection Limit,['Chromium Urine Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28621,URDUCMLC,1,Below Lower Detection Limit,['Chromium Urine Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28622,URDUCMLC,.,Missing,['Chromium Urine Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28626,URXUCM,0.13 To 106.56,Range Of Values,['Chromium Urine (ug/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28627,URXUCM,.,Missing,['Chromium Urine (ug/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28628,URXUCM,0.13 To 41.79,Range Of Values,['Chromium Urine (ug/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28630,URDUNILC,0,At Or Above Detection Limit,['Nickel Urine Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28631,URDUNILC,1,Below Lower Detection Limit,['Nickel Urine Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28632,URDUNILC,.,Missing,['Nickel Urine Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28636,URXUNI,0.22 To 64.12,Range Of Values,['Nickel Urine (ug/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28637,URXUNI,.,Missing,['Nickel Urine (ug/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28640,URDMUCLC,0,At Or Above The Detection Limit,['trans trans-Muconic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28641,URDMUCLC,1,Below Lower Detection Limit,['trans trans-Muconic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28642,URDMUCLC,.,Missing,['trans trans-Muconic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28643,URXMUCA,6.94 To 15800,Range Of Values,['trans trans-Muconic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28644,URXMUCA,.,Missing,['trans trans-Muconic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28645,URXPHMA,0.106 To 30.6,Range Of Values,['Phenylmercapturic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28646,URXPHMA,.,Missing,['Phenylmercapturic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28647,WTVOC2PP,3224.402553 To 1023924.8166,Range Of Values,['UVOC2 Special Subsample Weights Pre-Pandemic'],['Both males and females 3 YEARS - 150 YEARS'],,
28648,WTVOC2PP,0,Participants 3+ Years With No Lab Specimen,['UVOC2 Special Subsample Weights Pre-Pandemic'],['Both males and females 3 YEARS - 150 YEARS'],,
28649,WTVOC2PP,.,Missing,['UVOC2 Special Subsample Weights Pre-Pandemic'],['Both males and females 3 YEARS - 150 YEARS'],,
28650,LBDVMKLC,0,At Or Above Detection Limit,['Blood Methyl Isobutyl Ketone Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28651,LBDVMKLC,1,Below Lower Detection Limit,['Blood Methyl Isobutyl Ketone Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28652,LBDVMKLC,.,Missing,['Blood Methyl Isobutyl Ketone Comment Code'],['Both males and females 12 YEARS - 150 YEARS'],,
28656,LBXVMIK,0.071 To 0.233,Range Of Values,['Blood Methyl Isobutyl Ketone (ng/mL)'],['Both males and females 12 YEARS - 150 YEARS'],,
28657,LBXVMIK,.,Missing,['Blood Methyl Isobutyl Ketone (ng/mL)'],['Both males and females 12 YEARS - 150 YEARS'],,
28660,WTSVOCPR,4958.19301 To 899918.46392,Range Of Values,['VOC Subsample Weight Pre-Pandemic'],['Both males and females 12 YEARS - 150 YEARS'],,
28661,WTSVOCPR,0,No Lab Result,['VOC Subsample Weight Pre-Pandemic'],['Both males and females 12 YEARS - 150 YEARS'],,
28662,WTSVOCPR,.,Missing,['VOC Subsample Weight Pre-Pandemic'],['Both males and females 12 YEARS - 150 YEARS'],,
28663,URXECPT,0.14 To 6066.6,Range Of Values,['Mono-2-ethyl-5-carboxypentylterephthalate (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28664,URXECPT,.,Missing,['Mono-2-ethyl-5-carboxypentylterephthalate (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28665,URDEPCLC,0,At Or Above Detection Limit,['Mono-2-ethyl-5-carboxypentylterephthalate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28666,URDEPCLC,1,Below Lower Detection Limit,['Mono-2-ethyl-5-carboxypentylterephthalate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28667,URDEPCLC,.,Missing,['Mono-2-ethyl-5-carboxypentylterephthalate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28668,URXMHHT,0.28 To 2346.5,Range Of Values,['Mono-2-ethyl-5-hydroxyhexylterephthalate (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28669,URXMHHT,.,Missing,['Mono-2-ethyl-5-hydroxyhexylterephthalate (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28670,URDMHTLC,0,At Or Above Detection Limit,['Mono-2-ethyl-5-hydroxyhexylterephthalate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28671,URDMHTLC,1,Below Lower Detection Limit,['Mono-2-ethyl-5-hydroxyhexylterephthalate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28672,URDMHTLC,.,Missing,['Mono-2-ethyl-5-hydroxyhexylterephthalate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28673,URXMONP,0.28 To 833.3,Range Of Values,['Mono-oxoisononyl phthalate (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28674,URXMONP,.,Missing,['Mono-oxoisononyl phthalate (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28675,URDMONLC,0,At Or Above Detection Limit,['Monooxoisononyl phthalate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28676,URDMONLC,1,Below Lower Detection Limit,['Monooxoisononyl phthalate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
