,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
82,WBXF081,,,,,,,,,,
83,WBXF082,,,,,,,,,,
84,WBXF083,,,,,,,,,,
85,WBXF084,,,,,,,,,,
86,WBXF085,,,,,,,,,,
87,WBXF086,,,,,,,,,,
88,WBXF087,,,,,,,,,,
89,WBXF088,,,,,,,,,,
90,WBXF089,,,,,,,,,,
91,WBXF090,,,,,,,,,,
92,WBXF091,,,,,,,,,,
93,WBXF092,,,,,,,,,,
94,WBXF093,,,,,,,,,,
95,WBXF094,,,,,,,,,,
96,WBXF095,,,,,,,,,,
97,WBXF096,,,,,,,,,,
98,WBXF097,,,,,,,,,,
99,WBXF098,,,,,,,,,,
100,WBXF099,,,,,,,,,,
101,WBXF100,,,,,,,,,,
102,WBXF101,,,,,,,,,,
103,WBXF102,,,,,,,,,,
104,WBXF103,,,,,,,,,,
105,WBXF104,,,,,,,,,,
106,WBXF105,,,,,,,,,,
107,WBXF106,,,,,,,,,,
108,WBXF107,,,,,,,,,,
109,WBXA001,,,,,,,,,,
110,WBXA002,,,,,,,,,,
111,WBXA003,,,,,,,,,,
112,WBXA004,,,,,,,,,,
113,WBXA005,,,,,,,,,,
114,WBXA006,,,,,,,,,,
115,WBXA007,,,,,,,,,,
116,WBXA008,,,,,,,,,,
117,WBXA009,,,,,,,,,,
118,WBXA010,,,,,,,,,,
119,WBXA011,,,,,,,,,,
120,WBXA012,,,,,,,,,,
121,WBXA013,,,,,,,,,,
122,WBXA014,,,,,,,,,,
123,WBXA015,,,,,,,,,,
124,WBXA016,,,,,,,,,,
125,WBXA017,,,,,,,,,,
126,WBXA018,,,,,,,,,,
127,WBXA019,,,,,,,,,,
128,WBXA020,,,,,,,,,,
129,WBXA021,,,,,,,,,,
130,WBXA022,,,,,,,,,,
131,WBXA023,,,,,,,,,,
132,WBXA024,,,,,,,,,,
133,WBXA025,,,,,,,,,,
134,WBXA026,,,,,,,,,,
135,WBXA027,,,,,,,,,,
136,WBXA028,,,,,,,,,,
137,WBXA029,,,,,,,,,,
138,WBXA030,,,,,,,,,,
139,WBXA031,,,,,,,,,,
140,WBXA032,,,,,,,,,,
141,WBXA033,,,,,,,,,,
142,WBXA034,,,,,,,,,,
143,WBXA035,,,,,,,,,,
144,WBXA036,,,,,,,,,,
145,WBXA037,,,,,,,,,,
146,WBXA038,,,,,,,,,,
147,WBXA039,,,,,,,,,,
148,WBXA040,,,,,,,,,,
149,WBXA041,,,,,,,,,,
150,WBXA042,,,,,,,,,,
151,WBXA043,,,,,,,,,,
152,WBXA044,,,,,,,,,,
153,WBXA045,,,,,,,,,,
154,WBXA046,,,,,,,,,,
155,WBXA047,,,,,,,,,,
156,WBXA048,,,,,,,,,,
157,WBXA049,,,,,,,,,,
158,WBXA050,,,,,,,,,,
159,WBXA051,,,,,,,,,,
160,WBXA052,,,,,,,,,,
161,WBXA053,,,,,,,,,,
162,WBXA054,,,,,,,,,,
163,WBXA055,,,,,,,,,,
164,WBXA056,,,,,,,,,,
165,WBXA057,,,,,,,,,,
166,WBXA058,,,,,,,,,,
167,WBXA059,,,,,,,,,,
168,WBXA060,,,,,,,,,,
169,WBXA061,,,,,,,,,,
170,WBXA062,,,,,,,,,,
171,WBXA063,,,,,,,,,,
172,WBXA064,,,,,,,,,,
173,WBXA065,,,,,,,,,,
174,WBXA066,,,,,,,,,,
175,WBXA067,,,,,,,,,,
176,WBXA068,,,,,,,,,,
177,WBXA069,,,,,,,,,,
178,WBXA070,,,,,,,,,,
179,WBXA071,,,,,,,,,,
180,WBXA072,,,,,,,,,,
181,WBXA073,,,,,,,,,,
182,WBXA074,,,,,,,,,,
183,WBXA075,,,,,,,,,,
184,WBXA076,,,,,,,,,,
185,WBXA077,,,,,,,,,,
186,WBXA078,,,,,,,,,,
187,WBXA079,,,,,,,,,,
188,WBXA080,,,,,,,,,,
189,WBXA081,,,,,,,,,,
190,WBXA082,,,,,,,,,,
191,WBXA083,,,,,,,,,,
192,WBXA084,,,,,,,,,,
193,WBXA085,,,,,,,,,,
194,WBXA086,,,,,,,,,,
195,WBXA087,,,,,,,,,,
196,WBXA088,,,,,,,,,,
197,WBXA089,,,,,,,,,,
198,WBXA090,,,,,,,,,,
199,WBXA091,,,,,,,,,,
200,WBXA092,,,,,,,,,,
201,WBXA093,,,,,,,,,,
202,WBXA094,,,,,,,,,,
203,WBXA095,,,,,,,,,,
204,WBXA096,,,,,,,,,,
205,WBXA097,,,,,,,,,,
206,WBXA098,,,,,,,,,,
207,WBXA099,,,,,,,,,,
208,WBXA100,,,,,,,,,,
209,WBXA101,,,,,,,,,,
210,WBXA102,,,,,,,,,,
211,WBXA103,,,,,,,,,,
212,WBXA104,,,,,,,,,,
213,WBXA105,,,,,,,,,,
214,WBXA106,,,,,,,,,,
215,WBXA107,,,,,,,,,,
216,WBXP001,,,,,,,,,,
217,WBXP002,,,,,,,,,,
218,WBXP003,,,,,,,,,,
219,WBXP004,,,,,,,,,,
220,WBXP005,,,,,,,,,,
221,WBXP006,,,,,,,,,,
222,WBXP007,,,,,,,,,,
223,WBXP008,,,,,,,,,,
224,WBXP009,,,,,,,,,,
225,WBXP010,,,,,,,,,,
226,WBXP011,,,,,,,,,,
227,WBXP012,,,,,,,,,,
228,WBXP013,,,,,,,,,,
229,WBXP014,,,,,,,,,,
230,WBXP015,,,,,,,,,,
231,WBXP016,,,,,,,,,,
232,WBXP017,,,,,,,,,,
233,WBXP018,,,,,,,,,,
234,WBXP019,,,,,,,,,,
235,WBXP020,,,,,,,,,,
236,WBXP021,,,,,,,,,,
237,WBXP022,,,,,,,,,,
238,WBXP023,,,,,,,,,,
239,WBXP024,,,,,,,,,,
240,WBXP025,,,,,,,,,,
241,WBXP026,,,,,,,,,,
242,WBXP027,,,,,,,,,,
243,WBXP028,,,,,,,,,,
244,WBXP029,,,,,,,,,,
245,WBXP030,,,,,,,,,,
246,WBXP031,,,,,,,,,,
247,WBXP032,,,,,,,,,,
248,WBXP033,,,,,,,,,,
249,WBXP034,,,,,,,,,,
250,WBXP035,,,,,,,,,,
251,WBXP036,,,,,,,,,,
252,WBXP037,,,,,,,,,,
253,WBXP038,,,,,,,,,,
254,WBXP039,,,,,,,,,,
255,WBXP040,,,,,,,,,,
256,WBXP041,,,,,,,,,,
257,WBXP042,,,,,,,,,,
258,WBXP043,,,,,,,,,,
259,WBXP044,,,,,,,,,,
260,WBXP045,,,,,,,,,,
261,WBXP046,,,,,,,,,,
262,WBXP047,,,,,,,,,,
263,WBXP048,,,,,,,,,,
264,WBXP049,,,,,,,,,,
265,WBXP050,,,,,,,,,,
266,WBXP051,,,,,,,,,,
267,WBXP052,,,,,,,,,,
268,WBXP053,,,,,,,,,,
269,WBXP054,,,,,,,,,,
270,WBXP055,,,,,,,,,,
271,WBXP056,,,,,,,,,,
272,WBXP057,,,,,,,,,,
273,WBXP058,,,,,,,,,,
274,WBXP059,,,,,,,,,,
275,WBXP060,,,,,,,,,,
276,WBXP061,,,,,,,,,,
277,WBXP062,,,,,,,,,,
278,WBXP063,,,,,,,,,,
279,WBXP064,,,,,,,,,,
280,WBXP065,,,,,,,,,,
281,WBXP066,,,,,,,,,,
282,WBXP067,,,,,,,,,,
283,WBXP068,,,,,,,,,,
284,WBXP069,,,,,,,,,,
285,WBXP070,,,,,,,,,,
286,WBXP071,,,,,,,,,,
287,WBXP072,,,,,,,,,,
288,WBXP073,,,,,,,,,,
289,WBXP074,,,,,,,,,,
290,WBXP075,,,,,,,,,,
291,WBXP076,,,,,,,,,,
292,WBXP077,,,,,,,,,,
293,WBXP078,,,,,,,,,,
294,WBXP079,,,,,,,,,,
295,WBXP080,,,,,,,,,,
296,WBXP081,,,,,,,,,,
297,WBXP082,,,,,,,,,,
298,WBXP083,,,,,,,,,,
299,WBXP084,,,,,,,,,,
300,WBXP085,,,,,,,,,,
301,WBXP086,,,,,,,,,,
302,WBXP087,,,,,,,,,,
303,WBXP088,,,,,,,,,,
304,WBXP089,,,,,,,,,,
305,WBXP090,,,,,,,,,,
306,WBXP091,,,,,,,,,,
307,WBXP092,,,,,,,,,,
308,WBXP093,,,,,,,,,,
309,WBXP094,,,,,,,,,,
310,WBXP095,,,,,,,,,,
311,WBXP096,,,,,,,,,,
312,WBXP097,,,,,,,,,,
313,WBXP098,,,,,,,,,,
314,WBXP099,,,,,,,,,,
315,WBXP100,,,,,,,,,,
316,WBXP101,,,,,,,,,,
317,WBXP102,,,,,,,,,,
318,WBXP103,,,,,,,,,,
319,WBXP104,,,,,,,,,,
320,WBXP105,,,,,,,,,,
321,WBXP106,,,,,,,,,,
322,WBXP107,,,,,,,,,,
