,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
54,OHX10CSC,,,,,,,,,,
55,OHX11CTC,,,,,,,,,,
56,OHX11CSC,,,,,,,,,,
57,OHX12CTC,,,,,,,,,,
58,OHX12CSC,,,,,,,,,,
59,OHX13CTC,,,,,,,,,,
60,OHX13CSC,,,,,,,,,,
61,OHX14CTC,,,,,,,,,,
62,OHX14CSC,,,,,,,,,,
63,OHX15CTC,,,,,,,,,,
64,OHX15CSC,,,,,,,,,,
65,OHX24CTC,,,,,,,,,,
66,OHX24CSC,,,,,,,,,,
67,OHX23CTC,,,,,,,,,,
68,OHX23CSC,,,,,,,,,,
69,OHX22CTC,,,,,,,,,,
70,OHX22CSC,,,,,,,,,,
71,OHX21CTC,,,,,,,,,,
72,OHX21CSC,,,,,,,,,,
73,OHX20CTC,,,,,,,,,,
74,OHX20CSC,,,,,,,,,,
75,OHX19CTC,,,,,,,,,,
76,OHX19CSC,,,,,,,,,,
77,OHX18CTC,,,,,,,,,,
78,OHX18CSC,,,,,,,,,,
79,OHX25CTC,,,,,,,,,,
80,OHX25CSC,,,,,,,,,,
81,OHX26CTC,,,,,,,,,,
82,OHX26CSC,,,,,,,,,,
83,OHX27CTC,,,,,,,,,,
84,OHX27CSC,,,,,,,,,,
85,OHX28CTC,,,,,,,,,,
86,OHX28CSC,,,,,,,,,,
87,OHX29CTC,,,,,,,,,,
88,OHX29CSC,,,,,,,,,,
89,OHX30CTC,,,,,,,,,,
90,OHX30CSC,,,,,,,,,,
91,OHX31CTC,,,,,,,,,,
92,OHX31CSC,,,,,,,,,,
93,OHXRCAR,,,,,,,,,,
94,OHXRRES,,,,,,,,,,
95,OHX07SE,,,,,,,,,,
96,OHX05SE,,,,,,,,,,
97,OHX04SE,,,,,,,,,,
98,OHX03SE,,,,,,,,,,
99,OHX02SE,,,,,,,,,,
100,OHX10SE,,,,,,,,,,
101,OHX12SE,,,,,,,,,,
102,OHX13SE,,,,,,,,,,
103,OHX14SE,,,,,,,,,,
104,OHX15SE,,,,,,,,,,
105,OHX21SE,,,,,,,,,,
106,OHX20SE,,,,,,,,,,
107,OHX19SE,,,,,,,,,,
108,OHX18SE,,,,,,,,,,
109,OHX28SE,,,,,,,,,,
110,OHX29SE,,,,,,,,,,
111,OHX30SE,,,,,,,,,,
112,OHX31SE,,,,,,,,,,
113,OHX08DI,,,,,,,,,,
114,OHX07DI,,,,,,,,,,
115,OHX06DI,,,,,,,,,,
116,OHX05DI,,,,,,,,,,
117,OHX04DI,,,,,,,,,,
118,OHX03DI,,,,,,,,,,
119,OHX02DI,,,,,,,,,,
120,OHX09DI,,,,,,,,,,
121,OHX10DI,,,,,,,,,,
122,OHX11DI,,,,,,,,,,
123,OHX12DI,,,,,,,,,,
124,OHX13DI,,,,,,,,,,
125,OHX14DI,,,,,,,,,,
126,OHX15DI,,,,,,,,,,
127,OHX24DI,,,,,,,,,,
128,OHX23DI,,,,,,,,,,
129,OHX22DI,,,,,,,,,,
130,OHX21DI,,,,,,,,,,
131,OHX20DI,,,,,,,,,,
132,OHX19DI,,,,,,,,,,
133,OHX18DI,,,,,,,,,,
134,OHX25DI,,,,,,,,,,
135,OHX26DI,,,,,,,,,,
136,OHX27DI,,,,,,,,,,
137,OHX28DI,,,,,,,,,,
138,OHX29DI,,,,,,,,,,
139,OHX30DI,,,,,,,,,,
140,OHX31DI,,,,,,,,,,
141,OHX08TR,,,,,,,,,,
142,OHX07TR,,,,,,,,,,
143,OHX09TR,,,,,,,,,,
144,OHX10TR,,,,,,,,,,
145,OHX24TR,,,,,,,,,,
146,OHX23TR,,,,,,,,,,
147,OHX25TR,,,,,,,,,,
148,OHX26TR,,,,,,,,,,
149,OHD08TC,,,,,,,,,,
150,OHD07TC,,,,,,,,,,
151,OHD06TC,,,,,,,,,,
152,OHD05TC,,,,,,,,,,
153,OHD04TC,,,,,,,,,,
154,OHD03TC,,,,,,,,,,
155,OHD02TC,,,,,,,,,,
156,OHD01TC,,,,,,,,,,
157,OHD09TC,,,,,,,,,,
158,OHD10TC,,,,,,,,,,
159,OHD11TC,,,,,,,,,,
160,OHD12TC,,,,,,,,,,
161,OHD13TC,,,,,,,,,,
162,OHD14TC,,,,,,,,,,
163,OHD15TC,,,,,,,,,,
164,OHD16TC,,,,,,,,,,
165,OHD24TC,,,,,,,,,,
166,OHD23TC,,,,,,,,,,
167,OHD22TC,,,,,,,,,,
168,OHD21TC,,,,,,,,,,
169,OHD20TC,,,,,,,,,,
170,OHD19TC,,,,,,,,,,
171,OHD18TC,,,,,,,,,,
172,OHD17TC,,,,,,,,,,
173,OHD25TC,,,,,,,,,,
174,OHD26TC,,,,,,,,,,
175,OHD27TC,,,,,,,,,,
176,OHD28TC,,,,,,,,,,
177,OHD29TC,,,,,,,,,,
178,OHD30TC,,,,,,,,,,
179,OHD31TC,,,,,,,,,,
180,OHD32TC,,,,,,,,,,
181,OHD08CTC,,,,,,,,,,
182,OHD08CSC,,,,,,,,,,
183,OHD07CTC,,,,,,,,,,
184,OHD07CSC,,,,,,,,,,
185,OHD06CTC,,,,,,,,,,
186,OHD06CSC,,,,,,,,,,
187,OHD05CTC,,,,,,,,,,
188,OHD05CSC,,,,,,,,,,
189,OHD04CTC,,,,,,,,,,
190,OHD04CSC,,,,,,,,,,
191,OHD03CTC,,,,,,,,,,
192,OHD03CSC,,,,,,,,,,
193,OHD02CTC,,,,,,,,,,
194,OHD02CSC,,,,,,,,,,
195,OHD09CTC,,,,,,,,,,
196,OHD09CSC,,,,,,,,,,
197,OHD10CTC,,,,,,,,,,
198,OHD10CSC,,,,,,,,,,
199,OHD11CTC,,,,,,,,,,
200,OHD11CSC,,,,,,,,,,
201,OHD12CTC,,,,,,,,,,
202,OHD12CSC,,,,,,,,,,
203,OHD13CTC,,,,,,,,,,
204,OHD13CSC,,,,,,,,,,
205,OHD14CTC,,,,,,,,,,
206,OHD14CSC,,,,,,,,,,
207,OHD15CTC,,,,,,,,,,
208,OHD15CSC,,,,,,,,,,
209,OHD24CTC,,,,,,,,,,
210,OHD24CSC,,,,,,,,,,
211,OHD23CTC,,,,,,,,,,
212,OHD23CSC,,,,,,,,,,
213,OHD22CTC,,,,,,,,,,
214,OHD22CSC,,,,,,,,,,
215,OHD21CTC,,,,,,,,,,
216,OHD21CSC,,,,,,,,,,
217,OHD20CTC,,,,,,,,,,
218,OHD20CSC,,,,,,,,,,
219,OHD19CTC,,,,,,,,,,
220,OHD19CSC,,,,,,,,,,
221,OHD18CTC,,,,,,,,,,
222,OHD18CSC,,,,,,,,,,
223,OHD25CTC,,,,,,,,,,
224,OHD25CSC,,,,,,,,,,
225,OHD26CTC,,,,,,,,,,
226,OHD26CSC,,,,,,,,,,
227,OHD27CTC,,,,,,,,,,
228,OHD27CSC,,,,,,,,,,
229,OHD28CTC,,,,,,,,,,
230,OHD28CSC,,,,,,,,,,
231,OHD29CTC,,,,,,,,,,
232,OHD29CSC,,,,,,,,,,
233,OHD30CTC,,,,,,,,,,
234,OHD30CSC,,,,,,,,,,
235,OHD31CTC,,,,,,,,,,
236,OHD31CSC,,,,,,,,,,
237,OHDEXSTS,,,,,,,,,,
238,OHDDESTS,,,,,,,,,,
239,OHXDECAY,,,,,,,,,,
240,OHXREST,,,,,,,,,,
241,OHXSEAL,,,,,,,,,,
242,OHX02RTC,,,,,,,,,,
243,OHX03RTC,,,,,,,,,,
244,OHX04RTC,,,,,,,,,,
245,OHX05RTC,,,,,,,,,,
246,OHX06RTC,,,,,,,,,,
247,OHX07RTC,,,,,,,,,,
248,OHX08RTC,,,,,,,,,,
249,OHX09RTC,,,,,,,,,,
250,OHX10RTC,,,,,,,,,,
251,OHX11RTC,,,,,,,,,,
252,OHX12RTC,,,,,,,,,,
253,OHX13RTC,,,,,,,,,,
254,OHX14RTC,,,,,,,,,,
255,OHX15RTC,,,,,,,,,,
256,OHX18RTC,,,,,,,,,,
257,OHX19RTC,,,,,,,,,,
258,OHX20RTC,,,,,,,,,,
259,OHX21RTC,,,,,,,,,,
260,OHX22RTC,,,,,,,,,,
261,OHX23RTC,,,,,,,,,,
262,OHX24RTC,,,,,,,,,,
263,OHX25RTC,,,,,,,,,,
264,OHX26RTC,,,,,,,,,,
265,OHX27RTC,,,,,,,,,,
266,OHX28RTC,,,,,,,,,,
267,OHX29RTC,,,,,,,,,,
268,OHX30RTC,,,,,,,,,,
269,OHX31RTC,,,,,,,,,,
270,OHX02RSC,,,,,,,,,,
271,OHX03RSC,,,,,,,,,,
272,OHX04RSC,,,,,,,,,,
273,OHX05RSC,,,,,,,,,,
274,OHX06RSC,,,,,,,,,,
275,OHX07RSC,,,,,,,,,,
276,OHX08RSC,,,,,,,,,,
277,OHX09RSC,,,,,,,,,,
278,OHX10RSC,,,,,,,,,,
279,OHX11RSC,,,,,,,,,,
280,OHX12RSC,,,,,,,,,,
281,OHX13RSC,,,,,,,,,,
282,OHX14RSC,,,,,,,,,,
283,OHX15RSC,,,,,,,,,,
284,OHX18RSC,,,,,,,,,,
285,OHX19RSC,,,,,,,,,,
286,OHX20RSC,,,,,,,,,,
287,OHX21RSC,,,,,,,,,,
288,OHX22RSC,,,,,,,,,,
289,OHX23RSC,,,,,,,,,,
290,OHX24RSC,,,,,,,,,,
291,OHX25RSC,,,,,,,,,,
292,OHX26RSC,,,,,,,,,,
293,OHX27RSC,,,,,,,,,,
294,OHX28RSC,,,,,,,,,,
295,OHX29RSC,,,,,,,,,,
296,OHX30RSC,,,,,,,,,,
297,OHX31RSC,,,,,,,,,,
298,OHXRCARO,,,,,,,,,,
299,OHXRRESO,,,,,,,,,,
