,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
192,AUXRR168,,,,,,,,,,
193,AUXRR169,,,,,,,,,,
194,AUXRR170,,,,,,,,,,
195,AUXRR171,,,,,,,,,,
196,AUXRR172,,,,,,,,,,
197,AUXRR173,,,,,,,,,,
198,AUXRR174,,,,,,,,,,
199,AUXRR175,,,,,,,,,,
200,AUXRR176,,,,,,,,,,
201,AUXRR177,,,,,,,,,,
202,AUXRR178,,,,,,,,,,
203,AUXRR179,,,,,,,,,,
204,AUXRR180,,,,,,,,,,
205,AUXRR181,,,,,,,,,,
206,AUXRR182,,,,,,,,,,
207,AUXRR183,,,,,,,,,,
208,AUXRR184,,,,,,,,,,
209,AUXLR101,,,,,,,,,,
210,AUXLR102,,,,,,,,,,
211,AUXLR103,,,,,,,,,,
212,AUXLR104,,,,,,,,,,
213,AUXLR105,,,,,,,,,,
214,AUXLR106,,,,,,,,,,
215,AUXLR107,,,,,,,,,,
216,AUXLR108,,,,,,,,,,
217,AUXLR109,,,,,,,,,,
218,AUXLR110,,,,,,,,,,
219,AUXLR111,,,,,,,,,,
220,AUXLR112,,,,,,,,,,
221,AUXLR113,,,,,,,,,,
222,AUXLR114,,,,,,,,,,
223,AUXLR115,,,,,,,,,,
224,AUXLR116,,,,,,,,,,
225,AUXLR117,,,,,,,,,,
226,AUXLR118,,,,,,,,,,
227,AUXLR119,,,,,,,,,,
228,AUXLR120,,,,,,,,,,
229,AUXLR121,,,,,,,,,,
230,AUXLR122,,,,,,,,,,
231,AUXLR123,,,,,,,,,,
232,AUXLR124,,,,,,,,,,
233,AUXLR125,,,,,,,,,,
234,AUXLR126,,,,,,,,,,
235,AUXLR127,,,,,,,,,,
236,AUXLR128,,,,,,,,,,
237,AUXLR129,,,,,,,,,,
238,AUXLR130,,,,,,,,,,
239,AUXLR131,,,,,,,,,,
240,AUXLR132,,,,,,,,,,
241,AUXLR133,,,,,,,,,,
242,AUXLR134,,,,,,,,,,
243,AUXLR135,,,,,,,,,,
244,AUXLR136,,,,,,,,,,
245,AUXLR137,,,,,,,,,,
246,AUXLR138,,,,,,,,,,
247,AUXLR139,,,,,,,,,,
248,AUXLR140,,,,,,,,,,
249,AUXLR141,,,,,,,,,,
250,AUXLR142,,,,,,,,,,
251,AUXLR143,,,,,,,,,,
252,AUXLR144,,,,,,,,,,
253,AUXLR145,,,,,,,,,,
254,AUXLR146,,,,,,,,,,
255,AUXLR147,,,,,,,,,,
256,AUXLR148,,,,,,,,,,
257,AUXLR149,,,,,,,,,,
258,AUXLR150,,,,,,,,,,
259,AUXLR151,,,,,,,,,,
260,AUXLR152,,,,,,,,,,
261,AUXLR153,,,,,,,,,,
262,AUXLR154,,,,,,,,,,
263,AUXLR155,,,,,,,,,,
264,AUXLR156,,,,,,,,,,
265,AUXLR157,,,,,,,,,,
266,AUXLR158,,,,,,,,,,
267,AUXLR159,,,,,,,,,,
268,AUXLR160,,,,,,,,,,
269,AUXLR161,,,,,,,,,,
270,AUXLR162,,,,,,,,,,
271,AUXLR163,,,,,,,,,,
272,AUXLR164,,,,,,,,,,
273,AUXLR165,,,,,,,,,,
274,AUXLR166,,,,,,,,,,
275,AUXLR167,,,,,,,,,,
276,AUXLR168,,,,,,,,,,
277,AUXLR169,,,,,,,,,,
278,AUXLR170,,,,,,,,,,
279,AUXLR171,,,,,,,,,,
280,AUXLR172,,,,,,,,,,
281,AUXLR173,,,,,,,,,,
282,AUXLR174,,,,,,,,,,
283,AUXLR175,,,,,,,,,,
284,AUXLR176,,,,,,,,,,
285,AUXLR177,,,,,,,,,,
286,AUXLR178,,,,,,,,,,
287,AUXLR179,,,,,,,,,,
288,AUXLR180,,,,,,,,,,
289,AUXLR181,,,,,,,,,,
290,AUXLR182,,,,,,,,,,
291,AUXLR183,,,,,,,,,,
292,AUXLR184,,,,,,,,,,
293,AUXRR201,,,,,,,,,,
294,AUXRR202,,,,,,,,,,
295,AUXRR203,,,,,,,,,,
296,AUXRR204,,,,,,,,,,
297,AUXRR205,,,,,,,,,,
298,AUXRR206,,,,,,,,,,
299,AUXRR207,,,,,,,,,,
300,AUXRR208,,,,,,,,,,
301,AUXRR209,,,,,,,,,,
302,AUXRR210,,,,,,,,,,
303,AUXRR211,,,,,,,,,,
304,AUXRR212,,,,,,,,,,
305,AUXRR213,,,,,,,,,,
306,AUXRR214,,,,,,,,,,
307,AUXRR215,,,,,,,,,,
308,AUXRR216,,,,,,,,,,
309,AUXRR217,,,,,,,,,,
310,AUXRR218,,,,,,,,,,
311,AUXRR219,,,,,,,,,,
312,AUXRR220,,,,,,,,,,
313,AUXRR221,,,,,,,,,,
314,AUXRR222,,,,,,,,,,
315,AUXRR223,,,,,,,,,,
316,AUXRR224,,,,,,,,,,
317,AUXRR225,,,,,,,,,,
318,AUXRR226,,,,,,,,,,
319,AUXRR227,,,,,,,,,,
320,AUXRR228,,,,,,,,,,
321,AUXRR229,,,,,,,,,,
322,AUXRR230,,,,,,,,,,
323,AUXRR231,,,,,,,,,,
324,AUXRR232,,,,,,,,,,
325,AUXRR233,,,,,,,,,,
326,AUXRR234,,,,,,,,,,
327,AUXRR235,,,,,,,,,,
328,AUXRR236,,,,,,,,,,
329,AUXRR237,,,,,,,,,,
330,AUXRR238,,,,,,,,,,
331,AUXRR239,,,,,,,,,,
332,AUXRR240,,,,,,,,,,
333,AUXRR241,,,,,,,,,,
334,AUXRR242,,,,,,,,,,
335,AUXRR243,,,,,,,,,,
336,AUXRR244,,,,,,,,,,
337,AUXRR245,,,,,,,,,,
338,AUXRR246,,,,,,,,,,
339,AUXRR247,,,,,,,,,,
340,AUXRR248,,,,,,,,,,
341,AUXRR249,,,,,,,,,,
342,AUXRR250,,,,,,,,,,
343,AUXRR251,,,,,,,,,,
344,AUXRR252,,,,,,,,,,
345,AUXRR253,,,,,,,,,,
346,AUXRR254,,,,,,,,,,
347,AUXRR255,,,,,,,,,,
348,AUXRR256,,,,,,,,,,
349,AUXRR257,,,,,,,,,,
350,AUXRR258,,,,,,,,,,
351,AUXRR259,,,,,,,,,,
352,AUXRR260,,,,,,,,,,
353,AUXRR261,,,,,,,,,,
354,AUXRR262,,,,,,,,,,
355,AUXRR263,,,,,,,,,,
356,AUXRR264,,,,,,,,,,
357,AUXRR265,,,,,,,,,,
358,AUXRR266,,,,,,,,,,
359,AUXRR267,,,,,,,,,,
360,AUXRR268,,,,,,,,,,
361,AUXRR269,,,,,,,,,,
362,AUXRR270,,,,,,,,,,
363,AUXRR271,,,,,,,,,,
364,AUXRR272,,,,,,,,,,
365,AUXRR273,,,,,,,,,,
366,AUXRR274,,,,,,,,,,
367,AUXRR275,,,,,,,,,,
368,AUXRR276,,,,,,,,,,
369,AUXRR277,,,,,,,,,,
370,AUXRR278,,,,,,,,,,
371,AUXRR279,,,,,,,,,,
372,AUXRR280,,,,,,,,,,
373,AUXRR281,,,,,,,,,,
374,AUXRR282,,,,,,,,,,
375,AUXRR283,,,,,,,,,,
376,AUXRR284,,,,,,,,,,
377,AUXLR201,,,,,,,,,,
378,AUXLR202,,,,,,,,,,
379,AUXLR203,,,,,,,,,,
380,AUXLR204,,,,,,,,,,
381,AUXLR205,,,,,,,,,,
382,AUXLR206,,,,,,,,,,
383,AUXLR207,,,,,,,,,,
384,AUXLR208,,,,,,,,,,
385,AUXLR209,,,,,,,,,,
386,AUXLR210,,,,,,,,,,
387,AUXLR211,,,,,,,,,,
388,AUXLR212,,,,,,,,,,
389,AUXLR213,,,,,,,,,,
390,AUXLR214,,,,,,,,,,
391,AUXLR215,,,,,,,,,,
392,AUXLR216,,,,,,,,,,
393,AUXLR217,,,,,,,,,,
394,AUXLR218,,,,,,,,,,
395,AUXLR219,,,,,,,,,,
396,AUXLR220,,,,,,,,,,
397,AUXLR221,,,,,,,,,,
398,AUXLR222,,,,,,,,,,
399,AUXLR223,,,,,,,,,,
400,AUXLR224,,,,,,,,,,
401,AUXLR225,,,,,,,,,,
402,AUXLR226,,,,,,,,,,
403,AUXLR227,,,,,,,,,,
404,AUXLR228,,,,,,,,,,
405,AUXLR229,,,,,,,,,,
406,AUXLR230,,,,,,,,,,
407,AUXLR231,,,,,,,,,,
408,AUXLR232,,,,,,,,,,
409,AUXLR233,,,,,,,,,,
410,AUXLR234,,,,,,,,,,
411,AUXLR235,,,,,,,,,,
412,AUXLR236,,,,,,,,,,
413,AUXLR237,,,,,,,,,,
414,AUXLR238,,,,,,,,,,
415,AUXLR239,,,,,,,,,,
416,AUXLR240,,,,,,,,,,
417,AUXLR241,,,,,,,,,,
418,AUXLR242,,,,,,,,,,
419,AUXLR243,,,,,,,,,,
420,AUXLR244,,,,,,,,,,
421,AUXLR245,,,,,,,,,,
422,AUXLR246,,,,,,,,,,
423,AUXLR247,,,,,,,,,,
424,AUXLR248,,,,,,,,,,
425,AUXLR249,,,,,,,,,,
426,AUXLR250,,,,,,,,,,
427,AUXLR251,,,,,,,,,,
428,AUXLR252,,,,,,,,,,
429,AUXLR253,,,,,,,,,,
430,AUXLR254,,,,,,,,,,
431,AUXLR255,,,,,,,,,,
432,AUXLR256,,,,,,,,,,
433,AUXLR257,,,,,,,,,,
434,AUXLR258,,,,,,,,,,
435,AUXLR259,,,,,,,,,,
436,AUXLR260,,,,,,,,,,
437,AUXLR261,,,,,,,,,,
438,AUXLR262,,,,,,,,,,
439,AUXLR263,,,,,,,,,,
440,AUXLR264,,,,,,,,,,
441,AUXLR265,,,,,,,,,,
442,AUXLR266,,,,,,,,,,
443,AUXLR267,,,,,,,,,,
444,AUXLR268,,,,,,,,,,
445,AUXLR269,,,,,,,,,,
446,AUXLR270,,,,,,,,,,
447,AUXLR271,,,,,,,,,,
448,AUXLR272,,,,,,,,,,
449,AUXLR273,,,,,,,,,,
450,AUXLR274,,,,,,,,,,
451,AUXLR275,,,,,,,,,,
452,AUXLR276,,,,,,,,,,
453,AUXLR277,,,,,,,,,,
454,AUXLR278,,,,,,,,,,
455,AUXLR279,,,,,,,,,,
456,AUXLR280,,,,,,,,,,
457,AUXLR281,,,,,,,,,,
458,AUXLR282,,,,,,,,,,
459,AUXLR283,,,,,,,,,,
460,AUXLR284,,,,,,,,,,
461,RFXSEAR,,,,,,,,,,
462,RFXLEVEL,,,,,,,,,,
463,RFXRFXDC,,,,,,,,,,
464,RFXT001,,,,,,,,,,
465,RFXT002,,,,,,,,,,
466,RFXT003,,,,,,,,,,
467,RFXT004,,,,,,,,,,
468,RFXT005,,,,,,,,,,
469,RFXT006,,,,,,,,,,
470,RFXT007,,,,,,,,,,
471,RFXT008,,,,,,,,,,
472,RFXT009,,,,,,,,,,
473,RFXT010,,,,,,,,,,
474,RFXT011,,,,,,,,,,
475,RFXT012,,,,,,,,,,
476,RFXT013,,,,,,,,,,
477,RFXT014,,,,,,,,,,
478,RFXT015,,,,,,,,,,
479,RFXT016,,,,,,,,,,
480,RFXT017,,,,,,,,,,
481,RFXT018,,,,,,,,,,
482,RFXT019,,,,,,,,,,
483,RFXT020,,,,,,,,,,
484,RFXT021,,,,,,,,,,
485,RFXT022,,,,,,,,,,
486,RFXT023,,,,,,,,,,
487,RFXT024,,,,,,,,,,
488,RFXT025,,,,,,,,,,
489,RFXT026,,,,,,,,,,
490,RFXT027,,,,,,,,,,
491,RFXT028,,,,,,,,,,
492,RFXT029,,,,,,,,,,
493,RFXT030,,,,,,,,,,
494,RFXT031,,,,,,,,,,
495,RFXT032,,,,,,,,,,
496,RFXT033,,,,,,,,,,
497,RFXT034,,,,,,,,,,
498,RFXT035,,,,,,,,,,
499,RFXT036,,,,,,,,,,
500,RFXT037,,,,,,,,,,
501,RFXT038,,,,,,,,,,
502,RFXT039,,,,,,,,,,
503,RFXT040,,,,,,,,,,
504,RFXT041,,,,,,,,,,
505,RFXT042,,,,,,,,,,
506,RFXT043,,,,,,,,,,
507,RFXT044,,,,,,,,,,
508,RFXT045,,,,,,,,,,
509,RFXT046,,,,,,,,,,
510,RFXT047,,,,,,,,,,
511,RFXT048,,,,,,,,,,
512,RFXT049,,,,,,,,,,
513,RFXT050,,,,,,,,,,
514,RFXT051,,,,,,,,,,
515,RFXT052,,,,,,,,,,
516,RFXT053,,,,,,,,,,
517,RFXT054,,,,,,,,,,
518,RFXT055,,,,,,,,,,
519,RFXT056,,,,,,,,,,
520,RFXT057,,,,,,,,,,
521,RFXT058,,,,,,,,,,
522,RFXT059,,,,,,,,,,
523,RFXT060,,,,,,,,,,
524,RFXT061,,,,,,,,,,
525,RFXT062,,,,,,,,,,
526,RFXT063,,,,,,,,,,
527,RFXT064,,,,,,,,,,
528,RFXT065,,,,,,,,,,
529,RFXT066,,,,,,,,,,
530,RFXT067,,,,,,,,,,
531,RFXT068,,,,,,,,,,
532,RFXT069,,,,,,,,,,
533,RFXT070,,,,,,,,,,
534,RFXT071,,,,,,,,,,
535,RFXT072,,,,,,,,,,
536,RFXT073,,,,,,,,,,
537,RFXT074,,,,,,,,,,
538,RFXT075,,,,,,,,,,
539,RFXT076,,,,,,,,,,
540,RFXT077,,,,,,,,,,
541,RFXT078,,,,,,,,,,
542,RFXT079,,,,,,,,,,
543,RFXT080,,,,,,,,,,
544,RFXT081,,,,,,,,,,
545,RFXT082,,,,,,,,,,
546,RFXT083,,,,,,,,,,
547,RFXT084,,,,,,,,,,
548,RFXT085,,,,,,,,,,
549,RFXT086,,,,,,,,,,
550,RFXT087,,,,,,,,,,
551,RFXT088,,,,,,,,,,
552,RFXT089,,,,,,,,,,
553,RFXT090,,,,,,,,,,
554,RFXT091,,,,,,,,,,
555,RFXT092,,,,,,,,,,
556,RFXT093,,,,,,,,,,
557,RFXT094,,,,,,,,,,
558,RFXT095,,,,,,,,,,
559,RFXT096,,,,,,,,,,
560,RFXT097,,,,,,,,,,
561,RFXT098,,,,,,,,,,
562,RFXT099,,,,,,,,,,
563,RFXT100,,,,,,,,,,
564,RFXT101,,,,,,,,,,
565,RFXT102,,,,,,,,,,
566,RFXT103,,,,,,,,,,
567,RFXT104,,,,,,,,,,
568,RFXT105,,,,,,,,,,
569,RFXT106,,,,,,,,,,
570,RFXT107,,,,,,,,,,
571,RFXT108,,,,,,,,,,
572,RFXT109,,,,,,,,,,
573,RFXT110,,,,,,,,,,
574,RFXT111,,,,,,,,,,
575,RFXT112,,,,,,,,,,
576,RFXT113,,,,,,,,,,
577,RFXT114,,,,,,,,,,
578,RFXT115,,,,,,,,,,
579,RFXT116,,,,,,,,,,
580,RFXT117,,,,,,,,,,
581,RFXT118,,,,,,,,,,
582,RFXT119,,,,,,,,,,
583,RFXT120,,,,,,,,,,
584,RFXT121,,,,,,,,,,
585,RFXT122,,,,,,,,,,
586,RFXT123,,,,,,,,,,
587,RFXT124,,,,,,,,,,
588,RFXT125,,,,,,,,,,
589,RFXT126,,,,,,,,,,
590,RFXT127,,,,,,,,,,
591,RFXT128,,,,,,,,,,
592,RFXT129,,,,,,,,,,
593,RFXT130,,,,,,,,,,
594,RFXT131,,,,,,,,,,
595,RFXT132,,,,,,,,,,
596,RFXT133,,,,,,,,,,
597,RFXT134,,,,,,,,,,
598,RFXT135,,,,,,,,,,
599,RFXT136,,,,,,,,,,
600,RFXT137,,,,,,,,,,
601,RFXT138,,,,,,,,,,
602,RFXT139,,,,,,,,,,
603,RFXT140,,,,,,,,,,
604,RFXT141,,,,,,,,,,
605,RFXT142,,,,,,,,,,
606,RFXT143,,,,,,,,,,
607,RFXT144,,,,,,,,,,
608,RFXT145,,,,,,,,,,
609,RFXT146,,,,,,,,,,
610,RFXT147,,,,,,,,,,
611,RFXT148,,,,,,,,,,
612,RFXT149,,,,,,,,,,
613,RFXT150,,,,,,,,,,
614,RFXT151,,,,,,,,,,
615,RFXT152,,,,,,,,,,
616,RFXT153,,,,,,,,,,
617,RFXT154,,,,,,,,,,
618,RFXT155,,,,,,,,,,
619,RFXT156,,,,,,,,,,
620,RFXT157,,,,,,,,,,
621,RFXT158,,,,,,,,,,
622,RFXT159,,,,,,,,,,
623,RFXT160,,,,,,,,,,
624,RFXT161,,,,,,,,,,
625,RFXT162,,,,,,,,,,
626,RFXT163,,,,,,,,,,
627,RFXT164,,,,,,,,,,
628,RFXT165,,,,,,,,,,
629,RFXT166,,,,,,,,,,
630,RFXT167,,,,,,,,,,
631,RFXT168,,,,,,,,,,
632,RFXT169,,,,,,,,,,
633,RFXT170,,,,,,,,,,
634,RFXC001,,,,,,,,,,
635,RFXC002,,,,,,,,,,
636,RFXC003,,,,,,,,,,
637,RFXC004,,,,,,,,,,
638,RFXC005,,,,,,,,,,
639,RFXC006,,,,,,,,,,
640,RFXC007,,,,,,,,,,
641,RFXC008,,,,,,,,,,
642,RFXC009,,,,,,,,,,
643,RFXC010,,,,,,,,,,
644,RFXC011,,,,,,,,,,
645,RFXC012,,,,,,,,,,
646,RFXC013,,,,,,,,,,
647,RFXC014,,,,,,,,,,
648,RFXC015,,,,,,,,,,
649,RFXC016,,,,,,,,,,
650,RFXC017,,,,,,,,,,
651,RFXC018,,,,,,,,,,
652,RFXC019,,,,,,,,,,
653,RFXC020,,,,,,,,,,
654,RFXC021,,,,,,,,,,
655,RFXC022,,,,,,,,,,
656,RFXC023,,,,,,,,,,
657,RFXC024,,,,,,,,,,
658,RFXC025,,,,,,,,,,
659,RFXC026,,,,,,,,,,
660,RFXC027,,,,,,,,,,
661,RFXC028,,,,,,,,,,
662,RFXC029,,,,,,,,,,
663,RFXC030,,,,,,,,,,
664,RFXC031,,,,,,,,,,
665,RFXC032,,,,,,,,,,
666,RFXC033,,,,,,,,,,
667,RFXC034,,,,,,,,,,
668,RFXC035,,,,,,,,,,
669,RFXC036,,,,,,,,,,
670,RFXC037,,,,,,,,,,
671,RFXC038,,,,,,,,,,
672,RFXC039,,,,,,,,,,
673,RFXC040,,,,,,,,,,
674,RFXC041,,,,,,,,,,
675,RFXC042,,,,,,,,,,
676,RFXC043,,,,,,,,,,
677,RFXC044,,,,,,,,,,
678,RFXC045,,,,,,,,,,
679,RFXC046,,,,,,,,,,
680,RFXC047,,,,,,,,,,
681,RFXC048,,,,,,,,,,
682,RFXC049,,,,,,,,,,
683,RFXC050,,,,,,,,,,
684,RFXC051,,,,,,,,,,
685,RFXC052,,,,,,,,,,
686,RFXC053,,,,,,,,,,
687,RFXC054,,,,,,,,,,
688,RFXC055,,,,,,,,,,
689,RFXC056,,,,,,,,,,
690,RFXC057,,,,,,,,,,
691,RFXC058,,,,,,,,,,
692,RFXC059,,,,,,,,,,
693,RFXC060,,,,,,,,,,
694,RFXC061,,,,,,,,,,
695,RFXC062,,,,,,,,,,
696,RFXC063,,,,,,,,,,
697,RFXC064,,,,,,,,,,
698,RFXC065,,,,,,,,,,
699,RFXC066,,,,,,,,,,
700,RFXC067,,,,,,,,,,
701,RFXC068,,,,,,,,,,
702,RFXC069,,,,,,,,,,
703,RFXC070,,,,,,,,,,
704,RFXC071,,,,,,,,,,
705,RFXC072,,,,,,,,,,
706,RFXC073,,,,,,,,,,
707,RFXC074,,,,,,,,,,
708,RFXC075,,,,,,,,,,
709,RFXC076,,,,,,,,,,
710,RFXC077,,,,,,,,,,
711,RFXC078,,,,,,,,,,
712,RFXC079,,,,,,,,,,
713,RFXC080,,,,,,,,,,
714,RFXC081,,,,,,,,,,
715,RFXC082,,,,,,,,,,
716,RFXC083,,,,,,,,,,
717,RFXC084,,,,,,,,,,
718,RFXC085,,,,,,,,,,
719,RFXC086,,,,,,,,,,
720,RFXC087,,,,,,,,,,
721,RFXC088,,,,,,,,,,
722,RFXC089,,,,,,,,,,
723,RFXC090,,,,,,,,,,
724,RFXC091,,,,,,,,,,
725,RFXC092,,,,,,,,,,
726,RFXC093,,,,,,,,,,
727,RFXC094,,,,,,,,,,
728,RFXC095,,,,,,,,,,
729,RFXC096,,,,,,,,,,
730,RFXC097,,,,,,,,,,
731,RFXC098,,,,,,,,,,
732,RFXC099,,,,,,,,,,
733,RFXC100,,,,,,,,,,
734,RFXC101,,,,,,,,,,
735,RFXC102,,,,,,,,,,
736,RFXC103,,,,,,,,,,
737,RFXC104,,,,,,,,,,
738,RFXC105,,,,,,,,,,
739,RFXC106,,,,,,,,,,
740,RFXC107,,,,,,,,,,
