"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DXXT11_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXT11_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXT11_H","DXXPT58Y","DXXPT58Y","y-coordinates of outline points 59","y-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""47.9 to 292.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT59X","DXXPT59X","x-coordinates of outline points 60","x-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""266.1 to 911.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT59Y","DXXPT59Y","y-coordinates of outline points 60","y-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.4 to 290.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT60X","DXXPT60X","x-coordinates of outline points 61","x-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""252.6 to 897.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT60Y","DXXPT60Y","y-coordinates of outline points 61","y-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""56.2 to 297.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT61X","DXXPT61X","x-coordinates of outline points 62","x-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""316.8 to 962.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT61Y","DXXPT61Y","y-coordinates of outline points 62","y-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""54.2 to 296.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT62X","DXXPT62X","x-coordinates of outline points 63","x-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""303.8 to 949.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT62Y","DXXPT62Y","y-coordinates of outline points 63","y-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""52.9 to 295.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT63X","DXXPT63X","x-coordinates of outline points 64","x-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""295 to 940.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT63Y","DXXPT63Y","y-coordinates of outline points 64","y-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""51.3 to 294.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT64X","DXXPT64X","x-coordinates of outline points 65","x-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""284.4 to 930.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT64Y","DXXPT64Y","y-coordinates of outline points 65","y-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""49.3 to 293.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT65X","DXXPT65X","x-coordinates of outline points 66","x-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""275.3 to 920.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT65Y","DXXPT65Y","y-coordinates of outline points 66","y-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""47.5 to 292.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT66X","DXXPT66X","x-coordinates of outline points 67","x-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""266.4 to 911.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT66Y","DXXPT66Y","y-coordinates of outline points 67","y-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""44.9 to 291"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT67X","DXXPT67X","x-coordinates of outline points 68","x-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""252.5 to 897.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT67Y","DXXPT67Y","y-coordinates of outline points 68","y-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""49.5 to 295"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT68X","DXXPT68X","x-coordinates of outline points 69","x-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""255.2 to 899.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT68Y","DXXPT68Y","y-coordinates of outline points 69","y-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""59.1 to 304.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT69X","DXXPT69X","x-coordinates of outline points 70","x-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""255.3 to 899.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT69Y","DXXPT69Y","y-coordinates of outline points 70","y-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""69 to 313.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT70X","DXXPT70X","x-coordinates of outline points 71","x-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""254.4 to 898.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT70Y","DXXPT70Y","y-coordinates of outline points 71","y-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.6 to 323.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT71X","DXXPT71X","x-coordinates of outline points 72","x-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""252.8 to 897.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT71Y","DXXPT71Y","y-coordinates of outline points 72","y-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""89 to 332.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT72X","DXXPT72X","x-coordinates of outline points 73","x-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""250.6 to 894.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT72Y","DXXPT72Y","y-coordinates of outline points 73","y-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""99.1 to 341.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT73X","DXXPT73X","x-coordinates of outline points 74","x-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""248.2 to 892.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT73Y","DXXPT73Y","y-coordinates of outline points 74","y-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""109.6 to 351"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT74X","DXXPT74X","x-coordinates of outline points 75","x-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""245.2 to 888.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT74Y","DXXPT74Y","y-coordinates of outline points 75","y-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""52.3 to 297"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT75X","DXXPT75X","x-coordinates of outline points 76","x-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""251.3 to 897.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT75Y","DXXPT75Y","y-coordinates of outline points 76","y-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""62.1 to 305.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT76X","DXXPT76X","x-coordinates of outline points 77","x-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""250.5 to 896.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT76Y","DXXPT76Y","y-coordinates of outline points 77","y-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""72.2 to 314.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT77X","DXXPT77X","x-coordinates of outline points 78","x-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""249.1 to 894.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT77Y","DXXPT77Y","y-coordinates of outline points 78","y-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""82.1 to 324.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT78X","DXXPT78X","x-coordinates of outline points 79","x-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""247.3 to 892.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT78Y","DXXPT78Y","y-coordinates of outline points 79","y-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""91.4 to 333"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT79X","DXXPT79X","x-coordinates of outline points 80","x-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""245.5 to 890.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT79Y","DXXPT79Y","y-coordinates of outline points 80","y-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""100.9 to 341.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT80X","DXXPT80X","x-coordinates of outline points 81","x-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""243.5 to 888.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT80Y","DXXPT80Y","y-coordinates of outline points 81","y-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""110.5 to 351.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT81X","DXXPT81X","x-coordinates of outline points 82","x-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""241.9 to 885.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT81Y","DXXPT81Y","y-coordinates of outline points 82","y-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""49.2 to 293.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT82X","DXXPT82X","x-coordinates of outline points 83","x-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""254 to 898.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT82Y","DXXPT82Y","y-coordinates of outline points 83","y-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""52.6 to 296.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT83X","DXXPT83X","x-coordinates of outline points 84","x-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""253.9 to 898.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT83Y","DXXPT83Y","y-coordinates of outline points 84","y-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""56.9 to 300.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT84X","DXXPT84X","x-coordinates of outline points 85","x-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""253.7 to 898.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT84Y","DXXPT84Y","y-coordinates of outline points 85","y-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""61.5 to 304.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT85X","DXXPT85X","x-coordinates of outline points 86","x-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""253.5 to 898.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT85Y","DXXPT85Y","y-coordinates of outline points 86","y-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""66.5 to 309.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT86X","DXXPT86X","x-coordinates of outline points 87","x-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""253 to 898"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT86Y","DXXPT86Y","y-coordinates of outline points 87","y-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""71.2 to 313.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT87X","DXXPT87X","x-coordinates of outline points 88","x-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""252.5 to 897.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT87Y","DXXPT87Y","y-coordinates of outline points 88","y-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""76.1 to 318.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT88X","DXXPT88X","x-coordinates of outline points 89","x-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""251.9 to 896.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT88Y","DXXPT88Y","y-coordinates of outline points 89","y-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""81.3 to 323"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT89X","DXXPT89X","x-coordinates of outline points 90","x-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""251.2 to 895.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT89Y","DXXPT89Y","y-coordinates of outline points 90","y-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""86.5 to 327.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT90X","DXXPT90X","x-coordinates of outline points 91","x-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""250.2 to 893.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT90Y","DXXPT90Y","y-coordinates of outline points 91","y-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""91.7 to 332.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT91X","DXXPT91X","x-coordinates of outline points 92","x-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""249.1 to 892.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT91Y","DXXPT91Y","y-coordinates of outline points 92","y-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""96.5 to 337.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT92X","DXXPT92X","x-coordinates of outline points 93","x-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""247.9 to 891.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT92Y","DXXPT92Y","y-coordinates of outline points 93","y-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101.5 to 341.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT93X","DXXPT93X","x-coordinates of outline points 94","x-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""246.7 to 890.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT93Y","DXXPT93Y","y-coordinates of outline points 94","y-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""106.7 to 346.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT94X","DXXPT94X","x-coordinates of outline points 95","x-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""245.5 to 888.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT11_H","DXXPT94Y","DXXPT94Y","y-coordinates of outline points 95","y-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""111.6 to 350.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3298"", ""410""]; Cumulative=[""3298"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
