"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DXXT10_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXT10_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXT10_H","DXXPT58Y","DXXPT58Y","y-coordinates of outline points 59","y-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""44.4 to 277.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT59X","DXXPT59X","x-coordinates of outline points 60","x-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""197.1 to 838"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT59Y","DXXPT59Y","y-coordinates of outline points 60","y-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""43.9 to 276"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT60X","DXXPT60X","x-coordinates of outline points 61","x-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""185.4 to 824.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT60Y","DXXPT60Y","y-coordinates of outline points 61","y-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""46.2 to 284.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT61X","DXXPT61X","x-coordinates of outline points 62","x-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""242 to 888"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT61Y","DXXPT61Y","y-coordinates of outline points 62","y-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.9 to 283.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT62X","DXXPT62X","x-coordinates of outline points 63","x-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""231 to 875.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT62Y","DXXPT62Y","y-coordinates of outline points 63","y-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.9 to 282.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT63X","DXXPT63X","x-coordinates of outline points 64","x-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""222.2 to 867.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT63Y","DXXPT63Y","y-coordinates of outline points 64","y-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.9 to 281.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT64X","DXXPT64X","x-coordinates of outline points 65","x-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""212.9 to 857.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT64Y","DXXPT64Y","y-coordinates of outline points 65","y-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.6 to 279.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT65X","DXXPT65X","x-coordinates of outline points 66","x-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""204 to 847.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT65Y","DXXPT65Y","y-coordinates of outline points 66","y-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.3 to 278.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT66X","DXXPT66X","x-coordinates of outline points 67","x-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""195.4 to 837.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT66Y","DXXPT66Y","y-coordinates of outline points 67","y-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""44.8 to 276.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT67X","DXXPT67X","x-coordinates of outline points 68","x-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""185.1 to 824.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT67Y","DXXPT67Y","y-coordinates of outline points 68","y-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""48.9 to 280.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT68X","DXXPT68X","x-coordinates of outline points 69","x-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""186.1 to 827.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT68Y","DXXPT68Y","y-coordinates of outline points 69","y-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""58.2 to 289.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT69X","DXXPT69X","x-coordinates of outline points 70","x-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""186.3 to 828.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT69Y","DXXPT69Y","y-coordinates of outline points 70","y-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""67.7 to 299.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT70X","DXXPT70X","x-coordinates of outline points 71","x-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""185.7 to 828.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT70Y","DXXPT70Y","y-coordinates of outline points 71","y-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""77.6 to 310.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT71X","DXXPT71X","x-coordinates of outline points 72","x-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""184.4 to 828"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT71Y","DXXPT71Y","y-coordinates of outline points 72","y-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""86.9 to 319.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT72X","DXXPT72X","x-coordinates of outline points 73","x-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""182.6 to 827.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT72Y","DXXPT72Y","y-coordinates of outline points 73","y-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.8 to 330.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT73X","DXXPT73X","x-coordinates of outline points 74","x-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""179.8 to 826"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT73Y","DXXPT73Y","y-coordinates of outline points 74","y-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.9 to 339.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT74X","DXXPT74X","x-coordinates of outline points 75","x-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""176.5 to 824.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT74Y","DXXPT74Y","y-coordinates of outline points 75","y-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""51.7 to 283.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT75X","DXXPT75X","x-coordinates of outline points 76","x-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""181.9 to 825"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT75Y","DXXPT75Y","y-coordinates of outline points 76","y-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""60.6 to 293.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT76X","DXXPT76X","x-coordinates of outline points 77","x-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""180.9 to 825.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT76Y","DXXPT76Y","y-coordinates of outline points 77","y-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""69.7 to 302.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT77X","DXXPT77X","x-coordinates of outline points 78","x-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""179.4 to 824.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT77Y","DXXPT77Y","y-coordinates of outline points 78","y-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""79 to 312.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT78X","DXXPT78X","x-coordinates of outline points 79","x-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""177.9 to 823.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT78Y","DXXPT78Y","y-coordinates of outline points 79","y-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""88.2 to 322.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT79X","DXXPT79X","x-coordinates of outline points 80","x-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""176.6 to 822.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT79Y","DXXPT79Y","y-coordinates of outline points 80","y-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""97.4 to 331.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT80X","DXXPT80X","x-coordinates of outline points 81","x-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""175 to 822.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT80Y","DXXPT80Y","y-coordinates of outline points 81","y-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""106.1 to 341.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT81X","DXXPT81X","x-coordinates of outline points 82","x-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""173.5 to 821.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT81Y","DXXPT81Y","y-coordinates of outline points 82","y-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""46.9 to 279.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT82X","DXXPT82X","x-coordinates of outline points 83","x-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""184.3 to 825.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT82Y","DXXPT82Y","y-coordinates of outline points 83","y-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""50.6 to 283.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT83X","DXXPT83X","x-coordinates of outline points 84","x-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""184.4 to 826.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT83Y","DXXPT83Y","y-coordinates of outline points 84","y-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""55.1 to 287.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT84X","DXXPT84X","x-coordinates of outline points 85","x-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""184.3 to 826.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT84Y","DXXPT84Y","y-coordinates of outline points 85","y-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""59.6 to 292.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT85X","DXXPT85X","x-coordinates of outline points 86","x-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""183.9 to 827"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT85Y","DXXPT85Y","y-coordinates of outline points 86","y-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""64.2 to 297.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT86X","DXXPT86X","x-coordinates of outline points 87","x-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""183.6 to 827.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT86Y","DXXPT86Y","y-coordinates of outline points 87","y-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""68.9 to 302.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT87X","DXXPT87X","x-coordinates of outline points 88","x-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""183 to 827"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT87Y","DXXPT87Y","y-coordinates of outline points 88","y-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""73.1 to 306.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT88X","DXXPT88X","x-coordinates of outline points 89","x-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""182.4 to 826.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT88Y","DXXPT88Y","y-coordinates of outline points 89","y-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78 to 311.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT89X","DXXPT89X","x-coordinates of outline points 90","x-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""181.8 to 826.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT89Y","DXXPT89Y","y-coordinates of outline points 90","y-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""82.3 to 316.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT90X","DXXPT90X","x-coordinates of outline points 91","x-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""181.2 to 826.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT90Y","DXXPT90Y","y-coordinates of outline points 91","y-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87 to 321.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT91X","DXXPT91X","x-coordinates of outline points 92","x-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""180.4 to 825.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT91Y","DXXPT91Y","y-coordinates of outline points 92","y-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""91.7 to 326.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT92X","DXXPT92X","x-coordinates of outline points 93","x-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""179.1 to 825.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT92Y","DXXPT92Y","y-coordinates of outline points 93","y-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""96.4 to 331.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT93X","DXXPT93X","x-coordinates of outline points 94","x-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""177.8 to 824.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT93Y","DXXPT93Y","y-coordinates of outline points 94","y-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101.2 to 336"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT94X","DXXPT94X","x-coordinates of outline points 95","x-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""176.5 to 823.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT10_H","DXXPT94Y","DXXPT94Y","y-coordinates of outline points 95","y-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""105.7 to 340.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3301"", ""407""]; Cumulative=[""3301"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
