"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DXXL3_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXL3_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXL3_H","DXXPT58X","DXXPT58X","x-coordinates of outline points 59","x-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""605.3 to 1183.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT58Y","DXXPT58Y","y-coordinates of outline points 59","y-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""89.1 to 321.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT59X","DXXPT59X","x-coordinates of outline points 60","x-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""596.3 to 1175.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT59Y","DXXPT59Y","y-coordinates of outline points 60","y-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.6 to 322.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT60X","DXXPT60X","x-coordinates of outline points 61","x-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""586.5 to 1164.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT60Y","DXXPT60Y","y-coordinates of outline points 61","y-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""96.1 to 321.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT61X","DXXPT61X","x-coordinates of outline points 62","x-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""635.6 to 1215"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT61Y","DXXPT61Y","y-coordinates of outline points 62","y-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.9 to 322.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT62X","DXXPT62X","x-coordinates of outline points 63","x-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""626.5 to 1205.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT62Y","DXXPT62Y","y-coordinates of outline points 63","y-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.5 to 323.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT63X","DXXPT63X","x-coordinates of outline points 64","x-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""617.6 to 1196.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT63Y","DXXPT63Y","y-coordinates of outline points 64","y-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""94.5 to 324.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT64X","DXXPT64X","x-coordinates of outline points 65","x-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""608.7 to 1187.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT64Y","DXXPT64Y","y-coordinates of outline points 65","y-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""93.2 to 324.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT65X","DXXPT65X","x-coordinates of outline points 66","x-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""600.2 to 1178.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT65Y","DXXPT65Y","y-coordinates of outline points 66","y-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""91.5 to 324.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT66X","DXXPT66X","x-coordinates of outline points 67","x-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""591.1 to 1170"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT66Y","DXXPT66Y","y-coordinates of outline points 67","y-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""90.2 to 325.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT67X","DXXPT67X","x-coordinates of outline points 68","x-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""582.4 to 1161"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT67Y","DXXPT67Y","y-coordinates of outline points 68","y-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""97.8 to 333"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT68X","DXXPT68X","x-coordinates of outline points 69","x-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""579.9 to 1156.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT68Y","DXXPT68Y","y-coordinates of outline points 69","y-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""109.4 to 344.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT69X","DXXPT69X","x-coordinates of outline points 70","x-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""582.6 to 1159.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT69Y","DXXPT69Y","y-coordinates of outline points 70","y-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""121.5 to 358.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT70X","DXXPT70X","x-coordinates of outline points 71","x-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""583.9 to 1161.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT70Y","DXXPT70Y","y-coordinates of outline points 71","y-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""134.1 to 371.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT71X","DXXPT71X","x-coordinates of outline points 72","x-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""583.6 to 1161.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT71Y","DXXPT71Y","y-coordinates of outline points 72","y-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""144.9 to 385.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT72X","DXXPT72X","x-coordinates of outline points 73","x-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""582.5 to 1160.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT72Y","DXXPT72Y","y-coordinates of outline points 73","y-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""155.9 to 398.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT73X","DXXPT73X","x-coordinates of outline points 74","x-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""580.7 to 1157.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT73Y","DXXPT73Y","y-coordinates of outline points 74","y-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""166.9 to 411.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT74X","DXXPT74X","x-coordinates of outline points 75","x-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""578.6 to 1155"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT74Y","DXXPT74Y","y-coordinates of outline points 75","y-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101.8 to 338"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT75X","DXXPT75X","x-coordinates of outline points 76","x-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""574.8 to 1153.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT75Y","DXXPT75Y","y-coordinates of outline points 76","y-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""112.8 to 348.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT76X","DXXPT76X","x-coordinates of outline points 77","x-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""576.2 to 1154.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT76Y","DXXPT76Y","y-coordinates of outline points 77","y-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""124.8 to 361.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT77X","DXXPT77X","x-coordinates of outline points 78","x-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""576.9 to 1155.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT77Y","DXXPT77Y","y-coordinates of outline points 78","y-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""136.1 to 373.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT78X","DXXPT78X","x-coordinates of outline points 79","x-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""576.8 to 1155.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT78Y","DXXPT78Y","y-coordinates of outline points 79","y-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""147.4 to 385.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT79X","DXXPT79X","x-coordinates of outline points 80","x-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""576.2 to 1154.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT79Y","DXXPT79Y","y-coordinates of outline points 80","y-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""158 to 398.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT80X","DXXPT80X","x-coordinates of outline points 81","x-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""575.3 to 1153.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT80Y","DXXPT80Y","y-coordinates of outline points 81","y-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""168.3 to 410.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT81X","DXXPT81X","x-coordinates of outline points 82","x-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""574.9 to 1153.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT81Y","DXXPT81Y","y-coordinates of outline points 82","y-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.2 to 330.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT82X","DXXPT82X","x-coordinates of outline points 83","x-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""577 to 1153.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT82Y","DXXPT82Y","y-coordinates of outline points 83","y-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""100.3 to 335.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT83X","DXXPT83X","x-coordinates of outline points 84","x-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""578.1 to 1155"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT83Y","DXXPT83Y","y-coordinates of outline points 84","y-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""105.9 to 341"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT84X","DXXPT84X","x-coordinates of outline points 85","x-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""579.2 to 1156.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT84Y","DXXPT84Y","y-coordinates of outline points 85","y-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""111.5 to 347"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT85X","DXXPT85X","x-coordinates of outline points 86","x-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""580 to 1157.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT85Y","DXXPT85Y","y-coordinates of outline points 86","y-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""117.4 to 352.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT86X","DXXPT86X","x-coordinates of outline points 87","x-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""580.5 to 1157.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT86Y","DXXPT86Y","y-coordinates of outline points 87","y-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""123.1 to 359"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT87X","DXXPT87X","x-coordinates of outline points 88","x-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""580.7 to 1158.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT87Y","DXXPT87Y","y-coordinates of outline points 88","y-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""128.9 to 365.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT88X","DXXPT88X","x-coordinates of outline points 89","x-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""580.8 to 1158.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT88Y","DXXPT88Y","y-coordinates of outline points 89","y-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""135 to 371.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT89X","DXXPT89X","x-coordinates of outline points 90","x-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""580.6 to 1158.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT89Y","DXXPT89Y","y-coordinates of outline points 90","y-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""141.2 to 377.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT90X","DXXPT90X","x-coordinates of outline points 91","x-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""580.3 to 1157.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT90Y","DXXPT90Y","y-coordinates of outline points 91","y-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""147.4 to 383.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT91X","DXXPT91X","x-coordinates of outline points 92","x-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""579.8 to 1157.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT91Y","DXXPT91Y","y-coordinates of outline points 92","y-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""152.4 to 390.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT92X","DXXPT92X","x-coordinates of outline points 93","x-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""579.2 to 1156.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT92Y","DXXPT92Y","y-coordinates of outline points 93","y-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""157.5 to 396.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT93X","DXXPT93X","x-coordinates of outline points 94","x-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""578.5 to 1156.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT93Y","DXXPT93Y","y-coordinates of outline points 94","y-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""162.7 to 402.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL3_H","DXXPT94X","DXXPT94X","x-coordinates of outline points 95","x-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""577.9 to 1155.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3263"", ""445""]; Cumulative=[""3263"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
