"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DXXT8_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXT8_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXT8_H","DXXPT21Y","DXXPT21Y","y-coordinates of outline points 22","y-coordinates of outline points 22","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""114.1 to 293.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT22X","DXXPT22X","x-coordinates of outline points 23","x-coordinates of outline points 23","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""88.6 to 738.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT22Y","DXXPT22Y","y-coordinates of outline points 23","y-coordinates of outline points 23","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""115 to 294.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT23X","DXXPT23X","x-coordinates of outline points 24","x-coordinates of outline points 24","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""92.3 to 742.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT23Y","DXXPT23Y","y-coordinates of outline points 24","y-coordinates of outline points 24","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""116.8 to 295.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT24X","DXXPT24X","x-coordinates of outline points 25","x-coordinates of outline points 25","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.5 to 745.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT24Y","DXXPT24Y","y-coordinates of outline points 25","y-coordinates of outline points 25","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""108.9 to 284.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT25X","DXXPT25X","x-coordinates of outline points 26","x-coordinates of outline points 26","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""100.7 to 748.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT25Y","DXXPT25Y","y-coordinates of outline points 26","y-coordinates of outline points 26","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101.1 to 275.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT26X","DXXPT26X","x-coordinates of outline points 27","x-coordinates of outline points 27","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101 to 747.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT26Y","DXXPT26Y","y-coordinates of outline points 27","y-coordinates of outline points 27","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""92.7 to 266.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT27X","DXXPT27X","x-coordinates of outline points 28","x-coordinates of outline points 28","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101 to 746"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT27Y","DXXPT27Y","y-coordinates of outline points 28","y-coordinates of outline points 28","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""83.5 to 258.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT28X","DXXPT28X","x-coordinates of outline points 29","x-coordinates of outline points 29","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101.4 to 745.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT28Y","DXXPT28Y","y-coordinates of outline points 29","y-coordinates of outline points 29","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""74.1 to 250.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT29X","DXXPT29X","x-coordinates of outline points 30","x-coordinates of outline points 30","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""102.1 to 744.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT29Y","DXXPT29Y","y-coordinates of outline points 30","y-coordinates of outline points 30","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""63.6 to 242.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT30X","DXXPT30X","x-coordinates of outline points 31","x-coordinates of outline points 31","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""103 to 743.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT30Y","DXXPT30Y","y-coordinates of outline points 31","y-coordinates of outline points 31","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""52.8 to 234.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT31X","DXXPT31X","x-coordinates of outline points 32","x-coordinates of outline points 32","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104 to 742.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT31Y","DXXPT31Y","y-coordinates of outline points 32","y-coordinates of outline points 32","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""108.8 to 285.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT32X","DXXPT32X","x-coordinates of outline points 33","x-coordinates of outline points 33","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""102.3 to 750.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT32Y","DXXPT32Y","y-coordinates of outline points 33","y-coordinates of outline points 33","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""100.9 to 276.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT33X","DXXPT33X","x-coordinates of outline points 34","x-coordinates of outline points 34","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""103.4 to 750.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT33Y","DXXPT33Y","y-coordinates of outline points 34","y-coordinates of outline points 34","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""91.9 to 266.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT34X","DXXPT34X","x-coordinates of outline points 35","x-coordinates of outline points 35","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.3 to 749.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT34Y","DXXPT34Y","y-coordinates of outline points 35","y-coordinates of outline points 35","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""82 to 259.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT35X","DXXPT35X","x-coordinates of outline points 36","x-coordinates of outline points 36","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""105.1 to 749.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT35Y","DXXPT35Y","y-coordinates of outline points 36","y-coordinates of outline points 36","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""72.6 to 250.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT36X","DXXPT36X","x-coordinates of outline points 37","x-coordinates of outline points 37","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""105.7 to 748.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT36Y","DXXPT36Y","y-coordinates of outline points 37","y-coordinates of outline points 37","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""62.2 to 242"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT37X","DXXPT37X","x-coordinates of outline points 38","x-coordinates of outline points 38","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""106.4 to 747.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT37Y","DXXPT37Y","y-coordinates of outline points 38","y-coordinates of outline points 38","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""52 to 233.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT38X","DXXPT38X","x-coordinates of outline points 39","x-coordinates of outline points 39","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""106.8 to 746.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT38Y","DXXPT38Y","y-coordinates of outline points 39","y-coordinates of outline points 39","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""112.8 to 288.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT39X","DXXPT39X","x-coordinates of outline points 40","x-coordinates of outline points 40","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""100.8 to 749.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT39Y","DXXPT39Y","y-coordinates of outline points 40","y-coordinates of outline points 40","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""109 to 284.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT40X","DXXPT40X","x-coordinates of outline points 41","x-coordinates of outline points 41","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101 to 748.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT40Y","DXXPT40Y","y-coordinates of outline points 41","y-coordinates of outline points 41","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""105.1 to 279.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT41X","DXXPT41X","x-coordinates of outline points 42","x-coordinates of outline points 42","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101.2 to 748.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT41Y","DXXPT41Y","y-coordinates of outline points 42","y-coordinates of outline points 42","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101.1 to 275.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT42X","DXXPT42X","x-coordinates of outline points 43","x-coordinates of outline points 43","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101.5 to 748"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT42Y","DXXPT42Y","y-coordinates of outline points 43","y-coordinates of outline points 43","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""97.1 to 271"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT43X","DXXPT43X","x-coordinates of outline points 44","x-coordinates of outline points 44","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""101.9 to 747.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT43Y","DXXPT43Y","y-coordinates of outline points 44","y-coordinates of outline points 44","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""91.9 to 266.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT44X","DXXPT44X","x-coordinates of outline points 45","x-coordinates of outline points 45","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""102.3 to 747.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT44Y","DXXPT44Y","y-coordinates of outline points 45","y-coordinates of outline points 45","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""86.9 to 262.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT45X","DXXPT45X","x-coordinates of outline points 46","x-coordinates of outline points 46","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""102.6 to 747.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT45Y","DXXPT45Y","y-coordinates of outline points 46","y-coordinates of outline points 46","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""82.4 to 257.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT46X","DXXPT46X","x-coordinates of outline points 47","x-coordinates of outline points 47","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""102.9 to 746.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT46Y","DXXPT46Y","y-coordinates of outline points 47","y-coordinates of outline points 47","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""77.1 to 253.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT47X","DXXPT47X","x-coordinates of outline points 48","x-coordinates of outline points 48","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""103.1 to 746"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT47Y","DXXPT47Y","y-coordinates of outline points 48","y-coordinates of outline points 48","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""72.2 to 249.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT48X","DXXPT48X","x-coordinates of outline points 49","x-coordinates of outline points 49","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""103.4 to 745.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT48Y","DXXPT48Y","y-coordinates of outline points 49","y-coordinates of outline points 49","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""67.3 to 245.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT49X","DXXPT49X","x-coordinates of outline points 50","x-coordinates of outline points 50","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""103.8 to 744.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT49Y","DXXPT49Y","y-coordinates of outline points 50","y-coordinates of outline points 50","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""62.2 to 241.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT50X","DXXPT50X","x-coordinates of outline points 51","x-coordinates of outline points 51","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.3 to 744.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT50Y","DXXPT50Y","y-coordinates of outline points 51","y-coordinates of outline points 51","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""57.7 to 237.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT51X","DXXPT51X","x-coordinates of outline points 52","x-coordinates of outline points 52","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.9 to 744"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT51Y","DXXPT51Y","y-coordinates of outline points 52","y-coordinates of outline points 52","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""53.1 to 233.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT52X","DXXPT52X","x-coordinates of outline points 53","x-coordinates of outline points 53","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""."", ""105.6 to 744""]; Value.Description=[""Missing"", ""Range of Values""]; Count=[""434"", ""3274""]; Cumulative=[""3708"", ""3274""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT52Y","DXXPT52Y","y-coordinates of outline points 53","y-coordinates of outline points 53","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""48.1 to 229.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT53X","DXXPT53X","x-coordinates of outline points 54","x-coordinates of outline points 54","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""106.1 to 743.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT53Y","DXXPT53Y","y-coordinates of outline points 54","y-coordinates of outline points 54","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.6 to 225.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT54X","DXXPT54X","x-coordinates of outline points 55","x-coordinates of outline points 55","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""105.8 to 743.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT54Y","DXXPT54Y","y-coordinates of outline points 55","y-coordinates of outline points 55","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.3 to 224"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT55X","DXXPT55X","x-coordinates of outline points 56","x-coordinates of outline points 56","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""96.5 to 733"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT55Y","DXXPT55Y","y-coordinates of outline points 56","y-coordinates of outline points 56","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.2 to 222.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT56X","DXXPT56X","x-coordinates of outline points 57","x-coordinates of outline points 57","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""88 to 723.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT56Y","DXXPT56Y","y-coordinates of outline points 57","y-coordinates of outline points 57","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42 to 221.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT57X","DXXPT57X","x-coordinates of outline points 58","x-coordinates of outline points 58","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""79.1 to 715.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT57Y","DXXPT57Y","y-coordinates of outline points 58","y-coordinates of outline points 58","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""41.8 to 220.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT8_H","DXXPT58X","DXXPT58X","x-coordinates of outline points 59","x-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""69 to 705.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3274"", ""434""]; Cumulative=[""3274"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
