"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DXXT4_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXT4_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXT4_H","DXXPT58Y","DXXPT58Y","y-coordinates of outline points 59","y-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""70.1 to 256"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT59X","DXXPT59X","x-coordinates of outline points 60","x-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-28.7 to 437.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT59Y","DXXPT59Y","y-coordinates of outline points 60","y-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""71.8 to 258.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT60X","DXXPT60X","x-coordinates of outline points 61","x-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-41.2 to 427.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT60Y","DXXPT60Y","y-coordinates of outline points 61","y-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""64.8 to 248.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT61X","DXXPT61X","x-coordinates of outline points 62","x-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""12.4 to 476"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT61Y","DXXPT61Y","y-coordinates of outline points 62","y-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""67.2 to 250.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT62X","DXXPT62X","x-coordinates of outline points 63","x-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.9 to 466"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT62Y","DXXPT62Y","y-coordinates of outline points 63","y-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""68.9 to 252.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT63X","DXXPT63X","x-coordinates of outline points 64","x-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6.7 to 458.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT63Y","DXXPT63Y","y-coordinates of outline points 64","y-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""70.2 to 254.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT64X","DXXPT64X","x-coordinates of outline points 65","x-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-14.7 to 451.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT64Y","DXXPT64Y","y-coordinates of outline points 65","y-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""71 to 256"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT65X","DXXPT65X","x-coordinates of outline points 66","x-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-22.6 to 444.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT65Y","DXXPT65Y","y-coordinates of outline points 66","y-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""71.9 to 257.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT66X","DXXPT66X","x-coordinates of outline points 67","x-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-31.6 to 436.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT66Y","DXXPT66Y","y-coordinates of outline points 67","y-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""73 to 259.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT67X","DXXPT67X","x-coordinates of outline points 68","x-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-41.6 to 427"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT67Y","DXXPT67Y","y-coordinates of outline points 68","y-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""75.2 to 261.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT68X","DXXPT68X","x-coordinates of outline points 69","x-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-34.8 to 429.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT68Y","DXXPT68Y","y-coordinates of outline points 69","y-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""82.5 to 269.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT69X","DXXPT69X","x-coordinates of outline points 70","x-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-26 to 433.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT69Y","DXXPT69Y","y-coordinates of outline points 70","y-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""90.7 to 279"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT70X","DXXPT70X","x-coordinates of outline points 71","x-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-17.1 to 437.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT70Y","DXXPT70Y","y-coordinates of outline points 71","y-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""99.1 to 288.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT71X","DXXPT71X","x-coordinates of outline points 72","x-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8.9 to 441.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT71Y","DXXPT71Y","y-coordinates of outline points 72","y-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""107.3 to 298.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT72X","DXXPT72X","x-coordinates of outline points 73","x-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-1.5 to 445.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT72Y","DXXPT72Y","y-coordinates of outline points 73","y-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""116.4 to 308.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT73X","DXXPT73X","x-coordinates of outline points 74","x-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""2.4 to 447.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT73Y","DXXPT73Y","y-coordinates of outline points 74","y-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""122.6 to 317.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT74X","DXXPT74X","x-coordinates of outline points 75","x-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""4.6 to 448.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT74Y","DXXPT74Y","y-coordinates of outline points 75","y-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""80.5 to 266.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT75X","DXXPT75X","x-coordinates of outline points 76","x-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-34.9 to 428.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT75Y","DXXPT75Y","y-coordinates of outline points 76","y-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.7 to 275.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT76X","DXXPT76X","x-coordinates of outline points 77","x-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-27.7 to 431.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT76Y","DXXPT76Y","y-coordinates of outline points 77","y-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.8 to 284.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT77X","DXXPT77X","x-coordinates of outline points 78","x-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-20.2 to 435.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT77Y","DXXPT77Y","y-coordinates of outline points 78","y-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""102.4 to 293.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT78X","DXXPT78X","x-coordinates of outline points 79","x-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-13.8 to 438.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT78Y","DXXPT78Y","y-coordinates of outline points 79","y-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""109.6 to 302.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT79X","DXXPT79X","x-coordinates of outline points 80","x-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-7.4 to 441"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT79Y","DXXPT79Y","y-coordinates of outline points 80","y-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""115.9 to 311.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT80X","DXXPT80X","x-coordinates of outline points 81","x-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-3.4 to 443.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT80Y","DXXPT80Y","y-coordinates of outline points 81","y-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""122.7 to 320.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT81X","DXXPT81X","x-coordinates of outline points 82","x-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.1 to 446.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT81Y","DXXPT81Y","y-coordinates of outline points 82","y-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""76.7 to 261.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT82X","DXXPT82X","x-coordinates of outline points 83","x-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-37.2 to 429.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT82Y","DXXPT82Y","y-coordinates of outline points 83","y-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""79.9 to 265"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT83X","DXXPT83X","x-coordinates of outline points 84","x-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-33.6 to 430.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT83Y","DXXPT83Y","y-coordinates of outline points 84","y-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""83.4 to 269.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT84X","DXXPT84X","x-coordinates of outline points 85","x-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-29.3 to 431.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT84Y","DXXPT84Y","y-coordinates of outline points 85","y-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.4 to 274.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT85X","DXXPT85X","x-coordinates of outline points 86","x-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-24.9 to 433"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT85Y","DXXPT85Y","y-coordinates of outline points 86","y-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""91.5 to 279.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT86X","DXXPT86X","x-coordinates of outline points 87","x-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-20.6 to 434.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT86Y","DXXPT86Y","y-coordinates of outline points 87","y-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.9 to 283.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT87X","DXXPT87X","x-coordinates of outline points 88","x-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-16.5 to 436.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT87Y","DXXPT87Y","y-coordinates of outline points 88","y-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""99.7 to 288.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT88X","DXXPT88X","x-coordinates of outline points 89","x-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-12.5 to 438.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT88Y","DXXPT88Y","y-coordinates of outline points 89","y-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""103.6 to 293.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT89X","DXXPT89X","x-coordinates of outline points 90","x-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8.7 to 440.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT89Y","DXXPT89Y","y-coordinates of outline points 90","y-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""107.5 to 298.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT90X","DXXPT90X","x-coordinates of outline points 91","x-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-4.9 to 441.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT90Y","DXXPT90Y","y-coordinates of outline points 91","y-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""111 to 303.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT91X","DXXPT91X","x-coordinates of outline points 92","x-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-2.5 to 442.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT91Y","DXXPT91Y","y-coordinates of outline points 92","y-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""114.1 to 307.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT92X","DXXPT92X","x-coordinates of outline points 93","x-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-0.9 to 444.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT92Y","DXXPT92Y","y-coordinates of outline points 93","y-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""117 to 311.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT93X","DXXPT93X","x-coordinates of outline points 94","x-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.7 to 445.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT93Y","DXXPT93Y","y-coordinates of outline points 94","y-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""120 to 315.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT94X","DXXPT94X","x-coordinates of outline points 95","x-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1.5 to 447"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT94Y","DXXPT94Y","y-coordinates of outline points 95","y-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""123 to 319.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
