"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DXXT5_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXT5_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXT5_H","DXXPT21Y","DXXPT21Y","y-coordinates of outline points 22","y-coordinates of outline points 22","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""114.7 to 305.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT22X","DXXPT22X","x-coordinates of outline points 23","x-coordinates of outline points 23","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.8 to 549.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT22Y","DXXPT22Y","y-coordinates of outline points 23","y-coordinates of outline points 23","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""114.9 to 305.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT23X","DXXPT23X","x-coordinates of outline points 24","x-coordinates of outline points 24","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""50.9 to 554.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT23Y","DXXPT23Y","y-coordinates of outline points 24","y-coordinates of outline points 24","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""115.7 to 306.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT24X","DXXPT24X","x-coordinates of outline points 25","x-coordinates of outline points 25","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""55.4 to 558.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT24Y","DXXPT24Y","y-coordinates of outline points 25","y-coordinates of outline points 25","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.2 to 298.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT25X","DXXPT25X","x-coordinates of outline points 26","x-coordinates of outline points 26","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""56.4 to 558.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT25Y","DXXPT25Y","y-coordinates of outline points 26","y-coordinates of outline points 26","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.7 to 290.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT26X","DXXPT26X","x-coordinates of outline points 27","x-coordinates of outline points 27","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""52.6 to 554.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT26Y","DXXPT26Y","y-coordinates of outline points 27","y-coordinates of outline points 27","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.9 to 282"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT27X","DXXPT27X","x-coordinates of outline points 28","x-coordinates of outline points 28","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""48.9 to 552"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT27Y","DXXPT27Y","y-coordinates of outline points 28","y-coordinates of outline points 28","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""80.3 to 273"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT28X","DXXPT28X","x-coordinates of outline points 29","x-coordinates of outline points 29","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.8 to 549.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT28Y","DXXPT28Y","y-coordinates of outline points 29","y-coordinates of outline points 29","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""71.5 to 263.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT29X","DXXPT29X","x-coordinates of outline points 30","x-coordinates of outline points 30","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""43.6 to 546.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT29Y","DXXPT29Y","y-coordinates of outline points 30","y-coordinates of outline points 30","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""63.3 to 254.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT30X","DXXPT30X","x-coordinates of outline points 31","x-coordinates of outline points 31","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.1 to 544.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT30Y","DXXPT30Y","y-coordinates of outline points 31","y-coordinates of outline points 31","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""55.6 to 244.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT31X","DXXPT31X","x-coordinates of outline points 32","x-coordinates of outline points 32","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""40.5 to 542.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT31Y","DXXPT31Y","y-coordinates of outline points 32","y-coordinates of outline points 32","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.4 to 297.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT32X","DXXPT32X","x-coordinates of outline points 33","x-coordinates of outline points 33","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""60 to 561.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT32Y","DXXPT32Y","y-coordinates of outline points 33","y-coordinates of outline points 33","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""96.7 to 288.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT33X","DXXPT33X","x-coordinates of outline points 34","x-coordinates of outline points 34","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""58.4 to 559.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT33Y","DXXPT33Y","y-coordinates of outline points 34","y-coordinates of outline points 34","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""88.9 to 279.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT34X","DXXPT34X","x-coordinates of outline points 35","x-coordinates of outline points 35","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""56.6 to 556.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT34Y","DXXPT34Y","y-coordinates of outline points 35","y-coordinates of outline points 35","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""80.7 to 270.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT35X","DXXPT35X","x-coordinates of outline points 36","x-coordinates of outline points 36","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""54.5 to 554.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT35Y","DXXPT35Y","y-coordinates of outline points 36","y-coordinates of outline points 36","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""72 to 260.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT36X","DXXPT36X","x-coordinates of outline points 37","x-coordinates of outline points 37","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""52 to 551.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT36Y","DXXPT36Y","y-coordinates of outline points 37","y-coordinates of outline points 37","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""63.4 to 250.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT37X","DXXPT37X","x-coordinates of outline points 38","x-coordinates of outline points 38","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""49.5 to 549.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT37Y","DXXPT37Y","y-coordinates of outline points 38","y-coordinates of outline points 38","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""55 to 241.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT38X","DXXPT38X","x-coordinates of outline points 39","x-coordinates of outline points 39","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""47.3 to 545.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT38Y","DXXPT38Y","y-coordinates of outline points 39","y-coordinates of outline points 39","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""109 to 301.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT39X","DXXPT39X","x-coordinates of outline points 40","x-coordinates of outline points 40","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""58.9 to 561.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT39Y","DXXPT39Y","y-coordinates of outline points 40","y-coordinates of outline points 40","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.5 to 297.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT40X","DXXPT40X","x-coordinates of outline points 41","x-coordinates of outline points 41","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""57.2 to 559.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT40Y","DXXPT40Y","y-coordinates of outline points 41","y-coordinates of outline points 41","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""100.4 to 293.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT41X","DXXPT41X","x-coordinates of outline points 42","x-coordinates of outline points 42","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""55.7 to 557.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT41Y","DXXPT41Y","y-coordinates of outline points 42","y-coordinates of outline points 42","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""96.5 to 289.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT42X","DXXPT42X","x-coordinates of outline points 43","x-coordinates of outline points 43","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""54.1 to 556.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT42Y","DXXPT42Y","y-coordinates of outline points 43","y-coordinates of outline points 43","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""92.1 to 285"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT43X","DXXPT43X","x-coordinates of outline points 44","x-coordinates of outline points 44","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""52.6 to 555"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT43Y","DXXPT43Y","y-coordinates of outline points 44","y-coordinates of outline points 44","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""88.3 to 280.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT44X","DXXPT44X","x-coordinates of outline points 45","x-coordinates of outline points 45","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""51.2 to 553.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT44Y","DXXPT44Y","y-coordinates of outline points 45","y-coordinates of outline points 45","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""84 to 276"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT45X","DXXPT45X","x-coordinates of outline points 46","x-coordinates of outline points 46","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""49.7 to 552.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT45Y","DXXPT45Y","y-coordinates of outline points 46","y-coordinates of outline points 46","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""80.1 to 271.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT46X","DXXPT46X","x-coordinates of outline points 47","x-coordinates of outline points 47","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""48.6 to 551.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT46Y","DXXPT46Y","y-coordinates of outline points 47","y-coordinates of outline points 47","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""76.2 to 266.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT47X","DXXPT47X","x-coordinates of outline points 48","x-coordinates of outline points 48","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""47.7 to 550"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT47Y","DXXPT47Y","y-coordinates of outline points 48","y-coordinates of outline points 48","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""72.4 to 262"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT48X","DXXPT48X","x-coordinates of outline points 49","x-coordinates of outline points 49","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""46.8 to 548.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT48Y","DXXPT48Y","y-coordinates of outline points 49","y-coordinates of outline points 49","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""66.9 to 257.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT49X","DXXPT49X","x-coordinates of outline points 50","x-coordinates of outline points 50","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.7 to 547.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT49Y","DXXPT49Y","y-coordinates of outline points 50","y-coordinates of outline points 50","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""62.8 to 252.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT50X","DXXPT50X","x-coordinates of outline points 51","x-coordinates of outline points 51","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""44.9 to 546.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT50Y","DXXPT50Y","y-coordinates of outline points 51","y-coordinates of outline points 51","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""58.6 to 248"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT51X","DXXPT51X","x-coordinates of outline points 52","x-coordinates of outline points 52","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""44 to 545.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT51Y","DXXPT51Y","y-coordinates of outline points 52","y-coordinates of outline points 52","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""55.3 to 244"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT52X","DXXPT52X","x-coordinates of outline points 53","x-coordinates of outline points 53","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""43.4 to 544.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT52Y","DXXPT52Y","y-coordinates of outline points 53","y-coordinates of outline points 53","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""51.4 to 239.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT53X","DXXPT53X","x-coordinates of outline points 54","x-coordinates of outline points 54","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.8 to 544"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT53Y","DXXPT53Y","y-coordinates of outline points 54","y-coordinates of outline points 54","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""48.3 to 235.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT54X","DXXPT54X","x-coordinates of outline points 55","x-coordinates of outline points 55","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""40.1 to 545"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT54Y","DXXPT54Y","y-coordinates of outline points 55","y-coordinates of outline points 55","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""51.3 to 237.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT55X","DXXPT55X","x-coordinates of outline points 56","x-coordinates of outline points 56","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""28.4 to 535.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT55Y","DXXPT55Y","y-coordinates of outline points 56","y-coordinates of outline points 56","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""53.8 to 239.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT56X","DXXPT56X","x-coordinates of outline points 57","x-coordinates of outline points 57","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""18.8 to 526.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT56Y","DXXPT56Y","y-coordinates of outline points 57","y-coordinates of outline points 57","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""56.9 to 241.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT57X","DXXPT57X","x-coordinates of outline points 58","x-coordinates of outline points 58","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""9.5 to 516.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT57Y","DXXPT57Y","y-coordinates of outline points 58","y-coordinates of outline points 58","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""60.4 to 242.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT5_H","DXXPT58X","DXXPT58X","x-coordinates of outline points 59","x-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-1.2 to 507.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3107"", ""601""]; Cumulative=[""3107"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
