"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"DXXT6_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXT6_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXT6_H","DXXPT58X","DXXPT58X","x-coordinates of outline points 59","x-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""20.4 to 570.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT58Y","DXXPT58Y","y-coordinates of outline points 59","y-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""46.8 to 232.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT59X","DXXPT59X","x-coordinates of outline points 60","x-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""9.9 to 561.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT59Y","DXXPT59Y","y-coordinates of outline points 60","y-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""47.6 to 234"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT60X","DXXPT60X","x-coordinates of outline points 61","x-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-3.9 to 551.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT60Y","DXXPT60Y","y-coordinates of outline points 61","y-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""39.5 to 227.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT61X","DXXPT61X","x-coordinates of outline points 62","x-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""61.6 to 607.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT61Y","DXXPT61Y","y-coordinates of outline points 62","y-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""41.4 to 228.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT62X","DXXPT62X","x-coordinates of outline points 63","x-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""48.6 to 596.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT62Y","DXXPT62Y","y-coordinates of outline points 63","y-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.9 to 229.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT63X","DXXPT63X","x-coordinates of outline points 64","x-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""39.4 to 588.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT63Y","DXXPT63Y","y-coordinates of outline points 64","y-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""44.2 to 231.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT64X","DXXPT64X","x-coordinates of outline points 65","x-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""28.3 to 579.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT64Y","DXXPT64Y","y-coordinates of outline points 65","y-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.8 to 232.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT65X","DXXPT65X","x-coordinates of outline points 66","x-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""18.3 to 569.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT65Y","DXXPT65Y","y-coordinates of outline points 66","y-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""47.2 to 233.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT66X","DXXPT66X","x-coordinates of outline points 67","x-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""8.2 to 561.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT66Y","DXXPT66Y","y-coordinates of outline points 67","y-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""49.1 to 235"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT67X","DXXPT67X","x-coordinates of outline points 68","x-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-4 to 550.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT67Y","DXXPT67Y","y-coordinates of outline points 68","y-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""51.9 to 236.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT68X","DXXPT68X","x-coordinates of outline points 69","x-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-0.4 to 554.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT68Y","DXXPT68Y","y-coordinates of outline points 69","y-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""59.8 to 244.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT69X","DXXPT69X","x-coordinates of outline points 70","x-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.3 to 558.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT69Y","DXXPT69Y","y-coordinates of outline points 70","y-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""68.4 to 253.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT70X","DXXPT70X","x-coordinates of outline points 71","x-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""5.7 to 562.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT70Y","DXXPT70Y","y-coordinates of outline points 71","y-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""76.8 to 263"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT71X","DXXPT71X","x-coordinates of outline points 72","x-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""7.8 to 565.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT71Y","DXXPT71Y","y-coordinates of outline points 72","y-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""85.2 to 272.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT72X","DXXPT72X","x-coordinates of outline points 73","x-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""9.1 to 567.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT72Y","DXXPT72Y","y-coordinates of outline points 73","y-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""94.6 to 282.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT73X","DXXPT73X","x-coordinates of outline points 74","x-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""9.9 to 570.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT73Y","DXXPT73Y","y-coordinates of outline points 74","y-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""103.3 to 291.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT74X","DXXPT74X","x-coordinates of outline points 75","x-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""10 to 571.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT74Y","DXXPT74Y","y-coordinates of outline points 75","y-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""55.2 to 241.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT75X","DXXPT75X","x-coordinates of outline points 76","x-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-4.6 to 553.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT75Y","DXXPT75Y","y-coordinates of outline points 76","y-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""62.8 to 249.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT76X","DXXPT76X","x-coordinates of outline points 77","x-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-2.2 to 556.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT76Y","DXXPT76Y","y-coordinates of outline points 77","y-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""71 to 258.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT77X","DXXPT77X","x-coordinates of outline points 78","x-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-0.5 to 559.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT77Y","DXXPT77Y","y-coordinates of outline points 78","y-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""79.4 to 267.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT78X","DXXPT78X","x-coordinates of outline points 79","x-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.7 to 561.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT78Y","DXXPT78Y","y-coordinates of outline points 79","y-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.1 to 276.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT79X","DXXPT79X","x-coordinates of outline points 80","x-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.1 to 564.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT79Y","DXXPT79Y","y-coordinates of outline points 80","y-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""94.9 to 284.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT80X","DXXPT80X","x-coordinates of outline points 81","x-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""4.6 to 566.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT80Y","DXXPT80Y","y-coordinates of outline points 81","y-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""103.1 to 293.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT81X","DXXPT81X","x-coordinates of outline points 82","x-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""6.7 to 569.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT81Y","DXXPT81Y","y-coordinates of outline points 82","y-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""51.1 to 236.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT82X","DXXPT82X","x-coordinates of outline points 83","x-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-2.9 to 551.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT82Y","DXXPT82Y","y-coordinates of outline points 83","y-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""54.3 to 239.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT83X","DXXPT83X","x-coordinates of outline points 84","x-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-1.5 to 553.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT83Y","DXXPT83Y","y-coordinates of outline points 84","y-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""57.8 to 242.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT84X","DXXPT84X","x-coordinates of outline points 85","x-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.1 to 555.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT84Y","DXXPT84Y","y-coordinates of outline points 85","y-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""61.8 to 246.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT85X","DXXPT85X","x-coordinates of outline points 86","x-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1.5 to 557.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT85Y","DXXPT85Y","y-coordinates of outline points 86","y-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""66.1 to 250.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT86X","DXXPT86X","x-coordinates of outline points 87","x-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""2.6 to 559"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT86Y","DXXPT86Y","y-coordinates of outline points 87","y-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""70.3 to 255.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT87X","DXXPT87X","x-coordinates of outline points 88","x-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.6 to 560.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT87Y","DXXPT87Y","y-coordinates of outline points 88","y-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""74.6 to 259.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT88X","DXXPT88X","x-coordinates of outline points 89","x-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""4.6 to 561.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT88Y","DXXPT88Y","y-coordinates of outline points 89","y-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.7 to 264.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT89X","DXXPT89X","x-coordinates of outline points 90","x-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""5.7 to 563.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT89Y","DXXPT89Y","y-coordinates of outline points 90","y-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""83 to 268.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT90X","DXXPT90X","x-coordinates of outline points 91","x-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""6.8 to 564.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT90Y","DXXPT90Y","y-coordinates of outline points 91","y-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.2 to 273.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT91X","DXXPT91X","x-coordinates of outline points 92","x-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""7.4 to 565.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT91Y","DXXPT91Y","y-coordinates of outline points 92","y-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""91.5 to 278.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT92X","DXXPT92X","x-coordinates of outline points 93","x-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""7.7 to 567"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT92Y","DXXPT92Y","y-coordinates of outline points 93","y-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.6 to 282.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT93X","DXXPT93X","x-coordinates of outline points 94","x-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""8.3 to 568.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT93Y","DXXPT93Y","y-coordinates of outline points 94","y-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""99.9 to 287.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT6_H","DXXPT94X","DXXPT94X","x-coordinates of outline points 95","x-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""8.7 to 569.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3194"", ""514""]; Cumulative=[""3194"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
