"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"DXXT9_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXT9_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXT9_H","DXXPT58X","DXXPT58X","x-coordinates of outline points 59","x-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""138.8 to 778.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT58Y","DXXPT58Y","y-coordinates of outline points 59","y-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.7 to 263"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT59X","DXXPT59X","x-coordinates of outline points 60","x-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""129.8 to 768.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT59Y","DXXPT59Y","y-coordinates of outline points 60","y-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""41.9 to 260.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT60X","DXXPT60X","x-coordinates of outline points 61","x-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""118.1 to 753.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT60Y","DXXPT60Y","y-coordinates of outline points 61","y-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""44.1 to 274"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT61X","DXXPT61X","x-coordinates of outline points 62","x-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""174.5 to 815.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT61Y","DXXPT61Y","y-coordinates of outline points 62","y-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45 to 272.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT62X","DXXPT62X","x-coordinates of outline points 63","x-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""163.1 to 800.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT62Y","DXXPT62Y","y-coordinates of outline points 63","y-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""44.4 to 270.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT63X","DXXPT63X","x-coordinates of outline points 64","x-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""154.2 to 793.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT63Y","DXXPT63Y","y-coordinates of outline points 64","y-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""44.2 to 268.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT64X","DXXPT64X","x-coordinates of outline points 65","x-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""145.3 to 784.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT64Y","DXXPT64Y","y-coordinates of outline points 65","y-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""43.3 to 266"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT65X","DXXPT65X","x-coordinates of outline points 66","x-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""136.8 to 775.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT65Y","DXXPT65Y","y-coordinates of outline points 66","y-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.6 to 263.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT66X","DXXPT66X","x-coordinates of outline points 67","x-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""129 to 766.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT66Y","DXXPT66Y","y-coordinates of outline points 67","y-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""41.6 to 261.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT67X","DXXPT67X","x-coordinates of outline points 68","x-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""117.9 to 752.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT67Y","DXXPT67Y","y-coordinates of outline points 68","y-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""47.4 to 265.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT68X","DXXPT68X","x-coordinates of outline points 69","x-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""120.9 to 755.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT68Y","DXXPT68Y","y-coordinates of outline points 69","y-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""56.1 to 274.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT69X","DXXPT69X","x-coordinates of outline points 70","x-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""121.9 to 758"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT69Y","DXXPT69Y","y-coordinates of outline points 70","y-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""65.4 to 283.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT70X","DXXPT70X","x-coordinates of outline points 71","x-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""121.8 to 759.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT70Y","DXXPT70Y","y-coordinates of outline points 71","y-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""75.1 to 292.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT71X","DXXPT71X","x-coordinates of outline points 72","x-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""121 to 759.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT71Y","DXXPT71Y","y-coordinates of outline points 72","y-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""83.8 to 301.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT72X","DXXPT72X","x-coordinates of outline points 73","x-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""119.1 to 760.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT72Y","DXXPT72Y","y-coordinates of outline points 73","y-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""93.7 to 310.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT73X","DXXPT73X","x-coordinates of outline points 74","x-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""116.4 to 760.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT73Y","DXXPT73Y","y-coordinates of outline points 74","y-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""102.4 to 320.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT74X","DXXPT74X","x-coordinates of outline points 75","x-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""112.9 to 759.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT74Y","DXXPT74Y","y-coordinates of outline points 75","y-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""49.5 to 266.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT75X","DXXPT75X","x-coordinates of outline points 76","x-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""116.1 to 753.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT75Y","DXXPT75Y","y-coordinates of outline points 76","y-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""57.7 to 275.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT76X","DXXPT76X","x-coordinates of outline points 77","x-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""115.9 to 755"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT76Y","DXXPT76Y","y-coordinates of outline points 77","y-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""66.4 to 283.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT77X","DXXPT77X","x-coordinates of outline points 78","x-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""114.8 to 755.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT77Y","DXXPT77Y","y-coordinates of outline points 78","y-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""76.4 to 292.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT78X","DXXPT78X","x-coordinates of outline points 79","x-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""113.7 to 755.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT78Y","DXXPT78Y","y-coordinates of outline points 79","y-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""85.3 to 301.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT79X","DXXPT79X","x-coordinates of outline points 80","x-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""112.1 to 756.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT79Y","DXXPT79Y","y-coordinates of outline points 80","y-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""94 to 310.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT80X","DXXPT80X","x-coordinates of outline points 81","x-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""110.3 to 757"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT80Y","DXXPT80Y","y-coordinates of outline points 81","y-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""102.9 to 319.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT81X","DXXPT81X","x-coordinates of outline points 82","x-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""108.5 to 757.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT81Y","DXXPT81Y","y-coordinates of outline points 82","y-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.7 to 264.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT82X","DXXPT82X","x-coordinates of outline points 83","x-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""118.4 to 753.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT82Y","DXXPT82Y","y-coordinates of outline points 83","y-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""49.7 to 268.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT83X","DXXPT83X","x-coordinates of outline points 84","x-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""118.6 to 754.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT83Y","DXXPT83Y","y-coordinates of outline points 84","y-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""53.7 to 272.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT84X","DXXPT84X","x-coordinates of outline points 85","x-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""118.7 to 755.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT84Y","DXXPT84Y","y-coordinates of outline points 85","y-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""58.4 to 276.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT85X","DXXPT85X","x-coordinates of outline points 86","x-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""118.7 to 756.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT85Y","DXXPT85Y","y-coordinates of outline points 86","y-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""62.9 to 280.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT86X","DXXPT86X","x-coordinates of outline points 87","x-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""118.6 to 756.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT86Y","DXXPT86Y","y-coordinates of outline points 87","y-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""67.4 to 285.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT87X","DXXPT87X","x-coordinates of outline points 88","x-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""118.3 to 757.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT87Y","DXXPT87Y","y-coordinates of outline points 88","y-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""71.8 to 289.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT88X","DXXPT88X","x-coordinates of outline points 89","x-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""117.9 to 757.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT88Y","DXXPT88Y","y-coordinates of outline points 89","y-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""76.6 to 294.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT89X","DXXPT89X","x-coordinates of outline points 90","x-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""117.2 to 758.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT89Y","DXXPT89Y","y-coordinates of outline points 90","y-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""81.1 to 298.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT90X","DXXPT90X","x-coordinates of outline points 91","x-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""116.4 to 758.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT90Y","DXXPT90Y","y-coordinates of outline points 91","y-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""85.3 to 302.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT91X","DXXPT91X","x-coordinates of outline points 92","x-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""115.4 to 758.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT91Y","DXXPT91Y","y-coordinates of outline points 92","y-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""89.9 to 307"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT92X","DXXPT92X","x-coordinates of outline points 93","x-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""114.4 to 758.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT92Y","DXXPT92Y","y-coordinates of outline points 93","y-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""94.1 to 311.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT93X","DXXPT93X","x-coordinates of outline points 94","x-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""113.3 to 758.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT93Y","DXXPT93Y","y-coordinates of outline points 94","y-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""98.4 to 315.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT9_H","DXXPT94X","DXXPT94X","x-coordinates of outline points 95","x-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""112.1 to 758.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3292"", ""416""]; Cumulative=[""3292"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
