"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"DXXL2_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXL2_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXL2_H","DXXPT58X","DXXPT58X","x-coordinates of outline points 59","x-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""518.1 to 1096.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT58Y","DXXPT58Y","y-coordinates of outline points 59","y-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""82.4 to 324.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT59X","DXXPT59X","x-coordinates of outline points 60","x-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""508.6 to 1087"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT59Y","DXXPT59Y","y-coordinates of outline points 60","y-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""80.2 to 321.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT60X","DXXPT60X","x-coordinates of outline points 61","x-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""498.9 to 1077"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT60Y","DXXPT60Y","y-coordinates of outline points 61","y-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""89.7 to 335.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT61X","DXXPT61X","x-coordinates of outline points 62","x-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""551 to 1131.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT61Y","DXXPT61Y","y-coordinates of outline points 62","y-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""89.4 to 334.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT62X","DXXPT62X","x-coordinates of outline points 63","x-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""541.7 to 1122.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT62Y","DXXPT62Y","y-coordinates of outline points 63","y-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""89 to 332.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT63X","DXXPT63X","x-coordinates of outline points 64","x-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""531.9 to 1113.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT63Y","DXXPT63Y","y-coordinates of outline points 64","y-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""88.2 to 330"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT64X","DXXPT64X","x-coordinates of outline points 65","x-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""522.5 to 1103.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT64Y","DXXPT64Y","y-coordinates of outline points 65","y-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.2 to 327.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT65X","DXXPT65X","x-coordinates of outline points 66","x-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""513.5 to 1093.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT65Y","DXXPT65Y","y-coordinates of outline points 66","y-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""85 to 324.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT66X","DXXPT66X","x-coordinates of outline points 67","x-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""504.3 to 1084"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT66Y","DXXPT66Y","y-coordinates of outline points 67","y-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""82.1 to 321.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT67X","DXXPT67X","x-coordinates of outline points 68","x-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""495 to 1074.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT67Y","DXXPT67Y","y-coordinates of outline points 68","y-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.4 to 327.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT68X","DXXPT68X","x-coordinates of outline points 69","x-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""490.7 to 1071"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT68Y","DXXPT68Y","y-coordinates of outline points 69","y-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""98.8 to 336.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT69X","DXXPT69X","x-coordinates of outline points 70","x-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""492.2 to 1072.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT69Y","DXXPT69Y","y-coordinates of outline points 70","y-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""110.3 to 346.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT70X","DXXPT70X","x-coordinates of outline points 71","x-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""492.4 to 1073.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT70Y","DXXPT70Y","y-coordinates of outline points 71","y-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""122 to 354.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT71X","DXXPT71X","x-coordinates of outline points 72","x-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""491.1 to 1073.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT71Y","DXXPT71Y","y-coordinates of outline points 72","y-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""133.4 to 364.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT72X","DXXPT72X","x-coordinates of outline points 73","x-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""489.1 to 1073.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT72Y","DXXPT72Y","y-coordinates of outline points 73","y-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""145.3 to 375"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT73X","DXXPT73X","x-coordinates of outline points 74","x-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""486.2 to 1073"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT73Y","DXXPT73Y","y-coordinates of outline points 74","y-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""156.5 to 386.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT74X","DXXPT74X","x-coordinates of outline points 75","x-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""482.5 to 1072"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT74Y","DXXPT74Y","y-coordinates of outline points 75","y-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""91.1 to 329.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT75X","DXXPT75X","x-coordinates of outline points 76","x-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""485.9 to 1067.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT75Y","DXXPT75Y","y-coordinates of outline points 76","y-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""102.5 to 337.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT76X","DXXPT76X","x-coordinates of outline points 77","x-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""486.6 to 1068.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT76Y","DXXPT76Y","y-coordinates of outline points 77","y-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""113.5 to 346.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT77X","DXXPT77X","x-coordinates of outline points 78","x-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""486.2 to 1069.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT77Y","DXXPT77Y","y-coordinates of outline points 78","y-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""123.5 to 355.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT78X","DXXPT78X","x-coordinates of outline points 79","x-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""484.9 to 1069.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT78Y","DXXPT78Y","y-coordinates of outline points 79","y-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""134.2 to 364.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT79X","DXXPT79X","x-coordinates of outline points 80","x-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""483.2 to 1069.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT79Y","DXXPT79Y","y-coordinates of outline points 80","y-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""144.6 to 375.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT80X","DXXPT80X","x-coordinates of outline points 81","x-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""481.2 to 1068.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT80Y","DXXPT80Y","y-coordinates of outline points 81","y-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""155.2 to 387.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT81X","DXXPT81X","x-coordinates of outline points 82","x-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""479.2 to 1069.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT81Y","DXXPT81Y","y-coordinates of outline points 82","y-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""85.2 to 323.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT82X","DXXPT82X","x-coordinates of outline points 83","x-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""488.6 to 1069.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT82Y","DXXPT82Y","y-coordinates of outline points 83","y-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""89.8 to 328"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT83X","DXXPT83X","x-coordinates of outline points 84","x-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""489.2 to 1069.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT83Y","DXXPT83Y","y-coordinates of outline points 84","y-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""94.9 to 332.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT84X","DXXPT84X","x-coordinates of outline points 85","x-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""489.7 to 1070.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT84Y","DXXPT84Y","y-coordinates of outline points 85","y-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""100.2 to 337.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT85X","DXXPT85X","x-coordinates of outline points 86","x-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""490.1 to 1071.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT85Y","DXXPT85Y","y-coordinates of outline points 86","y-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""106 to 341.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT86X","DXXPT86X","x-coordinates of outline points 87","x-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""490.3 to 1071.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT86Y","DXXPT86Y","y-coordinates of outline points 87","y-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""111.5 to 345.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT87X","DXXPT87X","x-coordinates of outline points 88","x-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""490.2 to 1071.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT87Y","DXXPT87Y","y-coordinates of outline points 88","y-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""117.2 to 350.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT88X","DXXPT88X","x-coordinates of outline points 89","x-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""489.8 to 1071.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT88Y","DXXPT88Y","y-coordinates of outline points 89","y-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""123.3 to 354.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT89X","DXXPT89X","x-coordinates of outline points 90","x-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""489.2 to 1071.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT89Y","DXXPT89Y","y-coordinates of outline points 90","y-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""128.8 to 358.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT90X","DXXPT90X","x-coordinates of outline points 91","x-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""488.2 to 1071.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT90Y","DXXPT90Y","y-coordinates of outline points 91","y-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""134.5 to 363.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT91X","DXXPT91X","x-coordinates of outline points 92","x-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""487.1 to 1071.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT91Y","DXXPT91Y","y-coordinates of outline points 92","y-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""140.1 to 368.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT92X","DXXPT92X","x-coordinates of outline points 93","x-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""485.9 to 1071.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT92Y","DXXPT92Y","y-coordinates of outline points 93","y-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""145.5 to 374.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT93X","DXXPT93X","x-coordinates of outline points 94","x-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""484.7 to 1071.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT93Y","DXXPT93Y","y-coordinates of outline points 94","y-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""150.6 to 380.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL2_H","DXXPT94X","DXXPT94X","x-coordinates of outline points 95","x-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""483.4 to 1071.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3281"", ""427""]; Cumulative=[""3281"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
