"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"DXXT7_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXT7_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXT7_H","DXXPT58X","DXXPT58X","x-coordinates of outline points 59","x-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""97 to 636.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT58Y","DXXPT58Y","y-coordinates of outline points 59","y-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""38.5 to 224.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT59X","DXXPT59X","x-coordinates of outline points 60","x-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.9 to 626.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT59Y","DXXPT59Y","y-coordinates of outline points 60","y-coordinates of outline points 60","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""38.9 to 225.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT60X","DXXPT60X","x-coordinates of outline points 61","x-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""74.8 to 614.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT60Y","DXXPT60Y","y-coordinates of outline points 61","y-coordinates of outline points 61","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""38.9 to 221.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT61X","DXXPT61X","x-coordinates of outline points 62","x-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""128.8 to 672.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT61Y","DXXPT61Y","y-coordinates of outline points 62","y-coordinates of outline points 62","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""38.9 to 222.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT62X","DXXPT62X","x-coordinates of outline points 63","x-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""118.2 to 662"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT62Y","DXXPT62Y","y-coordinates of outline points 63","y-coordinates of outline points 63","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""39.1 to 223"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT63X","DXXPT63X","x-coordinates of outline points 64","x-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""111.3 to 653.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT63Y","DXXPT63Y","y-coordinates of outline points 64","y-coordinates of outline points 64","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""38.9 to 223.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT64X","DXXPT64X","x-coordinates of outline points 65","x-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.1 to 643.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT64Y","DXXPT64Y","y-coordinates of outline points 65","y-coordinates of outline points 65","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""39.1 to 224.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT65X","DXXPT65X","x-coordinates of outline points 66","x-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.4 to 634.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT65Y","DXXPT65Y","y-coordinates of outline points 66","y-coordinates of outline points 66","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""39.2 to 225.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT66X","DXXPT66X","x-coordinates of outline points 67","x-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""85.7 to 625.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT66Y","DXXPT66Y","y-coordinates of outline points 67","y-coordinates of outline points 67","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""39.6 to 226.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT67X","DXXPT67X","x-coordinates of outline points 68","x-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""73.6 to 614.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT67Y","DXXPT67Y","y-coordinates of outline points 68","y-coordinates of outline points 68","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.7 to 229.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT68X","DXXPT68X","x-coordinates of outline points 69","x-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""75.8 to 618.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT68Y","DXXPT68Y","y-coordinates of outline points 69","y-coordinates of outline points 69","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""51 to 237.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT69X","DXXPT69X","x-coordinates of outline points 70","x-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.3 to 623.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT69Y","DXXPT69Y","y-coordinates of outline points 70","y-coordinates of outline points 70","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""60.2 to 246.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT70X","DXXPT70X","x-coordinates of outline points 71","x-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""79.6 to 627.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT70Y","DXXPT70Y","y-coordinates of outline points 71","y-coordinates of outline points 71","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""69.5 to 254.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT71X","DXXPT71X","x-coordinates of outline points 72","x-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""80.3 to 631.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT71Y","DXXPT71Y","y-coordinates of outline points 72","y-coordinates of outline points 72","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.4 to 263.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT72X","DXXPT72X","x-coordinates of outline points 73","x-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""80.6 to 634.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT72Y","DXXPT72Y","y-coordinates of outline points 73","y-coordinates of outline points 73","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.9 to 274.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT73X","DXXPT73X","x-coordinates of outline points 74","x-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""80.4 to 637.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT73Y","DXXPT73Y","y-coordinates of outline points 74","y-coordinates of outline points 74","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""96.2 to 285.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT74X","DXXPT74X","x-coordinates of outline points 75","x-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""79.4 to 639"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT74Y","DXXPT74Y","y-coordinates of outline points 75","y-coordinates of outline points 75","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""47.1 to 234.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT75X","DXXPT75X","x-coordinates of outline points 76","x-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""72.2 to 615.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT75Y","DXXPT75Y","y-coordinates of outline points 76","y-coordinates of outline points 76","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""55.4 to 243"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT76X","DXXPT76X","x-coordinates of outline points 77","x-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""73.4 to 619.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT76Y","DXXPT76Y","y-coordinates of outline points 77","y-coordinates of outline points 77","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""64.2 to 252.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT77X","DXXPT77X","x-coordinates of outline points 78","x-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""74.1 to 622.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT77Y","DXXPT77Y","y-coordinates of outline points 78","y-coordinates of outline points 78","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""72.5 to 260.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT78X","DXXPT78X","x-coordinates of outline points 79","x-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""74.1 to 625.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT78Y","DXXPT78Y","y-coordinates of outline points 79","y-coordinates of outline points 79","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""80.3 to 269.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT79X","DXXPT79X","x-coordinates of outline points 80","x-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""74.4 to 628.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT79Y","DXXPT79Y","y-coordinates of outline points 80","y-coordinates of outline points 80","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""87.8 to 278"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT80X","DXXPT80X","x-coordinates of outline points 81","x-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""74.6 to 631.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT80Y","DXXPT80Y","y-coordinates of outline points 81","y-coordinates of outline points 81","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""95.7 to 287.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT81X","DXXPT81X","x-coordinates of outline points 82","x-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""75.2 to 635.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT81Y","DXXPT81Y","y-coordinates of outline points 82","y-coordinates of outline points 82","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42 to 230.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT82X","DXXPT82X","x-coordinates of outline points 83","x-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""73.8 to 615.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT82Y","DXXPT82Y","y-coordinates of outline points 83","y-coordinates of outline points 83","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""45.1 to 234.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT83X","DXXPT83X","x-coordinates of outline points 84","x-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""74.8 to 617.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT83Y","DXXPT83Y","y-coordinates of outline points 84","y-coordinates of outline points 84","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""."", ""48.9 to 238.1""]; Value.Description=[""Missing"", ""Range of Values""]; Count=[""467"", ""3241""]; Cumulative=[""3708"", ""3241""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT84X","DXXPT84X","x-coordinates of outline points 85","x-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""75.7 to 619.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT84Y","DXXPT84Y","y-coordinates of outline points 85","y-coordinates of outline points 85","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""53.3 to 242.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT85X","DXXPT85X","x-coordinates of outline points 86","x-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""76.5 to 622"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT85Y","DXXPT85Y","y-coordinates of outline points 86","y-coordinates of outline points 86","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""57.8 to 247.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT86X","DXXPT86X","x-coordinates of outline points 87","x-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""77.2 to 623.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT86Y","DXXPT86Y","y-coordinates of outline points 87","y-coordinates of outline points 87","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""62 to 252"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT87X","DXXPT87X","x-coordinates of outline points 88","x-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""77.6 to 625.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT87Y","DXXPT87Y","y-coordinates of outline points 88","y-coordinates of outline points 88","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""66.4 to 256.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT88X","DXXPT88X","x-coordinates of outline points 89","x-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""77.8 to 627.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT88Y","DXXPT88Y","y-coordinates of outline points 89","y-coordinates of outline points 89","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""70.8 to 262"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT89X","DXXPT89X","x-coordinates of outline points 90","x-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78 to 629.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT89Y","DXXPT89Y","y-coordinates of outline points 90","y-coordinates of outline points 90","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""75.4 to 266.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT90X","DXXPT90X","x-coordinates of outline points 91","x-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.1 to 630.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT90Y","DXXPT90Y","y-coordinates of outline points 91","y-coordinates of outline points 91","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""79.8 to 271.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT91X","DXXPT91X","x-coordinates of outline points 92","x-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.2 to 632.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT91Y","DXXPT91Y","y-coordinates of outline points 92","y-coordinates of outline points 92","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""84.4 to 275.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT92X","DXXPT92X","x-coordinates of outline points 93","x-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.1 to 633.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT92Y","DXXPT92Y","y-coordinates of outline points 93","y-coordinates of outline points 93","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""88.6 to 279.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT93X","DXXPT93X","x-coordinates of outline points 94","x-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.2 to 635"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT93Y","DXXPT93Y","y-coordinates of outline points 94","y-coordinates of outline points 94","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""92.3 to 283.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT7_H","DXXPT94X","DXXPT94X","x-coordinates of outline points 95","x-coordinates of outline points 95","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.2 to 636.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
