"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"DXXL4_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXL4_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXL4_H","DXXPT21Y","DXXPT21Y","y-coordinates of outline points 22","y-coordinates of outline points 22","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""181.9 to 420.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT22X","DXXPT22X","x-coordinates of outline points 23","x-coordinates of outline points 23","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""716.9 to 1251"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT22Y","DXXPT22Y","y-coordinates of outline points 23","y-coordinates of outline points 23","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""182.5 to 423.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT23X","DXXPT23X","x-coordinates of outline points 24","x-coordinates of outline points 24","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""722.7 to 1256.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT23Y","DXXPT23Y","y-coordinates of outline points 24","y-coordinates of outline points 24","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""183.8 to 426.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT24X","DXXPT24X","x-coordinates of outline points 25","x-coordinates of outline points 25","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""727.5 to 1262.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT24Y","DXXPT24Y","y-coordinates of outline points 25","y-coordinates of outline points 25","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""173.8 to 412.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT25X","DXXPT25X","x-coordinates of outline points 26","x-coordinates of outline points 26","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""733.8 to 1268.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT25Y","DXXPT25Y","y-coordinates of outline points 26","y-coordinates of outline points 26","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""164.9 to 400"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT26X","DXXPT26X","x-coordinates of outline points 27","x-coordinates of outline points 27","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""731.9 to 1266.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT26Y","DXXPT26Y","y-coordinates of outline points 27","y-coordinates of outline points 27","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""155.1 to 387.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT27X","DXXPT27X","x-coordinates of outline points 28","x-coordinates of outline points 28","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""729.8 to 1264.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT27Y","DXXPT27Y","y-coordinates of outline points 28","y-coordinates of outline points 28","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""144.4 to 372.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT28X","DXXPT28X","x-coordinates of outline points 29","x-coordinates of outline points 29","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""727.6 to 1262.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT28Y","DXXPT28Y","y-coordinates of outline points 29","y-coordinates of outline points 29","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""132.2 to 358.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT29X","DXXPT29X","x-coordinates of outline points 30","x-coordinates of outline points 30","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""725.8 to 1260.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT29Y","DXXPT29Y","y-coordinates of outline points 30","y-coordinates of outline points 30","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""121.2 to 344.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT30X","DXXPT30X","x-coordinates of outline points 31","x-coordinates of outline points 31","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""724.4 to 1260"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT30Y","DXXPT30Y","y-coordinates of outline points 31","y-coordinates of outline points 31","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""109.8 to 331.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT31X","DXXPT31X","x-coordinates of outline points 32","x-coordinates of outline points 32","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""723.4 to 1259.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT31Y","DXXPT31Y","y-coordinates of outline points 32","y-coordinates of outline points 32","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""173.6 to 413.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT32X","DXXPT32X","x-coordinates of outline points 33","x-coordinates of outline points 33","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""735.8 to 1271.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT32Y","DXXPT32Y","y-coordinates of outline points 33","y-coordinates of outline points 33","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""164.3 to 398.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT33X","DXXPT33X","x-coordinates of outline points 34","x-coordinates of outline points 34","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""735 to 1271.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT33Y","DXXPT33Y","y-coordinates of outline points 34","y-coordinates of outline points 34","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""154.3 to 384.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT34X","DXXPT34X","x-coordinates of outline points 35","x-coordinates of outline points 35","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""733.5 to 1271.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT34Y","DXXPT34Y","y-coordinates of outline points 35","y-coordinates of outline points 35","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""143.7 to 370.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT35X","DXXPT35X","x-coordinates of outline points 36","x-coordinates of outline points 36","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""731.4 to 1270.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT35Y","DXXPT35Y","y-coordinates of outline points 36","y-coordinates of outline points 36","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""133 to 356.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT36X","DXXPT36X","x-coordinates of outline points 37","x-coordinates of outline points 37","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""729.7 to 1269.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT36Y","DXXPT36Y","y-coordinates of outline points 37","y-coordinates of outline points 37","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""120.1 to 342"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT37X","DXXPT37X","x-coordinates of outline points 38","x-coordinates of outline points 38","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""727.6 to 1268.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT37Y","DXXPT37Y","y-coordinates of outline points 38","y-coordinates of outline points 38","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""107.6 to 328.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT38X","DXXPT38X","x-coordinates of outline points 39","x-coordinates of outline points 39","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""725.8 to 1266.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT38Y","DXXPT38Y","y-coordinates of outline points 39","y-coordinates of outline points 39","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""177.3 to 418.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT39X","DXXPT39X","x-coordinates of outline points 40","x-coordinates of outline points 40","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""734.5 to 1270.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT39Y","DXXPT39Y","y-coordinates of outline points 40","y-coordinates of outline points 40","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""173.1 to 412.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT40X","DXXPT40X","x-coordinates of outline points 41","x-coordinates of outline points 41","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""734.2 to 1269.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT40Y","DXXPT40Y","y-coordinates of outline points 41","y-coordinates of outline points 41","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""168.9 to 405.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT41X","DXXPT41X","x-coordinates of outline points 42","x-coordinates of outline points 42","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""733.2 to 1268.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT41Y","DXXPT41Y","y-coordinates of outline points 42","y-coordinates of outline points 42","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""164.8 to 398.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT42X","DXXPT42X","x-coordinates of outline points 43","x-coordinates of outline points 43","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""732.2 to 1267.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT42Y","DXXPT42Y","y-coordinates of outline points 43","y-coordinates of outline points 43","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""160.3 to 391.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT43X","DXXPT43X","x-coordinates of outline points 44","x-coordinates of outline points 44","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""731.1 to 1267"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT43Y","DXXPT43Y","y-coordinates of outline points 44","y-coordinates of outline points 44","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""155.3 to 384.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT44X","DXXPT44X","x-coordinates of outline points 45","x-coordinates of outline points 45","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""730 to 1266.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT44Y","DXXPT44Y","y-coordinates of outline points 45","y-coordinates of outline points 45","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""150.3 to 377.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT45X","DXXPT45X","x-coordinates of outline points 46","x-coordinates of outline points 46","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""728.9 to 1265.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT45Y","DXXPT45Y","y-coordinates of outline points 46","y-coordinates of outline points 46","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""144.6 to 370.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT46X","DXXPT46X","x-coordinates of outline points 47","x-coordinates of outline points 47","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""727.8 to 1264.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT46Y","DXXPT46Y","y-coordinates of outline points 47","y-coordinates of outline points 47","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""138.9 to 364.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT47X","DXXPT47X","x-coordinates of outline points 48","x-coordinates of outline points 48","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""727.1 to 1263.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT47Y","DXXPT47Y","y-coordinates of outline points 48","y-coordinates of outline points 48","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""133 to 357.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT48X","DXXPT48X","x-coordinates of outline points 49","x-coordinates of outline points 49","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""726.3 to 1262.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT48Y","DXXPT48Y","y-coordinates of outline points 49","y-coordinates of outline points 49","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""127.5 to 350.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT49X","DXXPT49X","x-coordinates of outline points 50","x-coordinates of outline points 50","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""725.7 to 1261.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT49Y","DXXPT49Y","y-coordinates of outline points 50","y-coordinates of outline points 50","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""121.6 to 343.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT50X","DXXPT50X","x-coordinates of outline points 51","x-coordinates of outline points 51","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""725.2 to 1261.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT50Y","DXXPT50Y","y-coordinates of outline points 51","y-coordinates of outline points 51","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""115.6 to 336.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT51X","DXXPT51X","x-coordinates of outline points 52","x-coordinates of outline points 52","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""724.8 to 1261.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT51Y","DXXPT51Y","y-coordinates of outline points 52","y-coordinates of outline points 52","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""109.9 to 329.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT52X","DXXPT52X","x-coordinates of outline points 53","x-coordinates of outline points 53","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""724.5 to 1261.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT52Y","DXXPT52Y","y-coordinates of outline points 53","y-coordinates of outline points 53","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.1 to 323.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT53X","DXXPT53X","x-coordinates of outline points 54","x-coordinates of outline points 54","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""724.2 to 1261.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT53Y","DXXPT53Y","y-coordinates of outline points 54","y-coordinates of outline points 54","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""97.2 to 313.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT54X","DXXPT54X","x-coordinates of outline points 55","x-coordinates of outline points 55","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""716 to 1255.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT54Y","DXXPT54Y","y-coordinates of outline points 55","y-coordinates of outline points 55","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""98.7 to 312.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT55X","DXXPT55X","x-coordinates of outline points 56","x-coordinates of outline points 56","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""707.3 to 1246.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT55Y","DXXPT55Y","y-coordinates of outline points 56","y-coordinates of outline points 56","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""99.5 to 310.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT56X","DXXPT56X","x-coordinates of outline points 57","x-coordinates of outline points 57","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""698.9 to 1237.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT56Y","DXXPT56Y","y-coordinates of outline points 57","y-coordinates of outline points 57","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""99.3 to 308.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT57X","DXXPT57X","x-coordinates of outline points 58","x-coordinates of outline points 58","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""690.4 to 1230.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXL4_H","DXXPT57Y","DXXPT57Y","y-coordinates of outline points 58","y-coordinates of outline points 58","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""98.5 to 306.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3241"", ""467""]; Cumulative=[""3241"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
