,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
51,DRXTS040,,,,,,,,,,
52,DRXTS060,,,,,,,,,,
53,DRXTS080,,,,,,,,,,
54,DRXTS100,,,,,,,,,,
55,DRXTS120,,,,,,,,,,
56,DRXTS140,,,,,,,,,,
57,DRXTS160,,,,,,,,,,
58,DRXTS180,,,,,,,,,,
59,DRXTM161,,,,,,,,,,
60,DRXTM181,,,,,,,,,,
61,DRXTM201,,,,,,,,,,
62,DRXTM221,,,,,,,,,,
63,DRXTP182,,,,,,,,,,
64,DRXTP183,,,,,,,,,,
65,DRXTP184,,,,,,,,,,
66,DRXTP204,,,,,,,,,,
67,DRXTP205,,,,,,,,,,
68,DRXTP225,,,,,,,,,,
69,DRXTP226,,,,,,,,,,
70,DRD300,,,,,,,,,,
71,DRD320GW,,,,,,,,,,
72,DRD330GW,,,,,,,,,,
73,DRDCWATR,,,,,,,,,,
74,DBQ095,,,,,,,,,,
75,DBD100,,,,,,,,,,
76,DRD340,,,,,,,,,,
77,DRD350A,,,,,,,,,,
78,DRD350AQ,,,,,,,,,,
79,DRD350B,,,,,,,,,,
80,DRD350BQ,,,,,,,,,,
81,DRD350C,,,,,,,,,,
82,DRD350CQ,,,,,,,,,,
83,DRD350D,,,,,,,,,,
84,DRD350DQ,,,,,,,,,,
85,DRD350E,,,,,,,,,,
86,DRD350EQ,,,,,,,,,,
87,DRD350F,,,,,,,,,,
88,DRD350FQ,,,,,,,,,,
89,DRD350G,,,,,,,,,,
90,DRD350GQ,,,,,,,,,,
91,DRD350H,,,,,,,,,,
92,DRD350HQ,,,,,,,,,,
93,DRD350I,,,,,,,,,,
94,DRD350IQ,,,,,,,,,,
95,DRD350J,,,,,,,,,,
96,DRD350JQ,,,,,,,,,,
97,DRD350K,,,,,,,,,,
98,DRD360,,,,,,,,,,
99,DRD370A,,,,,,,,,,
100,DRD370AQ,,,,,,,,,,
101,DRD370B,,,,,,,,,,
102,DRD370BQ,,,,,,,,,,
103,DRD370C,,,,,,,,,,
104,DRD370CQ,,,,,,,,,,
105,DRD370D,,,,,,,,,,
106,DRD370DQ,,,,,,,,,,
107,DRD370E,,,,,,,,,,
108,DRD370EQ,,,,,,,,,,
109,DRD370F,,,,,,,,,,
110,DRD370FQ,,,,,,,,,,
111,DRD370G,,,,,,,,,,
112,DRD370GQ,,,,,,,,,,
113,DRD370H,,,,,,,,,,
114,DRD370HQ,,,,,,,,,,
115,DRD370I,,,,,,,,,,
116,DRD370IQ,,,,,,,,,,
117,DRD370J,,,,,,,,,,
118,DRD370JQ,,,,,,,,,,
119,DRD370K,,,,,,,,,,
120,DRD370KQ,,,,,,,,,,
121,DRD370L,,,,,,,,,,
122,DRD370LQ,,,,,,,,,,
123,DRD370M,,,,,,,,,,
124,DRD370MQ,,,,,,,,,,
125,DRD370N,,,,,,,,,,
126,DRD370NQ,,,,,,,,,,
127,DRD370O,,,,,,,,,,
128,DRD370OQ,,,,,,,,,,
129,DRD370P,,,,,,,,,,
130,DRD370PQ,,,,,,,,,,
131,DRD370Q,,,,,,,,,,
132,DRD370QQ,,,,,,,,,,
133,DRD370R,,,,,,,,,,
134,DRD370RQ,,,,,,,,,,
135,DRD370S,,,,,,,,,,
136,DRD370SQ,,,,,,,,,,
137,DRD370T,,,,,,,,,,
138,DRD370TQ,,,,,,,,,,
139,DRD370U,,,,,,,,,,
140,DRD370UQ,,,,,,,,,,
141,DRD370V,,,,,,,,,,
142,DRDDRSTS,,,,,,,,,,
143,DRASCST2,,,,,,,,,,
144,DRDAINMD,,,,,,,,,,
145,DRDINTMD,,,,,,,,,,
146,DRARESP,,,,,,,,,,
147,DRDTSODF,,,,,,,,,,
148,DRXTVAIU,,,,,,,,,,
149,DRXTVARE,,,,,,,,,,
150,DRXTCARO,,,,,,,,,,
151,DRXTVE,,,,,,,,,,
152,DRXTWATE,,,,,,,,,,
153,DRQ300,,,,,,,,,,
154,DRQ340,,,,,,,,,,
155,DRQ350AQ,,,,,,,,,,
156,DRQ350BQ,,,,,,,,,,
157,DRQ350CQ,,,,,,,,,,
158,DRQ350DQ,,,,,,,,,,
159,DRQ350EQ,,,,,,,,,,
160,DRQ350FQ,,,,,,,,,,
161,DRQ350GQ,,,,,,,,,,
162,DRQ350HQ,,,,,,,,,,
163,DRQ350IQ,,,,,,,,,,
164,DRQ350JQ,,,,,,,,,,
165,DRQ360,,,,,,,,,,
166,DRQ370AQ,,,,,,,,,,
167,DRQ370BQ,,,,,,,,,,
168,DRQ370CQ,,,,,,,,,,
169,DRQ370DQ,,,,,,,,,,
170,DRQ370EQ,,,,,,,,,,
171,DRQ370FQ,,,,,,,,,,
172,DRQ370GQ,,,,,,,,,,
173,DRQ370HQ,,,,,,,,,,
174,DRQ370IQ,,,,,,,,,,
175,DRQ370JQ,,,,,,,,,,
176,DRQ370KQ,,,,,,,,,,
177,DRQ370LQ,,,,,,,,,,
178,DRQ370MQ,,,,,,,,,,
179,DRQ370NQ,,,,,,,,,,
180,DRQ370OQ,,,,,,,,,,
181,DRQ370PQ,,,,,,,,,,
182,DRQ370QQ,,,,,,,,,,
183,DRQ370RQ,,,,,,,,,,
184,DRQ370SQ,,,,,,,,,,
185,DRQ370TQ,,,,,,,,,,
186,DRQ370UQ,,,,,,,,,,
