,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
61,PFQ051,,,,,,,,,,
62,PFQ054,,,,,,,,,,
63,PFQ057,,,,,,,,,,
64,PFQ061A,,,,,,,,,,
65,PFQ061B,,,,,,,,,,
66,PFQ061C,,,,,,,,,,
67,PFQ061D,,,,,,,,,,
68,PFQ061E,,,,,,,,,,
69,PFQ061F,,,,,,,,,,
70,PFQ061G,,,,,,,,,,
71,PFQ061H,,,,,,,,,,
72,PFQ061I,,,,,,,,,,
73,PFQ061J,,,,,,,,,,
74,PFQ061K,,,,,,,,,,
75,PFQ061L,,,,,,,,,,
76,PFQ061M,,,,,,,,,,
77,PFQ061N,,,,,,,,,,
78,PFQ061O,,,,,,,,,,
79,PFQ061P,,,,,,,,,,
80,PFQ061Q,,,,,,,,,,
81,PFQ061R,,,,,,,,,,
82,PFQ061S,,,,,,,,,,
83,PFQ061T,,,,,,,,,,
84,PFQ066A,,,,,,,,,,
85,PFQ063A,,,,,,,,,,
86,PFQ063B,,,,,,,,,,
87,PFQ063C,,,,,,,,,,
88,PFQ063D,,,,,,,,,,
89,PFQ063E,,,,,,,,,,
90,PFQ032,,,,,,,,,,
91,PFQ033,,,,,,,,,,
92,PFQ035,,,,,,,,,,
93,PFQ040,,,,,,,,,,
94,PFQ060a,,,,,,,,,,
95,PFQ060b,,,,,,,,,,
96,PFQ060c,,,,,,,,,,
97,PFQ060d,,,,,,,,,,
98,PFQ060e,,,,,,,,,,
99,PFQ060f,,,,,,,,,,
100,PFQ060g,,,,,,,,,,
101,PFQ060h,,,,,,,,,,
102,PFQ060i,,,,,,,,,,
103,PFQ060j,,,,,,,,,,
104,PFQ060k,,,,,,,,,,
105,PFQ060l,,,,,,,,,,
106,PFQ060m,,,,,,,,,,
107,PFQ060n,,,,,,,,,,
108,PFQ060o,,,,,,,,,,
109,PFQ060p,,,,,,,,,,
110,PFQ060q,,,,,,,,,,
111,PFQ060r,,,,,,,,,,
112,PFQ060s,,,,,,,,,,
113,PFD067a,,,,,,,,,,
114,PFD067b,,,,,,,,,,
115,PFD067c,,,,,,,,,,
116,PFD067d,,,,,,,,,,
117,PFD067e,,,,,,,,,,
118,PFD069aG,,,,,,,,,,
119,PFD069aQ,,,,,,,,,,
120,PFD069aU,,,,,,,,,,
121,PFD069bG,,,,,,,,,,
122,PFD069bQ,,,,,,,,,,
123,PFD069bU,,,,,,,,,,
124,PFQ069cG,,,,,,,,,,
125,PFQ069cQ,,,,,,,,,,
126,PFQ069cU,,,,,,,,,,
127,PFD069dG,,,,,,,,,,
128,PFD069dQ,,,,,,,,,,
129,PFD069dU,,,,,,,,,,
130,PFQ069eG,,,,,,,,,,
131,PFQ069eQ,,,,,,,,,,
132,PFQ069eU,,,,,,,,,,
133,PFQ069fG,,,,,,,,,,
134,PFQ069fQ,,,,,,,,,,
135,PFQ069fU,,,,,,,,,,
136,PFQ069gG,,,,,,,,,,
137,PFQ069gQ,,,,,,,,,,
138,PFQ069gU,,,,,,,,,,
139,PFQ069hG,,,,,,,,,,
140,PFQ069hQ,,,,,,,,,,
141,PFQ069hU,,,,,,,,,,
142,PFD069iG,,,,,,,,,,
143,PFD069iQ,,,,,,,,,,
144,PFD069iU,,,,,,,,,,
145,PFD069jG,,,,,,,,,,
146,PFD069jQ,,,,,,,,,,
147,PFD069jU,,,,,,,,,,
148,PFQ069kG,,,,,,,,,,
149,PFQ069kQ,,,,,,,,,,
150,PFQ069kU,,,,,,,,,,
151,PFQ069lG,,,,,,,,,,
152,PFQ069lQ,,,,,,,,,,
153,PFQ069lU,,,,,,,,,,
154,PFQ069mG,,,,,,,,,,
155,PFQ069mQ,,,,,,,,,,
156,PFQ069mU,,,,,,,,,,
157,PFQ069nG,,,,,,,,,,
158,PFQ069nQ,,,,,,,,,,
159,PFQ069nU,,,,,,,,,,
160,PFQ069oG,,,,,,,,,,
161,PFQ069oQ,,,,,,,,,,
162,PFQ069oU,,,,,,,,,,
163,PFD069pG,,,,,,,,,,
164,PFD069pQ,,,,,,,,,,
165,PFD069pU,,,,,,,,,,
166,PFD069qG,,,,,,,,,,
167,PFD069qQ,,,,,,,,,,
168,PFD069qU,,,,,,,,,,
169,PFD069rG,,,,,,,,,,
170,PFD069rQ,,,,,,,,,,
171,PFD069rU,,,,,,,,,,
172,PFQ100,,,,,,,,,,
173,PFQ110,,,,,,,,,,
