,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
82,CIQD073,,,,,,,,,,
83,CIQD074,,,,,,,,,,
84,CIQD075,,,,,,,,,,
85,CIQD075Z,,,,,,,,,,
86,CIQD076,,,,,,,,,,
87,CIQD077,,,,,,,,,,
88,CIQD078,,,,,,,,,,
89,CIQD079,,,,,,,,,,
90,CIQD080,,,,,,,,,,
91,CIQD081,,,,,,,,,,
92,CIQD083,,,,,,,,,,
93,CIQD084,,,,,,,,,,
94,CIQD085Z,,,,,,,,,,
95,CIQD085,,,,,,,,,,
96,CIQD086,,,,,,,,,,
97,CIQD087,,,,,,,,,,
98,CIQD088,,,,,,,,,,
99,CIQD089,,,,,,,,,,
100,CIQD090,,,,,,,,,,
101,CIQD091,,,,,,,,,,
102,CIQD092,,,,,,,,,,
103,CIQD093,,,,,,,,,,
104,CIQD095,,,,,,,,,,
105,CIQD096,,,,,,,,,,
106,CIQD096Z,,,,,,,,,,
107,CIQD097,,,,,,,,,,
108,CIQD098,,,,,,,,,,
109,CIQD099,,,,,,,,,,
110,CIQD099Z,,,,,,,,,,
111,CIQD100,,,,,,,,,,
112,CIQD100Z,,,,,,,,,,
113,CIQD101,,,,,,,,,,
114,CIQD102,,,,,,,,,,
115,CIQD103,,,,,,,,,,
116,CIQD103Z,,,,,,,,,,
117,CIQD104,,,,,,,,,,
118,CIQD105,,,,,,,,,,
119,CIQD106,,,,,,,,,,
120,CIQD106Z,,,,,,,,,,
121,CIQD107,,,,,,,,,,
122,CIQD108,,,,,,,,,,
123,CIQD109,,,,,,,,,,
124,CIQDPA,,,,,,,,,,
125,CIQDPB,,,,,,,,,,
126,CIQDPC,,,,,,,,,,
127,CIQDPD,,,,,,,,,,
128,CIQDPE,,,,,,,,,,
129,CIQDPF,,,,,,,,,,
130,CIQDPHA,,,,,,,,,,
131,CIQDPHB,,,,,,,,,,
132,CIQDPHC,,,,,,,,,,
133,CIQDPHD,,,,,,,,,,
134,CIQDPHE,,,,,,,,,,
135,CIQDPHF,,,,,,,,,,
136,CIQDPHG,,,,,,,,,,
137,CIQDPHH,,,,,,,,,,
138,CIQDPHI,,,,,,,,,,
139,CIQDPHJ,,,,,,,,,,
140,CIQDPHK,,,,,,,,,,
141,CIQDPHZZ,,,,,,,,,,
142,CIQDPJ,,,,,,,,,,
143,CIQDPK,,,,,,,,,,
144,CIQDPQ,,,,,,,,,,
145,CIQDPN,,,,,,,,,,
146,CIQDPO,,,,,,,,,,
147,CIDDPRB,,,,,,,,,,
148,CIQD110,,,,,,,,,,
149,CIQD111,,,,,,,,,,
150,CIQD111Z,,,,,,,,,,
151,CIQD112,,,,,,,,,,
152,CIQD113,,,,,,,,,,
153,CIDDSCOR,,,,,,,,,,
